SnapshotDate,WarehouseID,ProductID,SystemQty,StockValueNGN
2026-04-30,WH-LAG2,PRD-0003,28,114800
2026-04-30,WH-IBD,PRD-0003,18,73800
2026-04-30,WH-ABJ,PRD-0003,12,49200
2026-04-30,WH-PHC,PRD-0003,18,73800
2026-04-30,WH-LAG1,PRD-0004,97,378300
2026-04-30,WH-LAG2,PRD-0004,220,858000
2026-04-30,WH-IBD,PRD-0004,235,916500
2026-04-30,WH-ABJ,PRD-0004,88,343200
2026-04-30,WH-PHC,PRD-0004,92,358800
2026-04-30,WH-LAG1,PRD-0005,101,262600
2026-04-30,WH-LAG2,PRD-0005,15,39000
2026-04-30,WH-IBD,PRD-0005,0,0
2026-04-30,WH-ABJ,PRD-0005,62,161200
2026-04-30,WH-PHC,PRD-0005,63,163800
2026-04-30,WH-LAG1,PRD-0006,0,0
2026-04-30,WH-LAG2,PRD-0006,28,70000
2026-04-30,WH-IBD,PRD-0006,10,25000
2026-04-30,WH-ABJ,PRD-0006,30,75000
2026-04-30,WH-PHC,PRD-0006,29,72500
2026-04-30,WH-LAG1,PRD-0007,204,2815200
2026-04-30,WH-LAG2,PRD-0007,63,869400
2026-04-30,WH-IBD,PRD-0007,54,745200
2026-04-30,WH-ABJ,PRD-0007,96,1324800
2026-04-30,WH-PHC,PRD-0007,91,1255800
2026-04-30,WH-LAG1,PRD-0008,86,1161000
2026-04-30,WH-LAG2,PRD-0008,54,729000
2026-04-30,WH-IBD,PRD-0008,16,216000
2026-04-30,WH-ABJ,PRD-0008,36,486000
2026-04-30,WH-PHC,PRD-0008,23,310500
2026-04-30,WH-LAG1,PRD-0009,65,923000
2026-04-30,WH-LAG2,PRD-0009,30,426000
2026-04-30,WH-IBD,PRD-0009,9,127800
2026-04-30,WH-ABJ,PRD-0009,19,269800
2026-04-30,WH-PHC,PRD-0009,19,269800
2026-04-30,WH-LAG1,PRD-0010,33,435600
2026-04-30,WH-LAG2,PRD-0010,0,0
2026-04-30,WH-IBD,PRD-0010,10,132000
2026-04-30,WH-ABJ,PRD-0010,21,277200
2026-04-30,WH-PHC,PRD-0010,21,277200
2026-04-30,WH-LAG1,PRD-0011,118,1640200
2026-04-30,WH-LAG2,PRD-0011,54,750600
2026-04-30,WH-IBD,PRD-0011,95,1320500
2026-04-30,WH-ABJ,PRD-0011,99,1376100
2026-04-30,WH-PHC,PRD-0011,61,847900
2026-04-30,WH-LAG1,PRD-0012,32,460800
2026-04-30,WH-LAG2,PRD-0012,34,489600
2026-04-30,WH-IBD,PRD-0012,46,662400
2026-04-30,WH-ABJ,PRD-0012,43,619200
2026-04-30,WH-PHC,PRD-0012,47,676800
2026-04-30,WH-LAG1,PRD-0013,5,49000
2026-04-30,WH-LAG2,PRD-0013,13,127400
2026-04-30,WH-IBD,PRD-0013,22,215600
2026-04-30,WH-ABJ,PRD-0013,19,186200
2026-04-30,WH-PHC,PRD-0013,25,245000
2026-04-30,WH-LAG1,PRD-0014,26,291200
2026-04-30,WH-LAG2,PRD-0014,8,89600
2026-04-30,WH-IBD,PRD-0014,3,33600
2026-04-30,WH-ABJ,PRD-0014,14,156800
2026-04-30,WH-PHC,PRD-0014,4,44800
2026-04-30,WH-LAG1,PRD-0015,101,696900
2026-04-30,WH-LAG2,PRD-0015,81,558900
2026-04-30,WH-IBD,PRD-0015,31,213900
2026-04-30,WH-ABJ,PRD-0015,28,193200
2026-04-30,WH-PHC,PRD-0015,31,213900
2026-04-30,WH-LAG1,PRD-0016,239,8245500
2026-04-30,WH-LAG2,PRD-0016,78,2691000
2026-04-30,WH-IBD,PRD-0016,88,3036000
2026-04-30,WH-ABJ,PRD-0016,83,2863500
2026-04-30,WH-PHC,PRD-0016,64,2208000
2026-04-30,WH-LAG1,PRD-0017,35,1113000
2026-04-30,WH-LAG2,PRD-0017,24,763200
2026-04-30,WH-IBD,PRD-0017,25,795000
2026-04-30,WH-ABJ,PRD-0017,16,508800
2026-04-30,WH-PHC,PRD-0017,29,922200
2026-04-30,WH-LAG1,PRD-0018,170,8194000
2026-04-30,WH-LAG2,PRD-0018,52,2506400
2026-04-30,WH-IBD,PRD-0018,79,3807800
2026-04-30,WH-ABJ,PRD-0018,38,1831600
2026-04-30,WH-PHC,PRD-0018,80,3856000
2026-04-30,WH-LAG1,PRD-0019,67,1768800
2026-04-30,WH-LAG2,PRD-0019,100,2640000
2026-04-30,WH-IBD,PRD-0019,40,1056000
2026-04-30,WH-ABJ,PRD-0019,26,686400
2026-04-30,WH-PHC,PRD-0019,26,686400
2026-04-30,WH-LAG1,PRD-0020,140,3332000
2026-04-30,WH-LAG2,PRD-0020,70,1666000
2026-04-30,WH-IBD,PRD-0020,113,2689400
2026-04-30,WH-ABJ,PRD-0020,91,2165800
2026-04-30,WH-PHC,PRD-0020,23,547400
2026-04-30,WH-LAG1,PRD-0021,83,1228400
2026-04-30,WH-LAG2,PRD-0021,43,636400
2026-04-30,WH-IBD,PRD-0021,39,577200
2026-04-30,WH-ABJ,PRD-0021,9,133200
2026-04-30,WH-PHC,PRD-0021,28,414400
2026-04-30,WH-LAG1,PRD-0022,38,364800
2026-04-30,WH-LAG2,PRD-0022,16,153600
2026-04-30,WH-IBD,PRD-0022,25,240000
2026-04-30,WH-ABJ,PRD-0022,22,211200
2026-04-30,WH-PHC,PRD-0022,27,259200
2026-04-30,WH-LAG1,PRD-0023,84,1125600
2026-04-30,WH-LAG2,PRD-0023,67,897800
2026-04-30,WH-IBD,PRD-0023,99,1326600
2026-04-30,WH-ABJ,PRD-0023,35,469000
2026-04-30,WH-PHC,PRD-0023,59,790600
2026-04-30,WH-LAG1,PRD-0024,14,109200
2026-04-30,WH-LAG2,PRD-0024,32,249600
2026-04-30,WH-IBD,PRD-0024,27,210600
2026-04-30,WH-ABJ,PRD-0024,13,101400
2026-04-30,WH-PHC,PRD-0024,26,202800
2026-04-30,WH-LAG1,PRD-0025,54,232200
2026-04-30,WH-LAG2,PRD-0025,43,184900
2026-04-30,WH-IBD,PRD-0025,21,90300
2026-04-30,WH-ABJ,PRD-0025,27,116100
2026-04-30,WH-PHC,PRD-0025,34,146200
2026-04-30,WH-LAG1,PRD-0026,58,208800
2026-04-30,WH-LAG2,PRD-0026,21,75600
2026-04-30,WH-IBD,PRD-0026,36,129600
2026-04-30,WH-ABJ,PRD-0026,77,277200
2026-04-30,WH-PHC,PRD-0026,38,136800
2026-04-30,WH-LAG1,PRD-0027,15,57000
2026-04-30,WH-LAG2,PRD-0027,24,91200
2026-04-30,WH-IBD,PRD-0027,19,72200
2026-04-30,WH-ABJ,PRD-0027,11,41800
2026-04-30,WH-PHC,PRD-0027,5,19000
2026-04-30,WH-LAG1,PRD-0028,45,180000
2026-04-30,WH-LAG2,PRD-0028,22,88000
2026-04-30,WH-IBD,PRD-0028,35,140000
2026-04-30,WH-ABJ,PRD-0028,49,196000
2026-04-30,WH-PHC,PRD-0028,63,252000
2026-04-30,WH-LAG1,PRD-0029,38,338200
2026-04-30,WH-LAG2,PRD-0029,12,106800
2026-04-30,WH-IBD,PRD-0029,41,364900
2026-04-30,WH-ABJ,PRD-0029,28,249200
2026-04-30,WH-PHC,PRD-0029,9,80100
2026-04-30,WH-LAG1,PRD-0030,14,301000
2026-04-30,WH-LAG2,PRD-0030,5,107500
2026-04-30,WH-IBD,PRD-0030,5,107500
2026-04-30,WH-ABJ,PRD-0030,23,494500
2026-04-30,WH-PHC,PRD-0030,28,602000
2026-04-30,WH-LAG1,PRD-0031,143,4318600
2026-04-30,WH-LAG2,PRD-0031,82,2476400
2026-04-30,WH-IBD,PRD-0031,59,1781800
2026-04-30,WH-ABJ,PRD-0031,47,1419400
2026-04-30,WH-PHC,PRD-0031,42,1268400
2026-04-30,WH-LAG1,PRD-0032,33,554400
2026-04-30,WH-LAG2,PRD-0032,19,319200
2026-04-30,WH-IBD,PRD-0032,31,520800
2026-04-30,WH-ABJ,PRD-0032,7,117600
2026-04-30,WH-PHC,PRD-0032,20,336000
2026-04-30,WH-LAG1,PRD-0033,121,1137400
2026-04-30,WH-LAG2,PRD-0033,23,216200
2026-04-30,WH-IBD,PRD-0033,18,169200
2026-04-30,WH-ABJ,PRD-0033,53,498200
2026-04-30,WH-PHC,PRD-0033,58,545200
2026-04-30,WH-LAG1,PRD-0034,62,799800
2026-04-30,WH-LAG2,PRD-0034,11,141900
2026-04-30,WH-IBD,PRD-0034,16,206400
2026-04-30,WH-ABJ,PRD-0034,23,296700
2026-04-30,WH-PHC,PRD-0034,32,412800
2026-04-30,WH-LAG1,PRD-0035,105,1239000
2026-04-30,WH-LAG2,PRD-0035,72,849600
2026-04-30,WH-IBD,PRD-0035,78,920400
2026-04-30,WH-ABJ,PRD-0035,113,1333400
2026-04-30,WH-PHC,PRD-0035,74,873200
2026-04-30,WH-LAG1,PRD-0036,51,795600
2026-04-30,WH-LAG2,PRD-0036,47,733200
2026-04-30,WH-IBD,PRD-0036,38,592800
2026-04-30,WH-ABJ,PRD-0036,12,187200
2026-04-30,WH-PHC,PRD-0036,67,1045200
2026-04-30,WH-LAG1,PRD-0037,14,277200
2026-04-30,WH-LAG2,PRD-0037,98,1940400
2026-04-30,WH-IBD,PRD-0037,75,1485000
2026-04-30,WH-ABJ,PRD-0037,54,1069200
2026-04-30,WH-PHC,PRD-0037,31,613800
2026-04-30,WH-LAG1,PRD-0038,36,428400
2026-04-30,WH-LAG2,PRD-0038,12,142800
2026-04-30,WH-IBD,PRD-0038,5,59500
2026-04-30,WH-ABJ,PRD-0038,25,297500
2026-04-30,WH-PHC,PRD-0038,15,178500
2026-04-30,WH-LAG1,PRD-0039,253,3137200
2026-04-30,WH-LAG2,PRD-0039,97,1202800
2026-04-30,WH-IBD,PRD-0039,159,1971600
2026-04-30,WH-ABJ,PRD-0039,109,1351600
2026-04-30,WH-PHC,PRD-0039,155,1922000
2026-04-30,WH-LAG1,PRD-0040,90,1008000
2026-04-30,WH-LAG2,PRD-0040,45,504000
2026-04-30,WH-IBD,PRD-0040,56,627200
2026-04-30,WH-ABJ,PRD-0040,44,492800
2026-04-30,WH-PHC,PRD-0040,18,201600
2026-04-30,WH-LAG1,PRD-0041,125,650000
2026-04-30,WH-LAG2,PRD-0041,42,218400
2026-04-30,WH-IBD,PRD-0041,51,265200
2026-04-30,WH-ABJ,PRD-0041,30,156000
2026-04-30,WH-PHC,PRD-0041,29,150800
2026-04-30,WH-LAG1,PRD-0042,10,219000
2026-04-30,WH-LAG2,PRD-0042,19,416100
2026-04-30,WH-IBD,PRD-0042,21,459900
2026-04-30,WH-ABJ,PRD-0042,0,0
2026-04-30,WH-PHC,PRD-0042,1,21900
2026-04-30,WH-LAG1,PRD-0043,66,1003200
2026-04-30,WH-LAG2,PRD-0043,51,775200
2026-04-30,WH-IBD,PRD-0043,43,653600
2026-04-30,WH-ABJ,PRD-0043,34,516800
2026-04-30,WH-PHC,PRD-0043,38,577600
2026-04-30,WH-LAG1,PRD-0044,9,61200
2026-04-30,WH-LAG2,PRD-0044,8,54400
2026-04-30,WH-IBD,PRD-0044,2,13600
2026-04-30,WH-ABJ,PRD-0044,13,88400
2026-04-30,WH-PHC,PRD-0044,16,108800
2026-04-30,WH-LAG1,PRD-0045,141,874200
2026-04-30,WH-LAG2,PRD-0045,20,124000
2026-04-30,WH-IBD,PRD-0045,61,378200
2026-04-30,WH-ABJ,PRD-0045,37,229400
2026-04-30,WH-PHC,PRD-0045,28,173600
2026-04-30,WH-LAG1,PRD-0046,39,538200
2026-04-30,WH-LAG2,PRD-0046,67,924600
2026-04-30,WH-IBD,PRD-0046,32,441600
2026-04-30,WH-ABJ,PRD-0046,29,400200
2026-04-30,WH-PHC,PRD-0046,0,0
2026-04-30,WH-LAG1,PRD-0047,112,1814400
2026-04-30,WH-LAG2,PRD-0047,58,939600
2026-04-30,WH-IBD,PRD-0047,45,729000
2026-04-30,WH-ABJ,PRD-0047,44,712800
2026-04-30,WH-PHC,PRD-0047,49,793800
2026-04-30,WH-LAG1,PRD-0048,150,2175000
2026-04-30,WH-LAG2,PRD-0048,29,420500
2026-04-30,WH-IBD,PRD-0048,18,261000
2026-04-30,WH-ABJ,PRD-0048,44,638000
2026-04-30,WH-PHC,PRD-0048,73,1058500
2026-04-30,WH-LAG1,PRD-0049,23,319700
2026-04-30,WH-LAG2,PRD-0049,9,125100
2026-04-30,WH-IBD,PRD-0049,22,305800
2026-04-30,WH-ABJ,PRD-0049,77,1070300
2026-04-30,WH-PHC,PRD-0049,46,639400
2026-04-30,WH-LAG1,PRD-0050,2,9200
2026-04-30,WH-LAG2,PRD-0050,31,142600
2026-04-30,WH-IBD,PRD-0050,43,197800
2026-04-30,WH-ABJ,PRD-0050,64,294400
2026-04-30,WH-PHC,PRD-0050,13,59800
2026-04-30,WH-LAG1,PRD-0051,68,2366400
2026-04-30,WH-LAG2,PRD-0051,93,3236400
2026-04-30,WH-IBD,PRD-0051,113,3932400
2026-04-30,WH-ABJ,PRD-0051,75,2610000
2026-04-30,WH-PHC,PRD-0051,42,1461600
2026-04-30,WH-LAG1,PRD-0052,29,983100
2026-04-30,WH-LAG2,PRD-0052,16,542400
2026-04-30,WH-IBD,PRD-0052,18,610200
2026-04-30,WH-ABJ,PRD-0052,21,711900
2026-04-30,WH-PHC,PRD-0052,18,610200
2026-04-30,WH-LAG1,PRD-0053,39,1279200
2026-04-30,WH-LAG2,PRD-0053,19,623200
2026-04-30,WH-IBD,PRD-0053,19,623200
2026-04-30,WH-ABJ,PRD-0053,25,820000
2026-04-30,WH-PHC,PRD-0053,19,623200
2026-04-30,WH-LAG1,PRD-0054,40,544000
2026-04-30,WH-LAG2,PRD-0054,50,680000
2026-04-30,WH-IBD,PRD-0054,37,503200
2026-04-30,WH-ABJ,PRD-0054,37,503200
2026-04-30,WH-PHC,PRD-0054,16,217600
2026-04-30,WH-LAG1,PRD-0055,45,621000
2026-04-30,WH-LAG2,PRD-0055,27,372600
2026-04-30,WH-IBD,PRD-0055,39,538200
2026-04-30,WH-ABJ,PRD-0055,53,731400
2026-04-30,WH-PHC,PRD-0055,11,151800
2026-04-30,WH-LAG1,PRD-0056,48,1027200
2026-04-30,WH-LAG2,PRD-0056,59,1262600
2026-04-30,WH-IBD,PRD-0056,44,941600
2026-04-30,WH-ABJ,PRD-0056,62,1326800
2026-04-30,WH-PHC,PRD-0056,52,1112800
2026-04-30,WH-LAG1,PRD-0057,266,4202800
2026-04-30,WH-LAG2,PRD-0057,86,1358800
2026-04-30,WH-IBD,PRD-0057,18,284400
2026-04-30,WH-ABJ,PRD-0057,206,3254800
2026-04-30,WH-PHC,PRD-0057,178,2812400
2026-04-30,WH-LAG1,PRD-0058,81,1206900
2026-04-30,WH-LAG2,PRD-0058,23,342700
2026-04-30,WH-IBD,PRD-0058,46,685400
2026-04-30,WH-ABJ,PRD-0058,59,879100
2026-04-30,WH-PHC,PRD-0058,37,551300
2026-04-30,WH-LAG1,PRD-0059,22,935000
2026-04-30,WH-LAG2,PRD-0059,14,595000
2026-04-30,WH-IBD,PRD-0059,12,510000
2026-04-30,WH-ABJ,PRD-0059,30,1275000
2026-04-30,WH-PHC,PRD-0059,22,935000
2026-04-30,WH-LAG1,PRD-0060,122,5831600
2026-04-30,WH-LAG2,PRD-0060,133,6357400
2026-04-30,WH-IBD,PRD-0060,57,2724600
2026-04-30,WH-ABJ,PRD-0060,113,5401400
2026-04-30,WH-PHC,PRD-0060,48,2294400
2026-04-30,WH-LAG1,PRD-0061,320,4096000
2026-04-30,WH-LAG2,PRD-0061,49,627200
2026-04-30,WH-IBD,PRD-0061,124,1587200
2026-04-30,WH-ABJ,PRD-0061,107,1369600
2026-04-30,WH-PHC,PRD-0061,40,512000
2026-04-30,WH-LAG1,PRD-0062,193,2624800
2026-04-30,WH-LAG2,PRD-0062,131,1781600
2026-04-30,WH-IBD,PRD-0062,16,217600
2026-04-30,WH-ABJ,PRD-0062,137,1863200
2026-04-30,WH-PHC,PRD-0062,17,231200
2026-04-30,WH-LAG1,PRD-0063,80,952000
2026-04-30,WH-LAG2,PRD-0063,2,23800
2026-04-30,WH-IBD,PRD-0063,36,428400
2026-04-30,WH-ABJ,PRD-0063,75,892500
2026-04-30,WH-PHC,PRD-0063,63,749700
2026-04-30,WH-LAG1,PRD-0064,289,8901200
2026-04-30,WH-LAG2,PRD-0064,76,2340800
2026-04-30,WH-IBD,PRD-0064,27,831600
2026-04-30,WH-ABJ,PRD-0064,108,3326400
2026-04-30,WH-PHC,PRD-0064,134,4127200
2026-04-30,WH-LAG1,PRD-0065,125,3300000
2026-04-30,WH-LAG2,PRD-0065,65,1716000
2026-04-30,WH-IBD,PRD-0065,36,950400
2026-04-30,WH-ABJ,PRD-0065,54,1425600
2026-04-30,WH-PHC,PRD-0065,66,1742400
2026-04-30,WH-LAG1,PRD-0066,6,265200
2026-04-30,WH-LAG2,PRD-0066,8,353600
2026-04-30,WH-IBD,PRD-0066,8,353600
2026-04-30,WH-ABJ,PRD-0066,8,353600
2026-04-30,WH-PHC,PRD-0066,11,486200
2026-04-30,WH-LAG1,PRD-0067,119,1237600
2026-04-30,WH-LAG2,PRD-0067,69,717600
2026-04-30,WH-IBD,PRD-0067,45,468000
2026-04-30,WH-ABJ,PRD-0067,56,582400
2026-04-30,WH-PHC,PRD-0067,43,447200
2026-04-30,WH-LAG1,PRD-0068,277,3656400
2026-04-30,WH-LAG2,PRD-0068,121,1597200
2026-04-30,WH-IBD,PRD-0068,74,976800
2026-04-30,WH-ABJ,PRD-0068,16,211200
2026-04-30,WH-PHC,PRD-0068,131,1729200
2026-04-30,WH-LAG1,PRD-0069,20,276000
2026-04-30,WH-LAG2,PRD-0069,9,124200
2026-04-30,WH-IBD,PRD-0069,5,69000
2026-04-30,WH-ABJ,PRD-0069,21,289800
2026-04-30,WH-PHC,PRD-0069,4,55200
2026-04-30,WH-LAG1,PRD-0070,48,739200
2026-04-30,WH-LAG2,PRD-0070,21,323400
2026-04-30,WH-IBD,PRD-0070,49,754600
2026-04-30,WH-ABJ,PRD-0070,33,508200
2026-04-30,WH-PHC,PRD-0070,10,154000
2026-04-30,WH-LAG1,PRD-0071,33,488400
2026-04-30,WH-LAG2,PRD-0071,4,59200
2026-04-30,WH-IBD,PRD-0071,11,162800
2026-04-30,WH-ABJ,PRD-0071,0,0
2026-04-30,WH-PHC,PRD-0071,11,162800
2026-04-30,WH-LAG1,PRD-0072,79,2575400
2026-04-30,WH-LAG2,PRD-0072,45,1467000
2026-04-30,WH-IBD,PRD-0072,25,815000
2026-04-30,WH-ABJ,PRD-0072,45,1467000
2026-04-30,WH-PHC,PRD-0072,24,782400
2026-04-30,WH-LAG1,PRD-0073,30,894000
2026-04-30,WH-LAG2,PRD-0073,7,208600
2026-04-30,WH-IBD,PRD-0073,10,298000
2026-04-30,WH-ABJ,PRD-0073,23,685400
2026-04-30,WH-PHC,PRD-0073,10,298000
2026-04-30,WH-LAG1,PRD-0074,61,1793400
2026-04-30,WH-LAG2,PRD-0074,100,2940000
2026-04-30,WH-IBD,PRD-0074,78,2293200
2026-04-30,WH-ABJ,PRD-0074,32,940800
2026-04-30,WH-PHC,PRD-0074,94,2763600
2026-04-30,WH-LAG1,PRD-0075,22,589600
2026-04-30,WH-LAG2,PRD-0075,10,268000
2026-04-30,WH-IBD,PRD-0075,25,670000
2026-04-30,WH-ABJ,PRD-0075,29,777200
2026-04-30,WH-PHC,PRD-0075,31,830800
2026-04-30,WH-LAG1,PRD-0076,107,2503800
2026-04-30,WH-LAG2,PRD-0076,45,1053000
2026-04-30,WH-IBD,PRD-0076,40,936000
2026-04-30,WH-ABJ,PRD-0076,35,819000
2026-04-30,WH-PHC,PRD-0076,81,1895400
2026-04-30,WH-LAG1,PRD-0077,171,4377600
2026-04-30,WH-LAG2,PRD-0077,184,4710400
2026-04-30,WH-IBD,PRD-0077,49,1254400
2026-04-30,WH-ABJ,PRD-0077,226,5785600
2026-04-30,WH-PHC,PRD-0077,82,2099200
2026-04-30,WH-LAG1,PRD-0078,62,1723600
2026-04-30,WH-LAG2,PRD-0078,12,333600
2026-04-30,WH-IBD,PRD-0078,54,1501200
2026-04-30,WH-ABJ,PRD-0078,18,500400
2026-04-30,WH-PHC,PRD-0078,25,695000
2026-04-30,WH-LAG1,PRD-0079,50,1925000
2026-04-30,WH-LAG2,PRD-0079,76,2926000
2026-04-30,WH-IBD,PRD-0079,41,1578500
2026-04-30,WH-ABJ,PRD-0079,32,1232000
2026-04-30,WH-PHC,PRD-0079,47,1809500
2026-04-30,WH-LAG1,PRD-0080,38,744800
2026-04-30,WH-LAG2,PRD-0080,36,705600
2026-04-30,WH-IBD,PRD-0080,19,372400
2026-04-30,WH-ABJ,PRD-0080,78,1528800
2026-04-30,WH-PHC,PRD-0080,61,1195600
2026-04-30,WH-LAG1,PRD-0081,137,4438800
2026-04-30,WH-LAG2,PRD-0081,34,1101600
2026-04-30,WH-IBD,PRD-0081,48,1555200
2026-04-30,WH-ABJ,PRD-0081,84,2721600
2026-04-30,WH-PHC,PRD-0081,57,1846800
2026-04-30,WH-LAG1,PRD-0082,159,4102200
2026-04-30,WH-LAG2,PRD-0082,14,361200
2026-04-30,WH-IBD,PRD-0082,25,645000
2026-04-30,WH-ABJ,PRD-0082,68,1754400
2026-04-30,WH-PHC,PRD-0082,84,2167200
2026-04-30,WH-LAG1,PRD-0083,61,1122400
2026-04-30,WH-LAG2,PRD-0083,86,1582400
2026-04-30,WH-IBD,PRD-0083,90,1656000
2026-04-30,WH-ABJ,PRD-0083,203,3735200
2026-04-30,WH-PHC,PRD-0083,107,1968800
2026-04-30,WH-LAG1,PRD-0084,136,2937600
2026-04-30,WH-LAG2,PRD-0084,56,1209600
2026-04-30,WH-IBD,PRD-0084,46,993600
2026-04-30,WH-ABJ,PRD-0084,44,950400
2026-04-30,WH-PHC,PRD-0084,117,2527200
2026-04-30,WH-LAG1,PRD-0085,30,786000
2026-04-30,WH-LAG2,PRD-0085,86,2253200
2026-04-30,WH-IBD,PRD-0085,42,1100400
2026-04-30,WH-ABJ,PRD-0085,80,2096000
2026-04-30,WH-PHC,PRD-0085,73,1912600
2026-04-30,WH-LAG1,PRD-0086,484,11519200
2026-04-30,WH-LAG2,PRD-0086,111,2641800
2026-04-30,WH-IBD,PRD-0086,300,7140000
2026-04-30,WH-ABJ,PRD-0086,360,8568000
2026-04-30,WH-PHC,PRD-0086,115,2737000
2026-04-30,WH-LAG1,PRD-0087,16,300800
2026-04-30,WH-LAG2,PRD-0087,16,300800
2026-04-30,WH-IBD,PRD-0087,5,94000
2026-04-30,WH-ABJ,PRD-0087,16,300800
2026-04-30,WH-PHC,PRD-0087,25,470000
2026-04-30,WH-LAG1,PRD-0088,67,830800
2026-04-30,WH-LAG2,PRD-0088,49,607600
2026-04-30,WH-IBD,PRD-0088,0,0
2026-04-30,WH-ABJ,PRD-0088,57,706800
2026-04-30,WH-PHC,PRD-0088,56,694400
2026-04-30,WH-LAG1,PRD-0089,74,828800
2026-04-30,WH-LAG2,PRD-0089,57,638400
2026-04-30,WH-IBD,PRD-0089,12,134400
2026-04-30,WH-ABJ,PRD-0089,51,571200
2026-04-30,WH-PHC,PRD-0089,50,560000
2026-04-30,WH-LAG1,PRD-0090,1831,52366600
2026-04-30,WH-LAG2,PRD-0090,928,26540800
2026-04-30,WH-IBD,PRD-0090,343,9809800
2026-04-30,WH-ABJ,PRD-0090,1395,39897000
2026-04-30,WH-PHC,PRD-0090,1354,38724400
2026-04-30,WH-LAG1,PRD-0091,0,0
2026-04-30,WH-LAG2,PRD-0091,298,6436800
2026-04-30,WH-IBD,PRD-0091,116,2505600
2026-04-30,WH-ABJ,PRD-0091,55,1188000
2026-04-30,WH-PHC,PRD-0091,44,950400
2026-04-30,WH-LAG1,PRD-0092,72,1785600
2026-04-30,WH-LAG2,PRD-0092,51,1264800
2026-04-30,WH-IBD,PRD-0092,39,967200
2026-04-30,WH-ABJ,PRD-0092,37,917600
2026-04-30,WH-PHC,PRD-0092,36,892800
2026-04-30,WH-LAG1,PRD-0093,156,3026400
2026-04-30,WH-LAG2,PRD-0093,424,8225600
2026-04-30,WH-IBD,PRD-0093,39,756600
2026-04-30,WH-ABJ,PRD-0093,136,2638400
2026-04-30,WH-PHC,PRD-0093,26,504400
2026-04-30,WH-LAG1,PRD-0094,36,676800
2026-04-30,WH-LAG2,PRD-0094,64,1203200
2026-04-30,WH-IBD,PRD-0094,26,488800
2026-04-30,WH-ABJ,PRD-0094,28,526400
2026-04-30,WH-PHC,PRD-0094,8,150400
2026-04-30,WH-LAG1,PRD-0095,0,0
2026-04-30,WH-LAG2,PRD-0095,63,1064700
2026-04-30,WH-IBD,PRD-0095,0,0
2026-04-30,WH-ABJ,PRD-0095,12,202800
2026-04-30,WH-PHC,PRD-0095,23,388700
2026-04-30,WH-LAG1,PRD-0096,29,527800
2026-04-30,WH-LAG2,PRD-0096,51,928200
2026-04-30,WH-IBD,PRD-0096,6,109200
2026-04-30,WH-ABJ,PRD-0096,20,364000
2026-04-30,WH-PHC,PRD-0096,5,91000
2026-04-30,WH-LAG1,PRD-0097,33,587400
2026-04-30,WH-LAG2,PRD-0097,47,836600
2026-04-30,WH-IBD,PRD-0097,11,195800
2026-04-30,WH-ABJ,PRD-0097,23,409400
2026-04-30,WH-PHC,PRD-0097,9,160200
2026-04-30,WH-LAG1,PRD-0098,81,1085400
2026-04-30,WH-LAG2,PRD-0098,685,9179000
2026-04-30,WH-IBD,PRD-0098,77,1031800
2026-04-30,WH-ABJ,PRD-0098,169,2264600
2026-04-30,WH-PHC,PRD-0098,50,670000
2026-04-30,WH-LAG1,PRD-0099,45,567000
2026-04-30,WH-LAG2,PRD-0099,74,932400
2026-04-30,WH-IBD,PRD-0099,0,0
2026-04-30,WH-ABJ,PRD-0099,11,138600
2026-04-30,WH-PHC,PRD-0099,15,189000
2026-04-30,WH-LAG1,PRD-0100,173,2906400
2026-04-30,WH-LAG2,PRD-0100,948,15926400
2026-04-30,WH-IBD,PRD-0100,375,6300000
2026-04-30,WH-ABJ,PRD-0100,332,5577600
2026-04-30,WH-PHC,PRD-0100,353,5930400
2026-04-30,WH-LAG1,PRD-0101,35,644000
2026-04-30,WH-LAG2,PRD-0101,93,1711200
2026-04-30,WH-IBD,PRD-0101,8,147200
2026-04-30,WH-ABJ,PRD-0101,36,662400
2026-04-30,WH-PHC,PRD-0101,25,460000
2026-04-30,WH-LAG1,PRD-0102,110,1562000
2026-04-30,WH-LAG2,PRD-0102,298,4231600
2026-04-30,WH-IBD,PRD-0102,55,781000
2026-04-30,WH-ABJ,PRD-0102,12,170400
2026-04-30,WH-PHC,PRD-0102,72,1022400
2026-04-30,WH-LAG1,PRD-0103,104,3099200
2026-04-30,WH-LAG2,PRD-0103,216,6436800
2026-04-30,WH-IBD,PRD-0103,78,2324400
2026-04-30,WH-ABJ,PRD-0103,35,1043000
2026-04-30,WH-PHC,PRD-0103,16,476800
2026-04-30,WH-LAG1,PRD-0104,15,207000
2026-04-30,WH-LAG2,PRD-0104,80,1104000
2026-04-30,WH-IBD,PRD-0104,28,386400
2026-04-30,WH-ABJ,PRD-0104,23,317400
2026-04-30,WH-PHC,PRD-0104,10,138000
2026-04-30,WH-LAG1,PRD-0105,32,1107200
2026-04-30,WH-LAG2,PRD-0105,91,3148600
2026-04-30,WH-IBD,PRD-0105,19,657400
2026-04-30,WH-ABJ,PRD-0105,20,692000
2026-04-30,WH-PHC,PRD-0105,13,449800
2026-04-30,WH-LAG1,PRD-0106,29,951200
2026-04-30,WH-LAG2,PRD-0106,33,1082400
2026-04-30,WH-IBD,PRD-0106,7,229600
2026-04-30,WH-ABJ,PRD-0106,35,1148000
