CustomerID,CustomerName,Region,City,Phone,CustomerSince
CUS-01081,Afolabi Wholesale,North-Central,Kubwa,07025916596,2024-01-07
CUS-01082,Eze Provisions,South-West,Epe,08143557605,2022-09-21
CUS-01083,Lugbe Provisions,North-Central,Makurdi,08082897088,2019-04-21
CUS-01084,Ikorodu Trading Co,South-West,Oshodi,09064459981,2019-10-23
CUS-01085,Minna Superstores,North-Central,Jos,08063352256,2023-02-21
CUS-01086,Ibadan North Provisions,South-West,Ogbomoso,09071928212,2022-07-05
CUS-01087,Lawal Cash & Carry,South-South,Calabar,08068878740,2021-11-23
CUS-01088,Balogun Enterprises,South-South,Eleme,08111299382,2021-08-13
CUS-01089,Uyo Provisions,South-South,Calabar,09064139232,2020-02-21
CUS-01090,Taiwo Enterprises,South-South,Port Harcourt,07028674348,2023-07-23
CUS-01091,Sapele Superstores,South-South,Sapele,09061179711,2023-04-10
CUS-01092,Nwachukwu Provisions,South-South,Yenagoa,07054136340,2021-03-23
CUS-01093,Asaba Stores,South-South,Eleme,07084209891,2023-06-04
CUS-01094,Ibadan North Supermarket,South-West,Surulere,08019326928,2019-04-23
CUS-01095,Ogunleye Wholesale,South-South,Bonny,07071023927,2024-02-05
CUS-01096,Taiwo Cash & Carry,South-West,Mushin,08024863801,2023-09-11
CUS-01097,Adewale Cash & Carry,North-Central,Kubwa,08037605500,2022-09-06
CUS-01098,Ibadan North Mart,South-West,Abeokuta,08188851835,2023-04-13
CUS-01099,Lugbe Provisions,North-Central,Wuse,08069825080,2024-01-22
CUS-01100,Warri Hotel,South-South,Uyo,09071767610,2021-10-28
CUS-01101,Lugbe Superstores,North-Central,Minna,08149922892,2022-03-24
CUS-01102,Gwarinpa Cash & Carry,North-Central,Kubwa,08092911191,2020-04-22
CUS-01103,Ibrahim Mart,South-West,Badagry,07062821563,2020-07-02
CUS-01104,Fashola Wholesale,South-South,Bonny,08199477179,2019-04-13
CUS-01105,Yaba Ventures,South-West,Mushin,07059490380,2023-12-28
CUS-01106,Yusuf Trading Co,North-Central,Lokoja,09032124330,2023-01-01
CUS-01107,Adebayo Stores,South-West,Epe,09061157834,2022-06-29
CUS-01108,Lokoja Supermarket,North-Central,Wuse,08125392453,2020-06-10
CUS-01109,Mohammed Ventures,South-South,Yenagoa,09019158638,2023-12-15
CUS-01110,Uche Mart,North-Central,Minna,08131658249,2023-06-18
CUS-01111,Eleme Wholesale,South-South,Obio-Akpor,09032609429,2023-12-26
CUS-01112,Oladipo Mart,North-Central,Minna,08133882733,2023-03-16
CUS-01113,Jos Provisions,North-Central,Minna,07095200126,2019-11-14
CUS-01114,Garki Cash & Carry,North-Central,Lugbe,09017035056,2021-01-23
CUS-01115,Oshodi Provisions,South-West,Yaba,08142016340,2023-04-19
CUS-01116,Adeyemi Trading Co,South-West,Alimosho,08099784876,2024-01-24
CUS-01117,Oshodi Superstores,South-West,Surulere,08015907259,2022-02-01
CUS-01118,Jabi Hotel,North-Central,Kubwa,08082706099,2022-03-15
CUS-01119,Makinde Stores,South-South,Uyo,08133303091,2024-05-02
CUS-01120,Nwachukwu Provisions,South-West,Ibadan North,08018860555,2020-09-23
CUS-01121,Uyo Supermarket,South-South,Obio-Akpor,08065176483,2022-09-23
CUS-01122,Akinola Foods,South-South,Bonny,08043814834,2019-01-15
CUS-01123,Sani Foods,South-West,Mushin,08054566533,2023-06-08
CUS-01124,Jabi Superstores,North-Central,Minna,07054977061,2024-04-26
CUS-01125,Lokoja Hotel,North-Central,Kubwa,07041219836,2024-04-19
CUS-01126,Lugbe Provisions,North-Central,Lokoja,08093183615,2023-12-22
CUS-01127,Olawale Provisions,South-West,Surulere,09037432134,2020-10-26
CUS-01128,Abeokuta Ventures,South-West,Badagry,08128021013,2022-11-10
CUS-01129,Ikeja Hotel,South-West,Oshodi,09096979318,2019-11-11
CUS-01130,Suleiman Trading Co,South-West,Agege,08037624348,2021-05-24
CUS-01131,Yaba Superstores,South-West,Badagry,08091612860,2019-07-11
CUS-01132,Uche Superstores,South-West,Ikeja,07075987111,2024-01-10
CUS-01133,Dada Provisions,South-South,Eleme,07033310374,2021-02-04
CUS-01134,Kubwa Provisions,North-Central,Jos,07067208939,2020-05-09
CUS-01135,Lawal Provisions,South-West,Mushin,08091315976,2023-01-09
CUS-01136,Epe Provisions,South-West,Ikorodu,09020739561,2019-02-01
CUS-01137,Fashola Ventures,South-South,Yenagoa,09077819218,2020-12-31
CUS-01138,Minna Supermarket,North-Central,Lokoja,09021171324,2020-02-29
CUS-01139,Ugwu Mart,South-South,Bonny,08044533110,2022-04-14
CUS-01140,Nwachukwu Hotel,South-West,Abeokuta,09019655576,2022-07-20
CUS-01141,Dada Provisions,South-West,Ikeja,07077202790,2020-04-28
CUS-01142,Uba Cash & Carry,North-Central,Jabi,09075706438,2022-09-10
CUS-01143,Lokoja Supermarket,North-Central,Garki,09085914700,2023-07-05
CUS-01144,Okorie Foods,South-West,Agege,09095225538,2020-07-22
CUS-01145,Nwachukwu Cash & Carry,South-West,Badagry,08042528051,2021-09-27
CUS-01146,Epe Foods,South-West,Epe,07099345471,2020-10-19
CUS-01147,Epe Mart,South-West,Ikorodu,08090819114,2021-03-05
CUS-01148,Port Harcourt Stores,South-South,Obio-Akpor,09063373950,2020-06-16
CUS-01149,Jos Provisions,North-Central,Lokoja,08067293719,2023-01-01
CUS-01150,Ugwu Superstores,North-Central,Lokoja,08165245223,2020-03-13
CUS-01151,Obio-Akpor Stores,South-South,Sapele,08129154679,2022-11-29
CUS-01152,Lokoja Foods,North-Central,Lugbe,07032602089,2019-11-04
CUS-01153,Yusuf Foods,South-West,Mushin,09097848347,2022-10-20
CUS-01154,Chukwu Mart,North-Central,Gwarinpa,08075293067,2023-05-26
CUS-01155,Aliyu Provisions,North-Central,Gwarinpa,08017916438,2020-03-19
CUS-01156,Ikorodu Cash & Carry,South-West,Ibadan North,07095420677,2023-06-27
CUS-01157,Adesanya Wholesale,South-West,Lekki,08113981790,2021-02-18
CUS-01158,Hassan Stores,South-West,Ikeja,07045712753,2020-03-15
CUS-01159,Port Harcourt Stores,South-South,Warri,07060421010,2021-01-14
CUS-01160,Lugbe Ventures,North-Central,Minna,08191117376,2022-01-04
CUS-01161,Agege Trading Co,South-West,Alimosho,08058480869,2020-09-08
CUS-01162,Agege Trading Co,South-West,Oshodi,07010414016,2021-11-09
CUS-01163,Rabiu Mart,South-South,Port Harcourt,07081219864,2022-11-07
CUS-01164,Warri Trading Co,South-South,Yenagoa,09079110587,2022-02-06
CUS-01165,Sani Trading Co,North-Central,Wuse,08116141035,2019-11-22
CUS-01166,Kubwa Enterprises,North-Central,Minna,09092220752,2019-12-19
CUS-01167,Anyanwu Superstores,South-West,Alimosho,07061654839,2022-10-09
CUS-01168,Jos Enterprises,North-Central,Jos,07027161260,2021-08-17
CUS-01169,Abubakar Hotel,South-South,Yenagoa,08069899586,2019-01-24
CUS-01170,Yaba Provisions,South-West,Yaba,08098549488,2020-06-29
CUS-01171,Haruna Supermarket,South-West,Surulere,08161471131,2020-02-14
CUS-01172,Epe Ventures,South-West,Epe,07099318726,2023-08-28
CUS-01173,Yenagoa Stores,South-South,Uyo,08087305664,2020-02-14
CUS-01174,Eze Cash & Carry,South-South,Calabar,09041322048,2023-03-02
CUS-01175,Adesanya Stores,South-West,Agege,08025583513,2021-03-16
CUS-01176,Mushin Enterprises,South-West,Badagry,07051714724,2024-01-27
CUS-01177,Nwachukwu Cash & Carry,North-Central,Jabi,08126952687,2021-07-03
CUS-01178,Garki Cash & Carry,North-Central,Wuse,09052402900,2023-08-10
CUS-01179,Ogunleye Ventures,South-South,Yenagoa,08090727321,2022-10-30
CUS-01180,Oshodi Foods,South-West,Ikeja,08151458705,2021-08-08
CUS-01181,Haruna Enterprises,South-South,Yenagoa,08076441201,2022-10-14
CUS-01182,Danjuma Trading Co,North-Central,Gwarinpa,08040208616,2020-06-28
CUS-01183,Gwarinpa Ventures,North-Central,Lokoja,08198483078,2019-04-21
CUS-01184,Bonny Cash & Carry,South-South,Uyo,09073541573,2022-06-19
CUS-01185,Nnaji Foods,North-Central,Lugbe,08136184828,2020-06-27
CUS-01186,Balogun Trading Co,South-South,Sapele,07050812122,2021-11-07
CUS-01187,Minna Foods,North-Central,Minna,08129437798,2023-03-30
CUS-01188,Badagry Superstores,South-West,Ikeja,08187266743,2023-11-06
CUS-01189,Gwarinpa Cash & Carry,North-Central,Lokoja,08017560687,2023-11-18
CUS-01190,Adeleke Stores,South-West,Ogbomoso,08189643778,2021-12-26
CUS-01191,Calabar Provisions,South-South,Port Harcourt,07042327067,2022-03-12
CUS-01192,Surulere Superstores,South-West,Badagry,09098384904,2023-12-01
CUS-01193,Calabar Wholesale,South-South,Yenagoa,08111557250,2023-09-30
CUS-01194,Yakubu Superstores,South-West,Ogbomoso,08013090599,2021-02-16
CUS-01195,Lugbe Foods,North-Central,Garki,08061534222,2021-09-14
CUS-01196,Asaba Enterprises,South-South,Eleme,07053651494,2024-01-23
CUS-01197,Jos Mart,North-Central,Lokoja,07062854477,2021-04-20
CUS-01198,Bonny Ventures,South-South,Obio-Akpor,07037845315,2020-09-22
CUS-01199,Garba Foods,South-South,Eleme,07084453495,2021-11-29
CUS-01200,Balogun Enterprises,South-South,Warri,08021787125,2021-04-07
CUS-01201,Lekki Stores,South-West,Ogbomoso,08158796148,2021-05-14
CUS-01202,Epe Supermarket,South-West,Yaba,08116196330,2019-02-11
CUS-01203,Asaba Superstores,South-South,Bonny,09028771026,2021-03-08
CUS-01204,Nwosu Enterprises,South-West,Ogbomoso,08023288780,2020-09-13
CUS-01205,Lawal Mart,South-South,Asaba,08028013093,2021-01-15
CUS-01206,Lugbe Mart,North-Central,Makurdi,09019980384,2021-05-02
CUS-01207,Fashola Cash & Carry,South-West,Ibadan North,07044115380,2020-08-16
CUS-01208,Ogbomoso Provisions,South-West,Lekki,08194975906,2020-07-05
CUS-01209,Makurdi Superstores,North-Central,Jos,08066329364,2019-10-24
CUS-01210,Mushin Cash & Carry,South-West,Ikeja,08020405175,2022-11-26
CUS-01211,Musa Cash & Carry,South-West,Lekki,08195923168,2023-12-02
CUS-01212,Oladipo Mart,South-West,Alimosho,08046728250,2024-05-12
CUS-01213,Yaba Cash & Carry,South-West,Lekki,07033586265,2021-06-19
CUS-01214,Magaji Ventures,North-Central,Garki,08186793756,2019-07-26
CUS-01215,Akinola Supermarket,South-West,Surulere,08162286305,2023-05-28
CUS-01216,Oshodi Hotel,South-West,Ogbomoso,09074003316,2021-02-04
CUS-01217,Orji Foods,South-West,Surulere,08029148862,2022-04-18
CUS-01218,Suleiman Superstores,North-Central,Jabi,08091698732,2022-01-27
CUS-01219,Nwosu Ventures,North-Central,Jos,08147020332,2019-01-29
CUS-01220,Alimosho Provisions,South-West,Ikorodu,07051025192,2022-02-20
CUS-01221,Obio-Akpor Stores,South-South,Warri,07032161108,2021-03-11
CUS-01222,Ogbomoso Ventures,South-West,Oshodi,07066906118,2020-08-15
CUS-01223,Minna Ventures,North-Central,Jos,07064421457,2024-05-04
CUS-01224,Wuse Foods,North-Central,Lokoja,08142779491,2020-04-10
CUS-01225,Jos Superstores,North-Central,Makurdi,07091520297,2021-11-26
CUS-01226,Bonny Provisions,South-South,Eleme,07059264742,2019-09-17
CUS-01227,Adeleke Cash & Carry,South-West,Ibadan North,09032881970,2022-04-29
CUS-01228,Abubakar Provisions,South-South,Bonny,07048931830,2022-09-28
CUS-01229,Adeyemi Foods,South-West,Epe,09039187415,2019-03-30
CUS-01230,Epe Hotel,South-West,Alimosho,07072150455,2019-06-01
CUS-01231,Nwosu Supermarket,North-Central,Makurdi,09054097476,2022-09-29
CUS-01232,Suleiman Mart,South-West,Mushin,08111189670,2023-11-07
CUS-01233,Nnaji Hotel,South-West,Surulere,09026621878,2019-04-19
CUS-01234,Ibrahim Wholesale,South-West,Yaba,09063064163,2022-04-27
CUS-01235,Gbadamosi Hotel,South-West,Oshodi,08124588794,2021-12-16
CUS-01236,Balogun Trading Co,North-Central,Lokoja,07058215939,2019-06-19
CUS-01237,Lawal Wholesale,South-South,Port Harcourt,08062955068,2022-01-21
CUS-01238,Gwarinpa Superstores,North-Central,Kubwa,09099287389,2022-12-05
CUS-01239,Nwankwo Superstores,South-West,Badagry,08053605688,2020-03-16
CUS-01240,Bonny Foods,South-South,Calabar,08024728084,2019-01-18
CUS-01241,Dada Trading Co,South-West,Ogbomoso,07041743155,2024-02-16
CUS-01242,Garba Foods,North-Central,Wuse,09074450415,2022-10-18
CUS-01243,Onyekachi Provisions,South-West,Abeokuta,08078617449,2023-05-16
CUS-01244,Alimosho Wholesale,South-West,Badagry,08099433358,2019-10-26
CUS-01245,Idris Stores,South-West,Badagry,08035322723,2019-08-17
CUS-01246,Kubwa Stores,North-Central,Gwarinpa,09015149455,2022-11-19
CUS-01247,Calabar Supermarket,South-South,Sapele,08022205146,2019-07-28
CUS-01248,Salami Foods,South-West,Epe,08039766168,2022-07-14
CUS-01249,Onyekachi Superstores,South-West,Ikeja,08124771325,2022-11-28
CUS-01250,Badagry Cash & Carry,South-West,Yaba,08116382911,2023-05-26
CUS-01251,Mohammed Trading Co,South-West,Yaba,08173358574,2022-11-06
CUS-01252,Gbadamosi Wholesale,South-South,Yenagoa,08154866590,2022-09-17
CUS-01253,Epe Hotel,South-West,Oshodi,08054454486,2022-05-25
CUS-01254,Yusuf Enterprises,North-Central,Jos,08141977671,2020-10-09
CUS-01255,Lekki Stores,South-West,Surulere,07015508152,2021-02-16
CUS-01256,Warri Provisions,South-South,Yenagoa,07020050169,2019-02-20
CUS-01257,Suleiman Ventures,North-Central,Kubwa,08015880227,2023-09-14
CUS-01258,Ikorodu Hotel,South-West,Agege,08170194264,2020-11-20
CUS-01259,Garki Ventures,North-Central,Lokoja,07032405653,2021-01-21
CUS-01260,Ikorodu Supermarket,South-West,Abeokuta,07035526992,2020-04-07
CUS-01261,Ugwu Hotel,South-South,Obio-Akpor,08068753131,2020-03-17
CUS-01262,Lokoja Cash & Carry,North-Central,Makurdi,08137772949,2023-05-22
CUS-01263,Abeokuta Foods,South-West,Ikeja,09077621275,2020-06-13
CUS-01264,Ogunleye Wholesale,North-Central,Lugbe,07032965874,2023-03-01
CUS-01265,Okonkwo Superstores,South-West,Surulere,08127847118,2022-11-26
CUS-01266,Okafor Provisions,South-South,Bonny,07010187899,2020-10-12
CUS-01267,Agege Trading Co,South-West,Lekki,08127933045,2022-02-16
CUS-01268,Adeleke Superstores,South-South,Port Harcourt,08139431208,2020-04-27
CUS-01269,Adebayo Hotel,South-South,Sapele,07061268618,2019-02-12
CUS-01270,Makurdi Hotel,North-Central,Kubwa,09039613670,2022-08-07
CUS-01271,Oshodi Cash & Carry,South-West,Surulere,09041101353,2020-04-29
CUS-01272,Anyanwu Stores,North-Central,Minna,08071658297,2023-05-20
CUS-01273,Aliyu Ventures,South-South,Eleme,08112824921,2022-09-05
CUS-01274,Obi Superstores,South-West,Abeokuta,08019321974,2023-08-13
CUS-01275,Yakubu Cash & Carry,South-West,Lekki,08011582229,2021-01-13
CUS-01276,Adesanya Supermarket,South-West,Oshodi,07027740771,2023-01-10
CUS-01277,Sani Enterprises,South-South,Port Harcourt,07024272571,2021-05-18
CUS-01278,Haruna Stores,North-Central,Kubwa,08074481609,2020-02-28
CUS-01279,Fashola Wholesale,North-Central,Jabi,09030738427,2023-01-19
CUS-01280,Epe Hotel,South-West,Lekki,07015976158,2023-11-04
CUS-01281,Rabiu Cash & Carry,North-Central,Gwarinpa,07040106747,2024-04-13
CUS-01282,Nwosu Superstores,South-West,Ikorodu,08061639439,2020-07-26
CUS-01283,Obio-Akpor Ventures,South-South,Eleme,07040134894,2023-11-06
CUS-01284,Adewale Enterprises,South-South,Uyo,07058384619,2019-03-30
CUS-01285,Okonkwo Enterprises,South-South,Eleme,08067529530,2021-06-11
CUS-01286,Onyekachi Mart,South-West,Epe,08193853635,2019-11-01
CUS-01287,Ikorodu Ventures,South-West,Epe,08145621515,2019-11-15
CUS-01288,Port Harcourt Mart,South-South,Eleme,08129834720,2022-03-25
CUS-01289,Ibadan North Stores,South-West,Lekki,09047376435,2023-08-10
CUS-01290,Surulere Cash & Carry,South-West,Agege,08176331270,2022-01-15
CUS-01291,Abeokuta Superstores,South-West,Agege,08097772249,2019-04-02
CUS-01292,Nwankwo Hotel,South-West,Ogbomoso,09081467508,2021-05-30
CUS-01293,Bello Foods,South-South,Calabar,08021710526,2023-02-06
CUS-01294,Adebayo Trading Co,South-West,Ogbomoso,09027930505,2019-04-03
CUS-01295,Agege Mart,South-West,Ikorodu,09029346175,2019-09-26
CUS-01296,Calabar Provisions,South-South,Warri,08017498162,2020-03-25
CUS-01297,Badagry Mart,South-West,Mushin,07067003442,2022-05-02
CUS-01298,Bello Stores,South-West,Ibadan North,08014051460,2023-08-06
CUS-01299,Adewale Supermarket,South-West,Abeokuta,09030094705,2020-02-16
CUS-01300,Badagry Hotel,South-West,Badagry,08173107095,2022-02-10
CUS-01301,Yakubu Foods,North-Central,Wuse,08124933959,2023-07-18
CUS-01302,Abeokuta Mart,South-West,Ogbomoso,08011458621,2022-03-13
CUS-01303,Yenagoa Hotel,South-South,Asaba,08140509683,2022-01-16
CUS-01304,Afolabi Hotel,South-South,Calabar,08038435937,2022-03-04
CUS-01305,Gbadamosi Foods,North-Central,Jos,07072872428,2021-09-28
CUS-01306,Alimosho Cash & Carry,South-West,Surulere,07059858951,2020-10-16
CUS-01307,Akinola Stores,South-West,Agege,08113764654,2023-01-28
CUS-01308,Adewale Provisions,South-West,Abeokuta,07051489399,2023-05-14
CUS-01309,Wuse Provisions,North-Central,Lugbe,07086520583,2021-04-02
CUS-01310,Ibadan North Supermarket,South-West,Ikeja,08122510559,2019-02-16
CUS-01311,Oshodi Wholesale,South-West,Mushin,08052207776,2020-03-15
CUS-01312,Balogun Foods,South-West,Epe,07054468774,2022-02-18
CUS-01313,Orji Mart,South-South,Port Harcourt,09074015552,2021-02-17
CUS-01314,Fashola Mart,South-South,Yenagoa,07094013952,2023-11-23
CUS-01315,Makinde Superstores,South-South,Eleme,08077326285,2021-07-10
CUS-01316,Bonny Trading Co,South-South,Yenagoa,08055502589,2022-10-15
CUS-01317,Mushin Supermarket,South-West,Badagry,09042092885,2023-04-01
CUS-01318,Eleme Enterprises,South-South,Yenagoa,07012005448,2023-08-14
CUS-01319,Danjuma Stores,South-South,Yenagoa,07071043277,2022-08-29
CUS-01320,Adewale Wholesale,South-West,Abeokuta,08157428314,2023-12-02
CUS-01321,Ibadan North Wholesale,South-West,Ibadan North,08169330327,2020-10-09
CUS-01322,Sapele Ventures,South-South,Port Harcourt,08148470165,2022-03-03
CUS-01323,Epe Mart,South-West,Ibadan North,08178783800,2019-09-06
CUS-01324,Afolabi Superstores,North-Central,Lokoja,09045276100,2019-07-02
CUS-01325,Sapele Superstores,South-South,Port Harcourt,08085269356,2024-05-16
CUS-01326,Nwachukwu Mart,South-West,Abeokuta,09019795032,2023-03-03
CUS-01327,Afolabi Trading Co,South-West,Ibadan North,09096232807,2021-06-02
CUS-01328,Afolabi Mart,South-South,Obio-Akpor,09068131630,2023-04-20
CUS-01329,Eze Enterprises,South-West,Ibadan North,08073917095,2023-10-11
CUS-01330,Dada Ventures,South-West,Surulere,08052974720,2021-03-26
CUS-01331,Mushin Supermarket,South-West,Oshodi,08167728351,2021-10-06
CUS-01332,Adebayo Superstores,South-West,Mushin,08143832435,2020-11-08
CUS-01333,Oladipo Cash & Carry,South-West,Lekki,08170588691,2019-07-14
CUS-01334,Okorie Mart,South-West,Alimosho,07022407255,2019-05-27
CUS-01335,Hassan Wholesale,South-South,Eleme,08056879065,2019-02-19
CUS-01336,Abdullahi Mart,South-West,Badagry,09057606004,2019-04-20
CUS-01337,Adeyemi Hotel,North-Central,Makurdi,08020443308,2020-05-13
CUS-01338,Jabi Superstores,North-Central,Jabi,07030200610,2019-05-23
CUS-01339,Taiwo Stores,South-West,Oshodi,09045272780,2021-07-01
CUS-01340,Gwarinpa Superstores,North-Central,Minna,07014897064,2023-03-12
CUS-01341,Abdullahi Hotel,North-Central,Gwarinpa,09039009455,2022-06-20
CUS-01342,Abubakar Enterprises,South-West,Ikeja,08158827665,2024-04-29
CUS-01343,Magaji Stores,South-West,Badagry,09097095450,2021-11-11
CUS-01344,Rabiu Hotel,South-West,Mushin,08125217605,2019-03-23
CUS-01345,Gbadamosi Hotel,South-West,Abeokuta,08082848400,2021-12-22
CUS-01346,Badagry Superstores,South-West,Mushin,08193265522,2019-02-28
CUS-01347,Obio-Akpor Stores,South-South,Obio-Akpor,07092713066,2019-03-11
CUS-01348,Hassan Enterprises,South-West,Ogbomoso,07095030306,2021-12-05
CUS-01349,Lugbe Cash & Carry,North-Central,Kubwa,08071019389,2021-04-29
CUS-01350,Anyanwu Stores,South-West,Agege,09065423162,2019-04-30
CUS-01351,Calabar Supermarket,South-South,Uyo,08078123659,2022-10-30
CUS-01352,Ikorodu Cash & Carry,South-West,Epe,08010558017,2019-05-16
CUS-01353,Adebayo Mart,South-South,Uyo,08154975010,2023-06-18
CUS-01354,Warri Hotel,South-South,Calabar,08092714079,2020-10-21
CUS-01355,Aliyu Cash & Carry,South-West,Surulere,09033315937,2022-02-27
CUS-01356,Onyekachi Provisions,South-South,Obio-Akpor,08077680235,2023-10-03
CUS-01357,Lugbe Hotel,North-Central,Gwarinpa,08137348550,2023-11-24
CUS-01358,Sani Enterprises,South-West,Surulere,07092959929,2020-06-13
CUS-01359,Makurdi Cash & Carry,North-Central,Wuse,08070895423,2020-11-10
CUS-01360,Okafor Superstores,North-Central,Kubwa,08136015276,2021-06-01
CUS-01361,Calabar Wholesale,South-South,Port Harcourt,08121135154,2019-03-06
CUS-01362,Bello Stores,South-West,Lekki,09089979598,2023-09-24
CUS-01363,Gbadamosi Stores,South-West,Lekki,09058505926,2019-04-20
CUS-01364,Nwankwo Supermarket,South-South,Calabar,07075299245,2019-01-15
CUS-01365,Uba Cash & Carry,North-Central,Jabi,09031622965,2023-05-30
CUS-01366,Epe Enterprises,South-West,Epe,07025731275,2022-06-30
CUS-01367,Usman Enterprises,South-South,Bonny,07031258513,2021-06-29
CUS-01368,Kubwa Enterprises,North-Central,Wuse,07079524101,2021-07-19
CUS-01369,Chukwu Stores,South-South,Warri,07053961638,2023-08-23
CUS-01370,Surulere Wholesale,South-West,Ikorodu,09036741208,2019-01-27
CUS-01371,Epe Wholesale,South-West,Ibadan North,09068527249,2021-07-18
CUS-01372,Asaba Mart,South-South,Warri,08162724203,2023-11-04
CUS-01373,Lugbe Mart,North-Central,Kubwa,09068179582,2019-06-20
CUS-01374,Ikorodu Trading Co,South-West,Abeokuta,07091509842,2022-04-09
CUS-01375,Agege Superstores,South-West,Alimosho,07070317901,2023-06-25
CUS-01376,Asaba Enterprises,South-South,Calabar,08191051682,2019-10-13
CUS-01377,Bonny Trading Co,South-South,Calabar,07025388056,2023-05-30
CUS-01378,Gbadamosi Trading Co,South-South,Warri,07038881529,2020-09-25
CUS-01379,Taiwo Stores,South-West,Ikeja,08111463110,2020-05-25
CUS-01380,Idris Trading Co,South-West,Yaba,07061753132,2022-10-30
CUS-01381,Akinola Hotel,North-Central,Lugbe,07087034049,2019-05-31
CUS-01382,Lokoja Trading Co,North-Central,Jabi,08036457435,2024-02-21
CUS-01383,Oladipo Cash & Carry,South-South,Obio-Akpor,07070771788,2023-06-17
CUS-01384,Kubwa Enterprises,North-Central,Wuse,08112393947,2020-10-22
CUS-01385,Port Harcourt Ventures,South-South,Asaba,08064064349,2024-03-18
CUS-01386,Port Harcourt Trading Co,South-South,Port Harcourt,07073068018,2023-11-20
CUS-01387,Salami Wholesale,South-South,Uyo,08163733308,2023-12-21
CUS-01388,Usman Supermarket,North-Central,Lokoja,08171012928,2021-08-26
CUS-01389,Obio-Akpor Trading Co,South-South,Sapele,07013930993,2023-03-01
CUS-01390,Akinola Trading Co,South-West,Alimosho,09040379009,2023-06-19
CUS-01391,Oshodi Trading Co,South-West,Alimosho,07017045220,2022-12-18
CUS-01392,Adeleke Wholesale,South-South,Obio-Akpor,08154201786,2020-07-24
CUS-01393,Lugbe Foods,North-Central,Gwarinpa,08088309763,2021-11-01
CUS-01394,Dada Enterprises,South-West,Alimosho,09095483760,2021-11-29
CUS-01395,Okafor Enterprises,North-Central,Minna,09047653656,2022-08-12
CUS-01396,Afolabi Wholesale,South-South,Asaba,07057380159,2021-04-15
CUS-01397,Yakubu Foods,South-South,Warri,07020085710,2021-08-24
CUS-01398,Makinde Ventures,South-West,Alimosho,09035221850,2021-09-07
CUS-01399,Bello Hotel,South-West,Ogbomoso,08151852500,2020-06-11
CUS-01400,Orji Stores,South-West,Surulere,08058807442,2022-04-04
CUS-01401,Bonny Provisions,South-South,Calabar,08019212612,2022-11-10
CUS-01402,Alimosho Enterprises,South-West,Epe,07029768893,2021-10-31
CUS-01403,Warri Supermarket,South-South,Yenagoa,08045803474,2024-04-04
CUS-01404,Nwosu Wholesale,South-West,Lekki,07057570364,2021-12-31
CUS-01405,Onyekachi Hotel,South-West,Agege,07069235732,2022-11-21
CUS-01406,Nwachukwu Foods,South-West,Mushin,08049460803,2023-05-11
CUS-01407,Ogbomoso Enterprises,South-West,Ibadan North,09024654503,2020-08-06
CUS-01408,Adesanya Provisions,South-West,Lekki,07014789956,2021-03-11
CUS-01409,Akinola Wholesale,South-West,Yaba,09062601013,2022-03-20
CUS-01410,Badagry Wholesale,South-West,Ibadan North,08032955139,2020-01-05
CUS-01411,Badagry Enterprises,South-West,Ikorodu,07022649023,2023-05-19
CUS-01412,Minna Foods,North-Central,Lugbe,08032848229,2022-08-26
CUS-01413,Eze Ventures,North-Central,Gwarinpa,07099393218,2021-10-04
CUS-01414,Okorie Stores,South-West,Surulere,07089726022,2022-06-11
CUS-01415,Yenagoa Provisions,South-South,Yenagoa,07016063489,2019-10-29
CUS-01416,Ikorodu Provisions,South-West,Ogbomoso,08029674031,2020-01-27
CUS-01417,Mohammed Trading Co,South-West,Ibadan North,09057081034,2021-05-11
CUS-01418,Chukwu Ventures,South-West,Ikeja,08150417525,2020-06-08
CUS-01419,Ibrahim Enterprises,South-West,Ibadan North,07046230390,2020-07-28
CUS-01420,Gwarinpa Cash & Carry,North-Central,Kubwa,08057941821,2021-08-17
CUS-01421,Badagry Cash & Carry,South-West,Agege,08021982151,2023-05-02
CUS-01422,Akinola Wholesale,South-South,Bonny,09080720244,2023-06-09
CUS-01423,Agege Cash & Carry,South-West,Abeokuta,09047077262,2022-09-07
CUS-01424,Badagry Trading Co,South-West,Alimosho,07068177965,2019-12-17
CUS-01425,Oshodi Trading Co,South-West,Ikorodu,07011118688,2021-08-15
CUS-01426,Abubakar Mart,South-South,Bonny,08193724365,2021-04-15
CUS-01427,Olawale Stores,North-Central,Lugbe,07070915814,2024-03-10
CUS-01428,Lekki Supermarket,South-West,Ibadan North,08110683201,2022-01-02
CUS-01429,Ikeja Wholesale,South-West,Surulere,08148019256,2020-01-06
CUS-01430,Bonny Mart,South-South,Obio-Akpor,08129145387,2020-04-22
CUS-01431,Lekki Wholesale,South-West,Yaba,07073508844,2019-03-10
CUS-01432,Epe Cash & Carry,South-West,Mushin,09023171952,2019-05-31
CUS-01433,Salami Mart,South-West,Abeokuta,09053282519,2019-11-28
CUS-01434,Kubwa Wholesale,North-Central,Gwarinpa,09084394708,2023-04-20
CUS-01435,Aliyu Superstores,South-West,Ibadan North,08060461294,2020-01-12
CUS-01436,Balogun Hotel,South-South,Yenagoa,08177620927,2019-03-06
CUS-01437,Nwosu Cash & Carry,North-Central,Minna,09065063980,2021-10-31
CUS-01438,Oshodi Cash & Carry,South-West,Lekki,08092571893,2019-05-02
