CountDate,WarehouseID,ProductID,SystemQty,CountedQty,Variance
2026-03-31,WH-LAG2,PRD-0118,82,82,0
2026-03-31,WH-IBD,PRD-0118,64,64,0
2026-03-31,WH-ABJ,PRD-0118,37,37,0
2026-03-31,WH-PHC,PRD-0118,141,141,0
2026-03-31,WH-LAG1,PRD-0119,25,25,0
2026-03-31,WH-LAG2,PRD-0119,5,5,0
2026-03-31,WH-IBD,PRD-0119,12,12,0
2026-03-31,WH-ABJ,PRD-0119,10,10,0
2026-03-31,WH-PHC,PRD-0119,15,15,0
2026-03-31,WH-LAG1,PRD-0120,134,134,0
2026-03-31,WH-LAG2,PRD-0120,37,37,0
2026-03-31,WH-IBD,PRD-0120,75,75,0
2026-03-31,WH-ABJ,PRD-0120,165,165,0
2026-03-31,WH-PHC,PRD-0120,123,123,0
2026-03-31,WH-LAG1,PRD-0121,0,0,0
2026-03-31,WH-LAG2,PRD-0121,33,33,0
2026-03-31,WH-IBD,PRD-0121,113,113,0
2026-03-31,WH-ABJ,PRD-0121,152,152,0
2026-03-31,WH-PHC,PRD-0121,58,58,0
2026-03-31,WH-LAG1,PRD-0122,217,217,0
2026-03-31,WH-LAG2,PRD-0122,145,145,0
2026-03-31,WH-IBD,PRD-0122,51,52,1
2026-03-31,WH-ABJ,PRD-0122,43,43,0
2026-03-31,WH-PHC,PRD-0122,32,32,0
2026-03-31,WH-LAG1,PRD-0123,32,32,0
2026-03-31,WH-LAG2,PRD-0123,46,46,0
2026-03-31,WH-IBD,PRD-0123,34,34,0
2026-03-31,WH-ABJ,PRD-0123,28,28,0
2026-03-31,WH-PHC,PRD-0123,40,41,1
2026-03-31,WH-LAG1,PRD-0124,51,51,0
2026-03-31,WH-LAG2,PRD-0124,42,42,0
2026-03-31,WH-IBD,PRD-0124,9,9,0
2026-03-31,WH-ABJ,PRD-0124,34,34,0
2026-03-31,WH-PHC,PRD-0124,27,27,0
2026-03-31,WH-LAG1,PRD-0125,87,87,0
2026-03-31,WH-LAG2,PRD-0125,366,351,-15
2026-03-31,WH-IBD,PRD-0125,280,280,0
2026-03-31,WH-ABJ,PRD-0125,336,336,0
2026-03-31,WH-PHC,PRD-0125,171,171,0
2026-03-31,WH-LAG1,PRD-0126,85,85,0
2026-03-31,WH-LAG2,PRD-0126,7,7,0
2026-03-31,WH-IBD,PRD-0126,60,60,0
2026-03-31,WH-ABJ,PRD-0126,29,29,0
2026-03-31,WH-PHC,PRD-0126,47,47,0
2026-03-31,WH-LAG1,PRD-0127,41,41,0
2026-03-31,WH-LAG2,PRD-0127,16,16,0
2026-03-31,WH-IBD,PRD-0127,40,40,0
2026-03-31,WH-ABJ,PRD-0127,32,32,0
2026-03-31,WH-PHC,PRD-0127,45,45,0
2026-03-31,WH-LAG1,PRD-0128,64,64,0
2026-03-31,WH-LAG2,PRD-0128,44,44,0
2026-03-31,WH-IBD,PRD-0128,26,26,0
2026-03-31,WH-ABJ,PRD-0128,48,49,1
2026-03-31,WH-PHC,PRD-0128,4,4,0
2026-03-31,WH-LAG1,PRD-0129,29,29,0
2026-03-31,WH-LAG2,PRD-0129,14,14,0
2026-03-31,WH-IBD,PRD-0129,10,10,0
2026-03-31,WH-ABJ,PRD-0129,22,22,0
2026-03-31,WH-PHC,PRD-0129,9,9,0
2026-03-31,WH-LAG1,PRD-0130,18,18,0
2026-03-31,WH-LAG2,PRD-0130,40,40,0
2026-03-31,WH-IBD,PRD-0130,21,21,0
2026-03-31,WH-ABJ,PRD-0130,26,26,0
2026-03-31,WH-PHC,PRD-0130,45,45,0
2026-03-31,WH-LAG1,PRD-0131,113,113,0
2026-03-31,WH-LAG2,PRD-0131,58,58,0
2026-03-31,WH-IBD,PRD-0131,45,45,0
2026-03-31,WH-ABJ,PRD-0131,77,80,3
2026-03-31,WH-PHC,PRD-0131,48,48,0
2026-03-31,WH-LAG1,PRD-0132,81,81,0
2026-03-31,WH-LAG2,PRD-0132,11,11,0
2026-03-31,WH-IBD,PRD-0132,19,18,-1
2026-03-31,WH-ABJ,PRD-0132,70,70,0
2026-03-31,WH-PHC,PRD-0132,0,0,0
2026-03-31,WH-LAG1,PRD-0133,34,33,-1
2026-03-31,WH-LAG2,PRD-0133,17,17,0
2026-03-31,WH-IBD,PRD-0133,6,6,0
2026-03-31,WH-ABJ,PRD-0133,43,43,0
2026-03-31,WH-PHC,PRD-0133,47,47,0
2026-03-31,WH-LAG1,PRD-0134,52,52,0
2026-03-31,WH-LAG2,PRD-0134,53,53,0
2026-03-31,WH-IBD,PRD-0134,14,14,0
2026-03-31,WH-ABJ,PRD-0134,22,22,0
2026-03-31,WH-PHC,PRD-0134,44,44,0
2026-03-31,WH-LAG1,PRD-0135,68,68,0
2026-03-31,WH-LAG2,PRD-0135,73,73,0
2026-03-31,WH-IBD,PRD-0135,93,92,-1
2026-03-31,WH-ABJ,PRD-0135,58,58,0
2026-03-31,WH-PHC,PRD-0135,110,110,0
2026-03-31,WH-LAG1,PRD-0136,20,20,0
2026-03-31,WH-LAG2,PRD-0136,32,32,0
2026-03-31,WH-IBD,PRD-0136,68,68,0
2026-03-31,WH-ABJ,PRD-0136,41,41,0
2026-03-31,WH-PHC,PRD-0136,18,18,0
2026-03-31,WH-LAG1,PRD-0137,25,24,-1
2026-03-31,WH-LAG2,PRD-0137,37,37,0
2026-03-31,WH-IBD,PRD-0137,62,62,0
2026-03-31,WH-ABJ,PRD-0137,95,95,0
2026-03-31,WH-PHC,PRD-0137,39,39,0
2026-03-31,WH-LAG1,PRD-0138,90,90,0
2026-03-31,WH-LAG2,PRD-0138,25,25,0
2026-03-31,WH-IBD,PRD-0138,29,29,0
2026-03-31,WH-ABJ,PRD-0138,55,55,0
2026-03-31,WH-PHC,PRD-0138,32,32,0
2026-03-31,WH-LAG1,PRD-0139,121,123,2
2026-03-31,WH-LAG2,PRD-0139,40,40,0
2026-03-31,WH-IBD,PRD-0139,65,63,-2
2026-03-31,WH-ABJ,PRD-0139,18,19,1
2026-03-31,WH-PHC,PRD-0139,12,12,0
2026-03-31,WH-LAG1,PRD-0140,50,50,0
2026-03-31,WH-LAG2,PRD-0140,48,48,0
2026-03-31,WH-IBD,PRD-0140,10,10,0
2026-03-31,WH-ABJ,PRD-0140,59,59,0
2026-03-31,WH-PHC,PRD-0140,25,25,0
2026-03-31,WH-LAG1,PRD-0141,89,89,0
2026-03-31,WH-LAG2,PRD-0141,34,34,0
2026-03-31,WH-IBD,PRD-0141,58,58,0
2026-03-31,WH-ABJ,PRD-0141,77,77,0
2026-03-31,WH-PHC,PRD-0141,22,22,0
2026-03-31,WH-LAG1,PRD-0142,14,14,0
2026-03-31,WH-LAG2,PRD-0142,47,47,0
2026-03-31,WH-IBD,PRD-0142,67,67,0
2026-03-31,WH-ABJ,PRD-0142,139,139,0
2026-03-31,WH-PHC,PRD-0142,158,158,0
2026-03-31,WH-LAG1,PRD-0143,33,33,0
2026-03-31,WH-LAG2,PRD-0143,17,17,0
2026-03-31,WH-IBD,PRD-0143,51,51,0
2026-03-31,WH-ABJ,PRD-0143,70,70,0
2026-03-31,WH-PHC,PRD-0143,29,29,0
2026-03-31,WH-LAG1,PRD-0144,137,137,0
2026-03-31,WH-LAG2,PRD-0144,38,38,0
2026-03-31,WH-IBD,PRD-0144,17,17,0
2026-03-31,WH-ABJ,PRD-0144,63,63,0
2026-03-31,WH-PHC,PRD-0144,55,55,0
2026-03-31,WH-LAG1,PRD-0145,183,183,0
2026-03-31,WH-LAG2,PRD-0145,30,30,0
2026-03-31,WH-IBD,PRD-0145,56,56,0
2026-03-31,WH-ABJ,PRD-0145,68,68,0
2026-03-31,WH-PHC,PRD-0145,25,26,1
2026-03-31,WH-LAG1,PRD-0146,34,34,0
2026-03-31,WH-LAG2,PRD-0146,50,50,0
2026-03-31,WH-IBD,PRD-0146,16,16,0
2026-03-31,WH-ABJ,PRD-0146,58,60,2
2026-03-31,WH-PHC,PRD-0146,43,43,0
2026-03-31,WH-LAG1,PRD-0147,65,65,0
2026-03-31,WH-LAG2,PRD-0147,28,28,0
2026-03-31,WH-IBD,PRD-0147,8,8,0
2026-03-31,WH-ABJ,PRD-0147,14,14,0
2026-03-31,WH-PHC,PRD-0147,31,31,0
2026-03-31,WH-LAG1,PRD-0148,82,82,0
2026-03-31,WH-LAG2,PRD-0148,14,14,0
2026-03-31,WH-IBD,PRD-0148,22,22,0
2026-03-31,WH-ABJ,PRD-0148,21,21,0
2026-03-31,WH-PHC,PRD-0148,20,20,0
2026-03-31,WH-LAG1,PRD-0149,15,15,0
2026-03-31,WH-LAG2,PRD-0149,8,9,1
2026-03-31,WH-IBD,PRD-0149,23,23,0
2026-03-31,WH-ABJ,PRD-0149,12,11,-1
2026-03-31,WH-PHC,PRD-0149,11,11,0
2026-03-31,WH-LAG1,PRD-0150,58,59,1
2026-03-31,WH-LAG2,PRD-0150,24,24,0
2026-03-31,WH-IBD,PRD-0150,66,64,-2
2026-03-31,WH-ABJ,PRD-0150,40,40,0
2026-03-31,WH-PHC,PRD-0150,53,53,0
2026-03-31,WH-LAG1,PRD-0151,984,984,0
2026-03-31,WH-LAG2,PRD-0151,680,680,0
2026-03-31,WH-IBD,PRD-0151,400,400,0
2026-03-31,WH-ABJ,PRD-0151,146,146,0
2026-03-31,WH-PHC,PRD-0151,676,685,9
2026-03-31,WH-LAG1,PRD-0152,39,39,0
2026-03-31,WH-LAG2,PRD-0152,20,20,0
2026-03-31,WH-IBD,PRD-0152,36,36,0
2026-03-31,WH-ABJ,PRD-0152,32,32,0
2026-03-31,WH-PHC,PRD-0152,7,7,0
2026-03-31,WH-LAG1,PRD-0153,116,116,0
2026-03-31,WH-LAG2,PRD-0153,126,126,0
2026-03-31,WH-IBD,PRD-0153,149,149,0
2026-03-31,WH-ABJ,PRD-0153,86,86,0
2026-03-31,WH-PHC,PRD-0153,118,118,0
2026-03-31,WH-LAG1,PRD-0154,117,117,0
2026-03-31,WH-LAG2,PRD-0154,23,23,0
2026-03-31,WH-IBD,PRD-0154,34,34,0
2026-03-31,WH-ABJ,PRD-0154,35,35,0
2026-03-31,WH-PHC,PRD-0154,67,67,0
2026-03-31,WH-LAG1,PRD-0155,28,28,0
2026-03-31,WH-LAG2,PRD-0155,39,39,0
2026-03-31,WH-IBD,PRD-0155,37,37,0
2026-03-31,WH-ABJ,PRD-0155,47,47,0
2026-03-31,WH-PHC,PRD-0155,41,41,0
2026-03-31,WH-LAG1,PRD-0156,68,68,0
2026-03-31,WH-LAG2,PRD-0156,145,145,0
2026-03-31,WH-IBD,PRD-0156,87,87,0
2026-03-31,WH-ABJ,PRD-0156,275,275,0
2026-03-31,WH-PHC,PRD-0156,187,187,0
2026-03-31,WH-LAG1,PRD-0157,181,181,0
2026-03-31,WH-LAG2,PRD-0157,17,17,0
2026-03-31,WH-IBD,PRD-0157,37,37,0
2026-03-31,WH-ABJ,PRD-0157,27,27,0
2026-03-31,WH-PHC,PRD-0157,38,38,0
2026-03-31,WH-LAG1,PRD-0158,24,24,0
2026-03-31,WH-LAG2,PRD-0158,37,37,0
2026-03-31,WH-IBD,PRD-0158,21,21,0
2026-03-31,WH-ABJ,PRD-0158,17,17,0
2026-03-31,WH-PHC,PRD-0158,26,27,1
2026-03-31,WH-LAG1,PRD-0159,46,46,0
2026-03-31,WH-LAG2,PRD-0159,16,16,0
2026-03-31,WH-IBD,PRD-0159,38,38,0
2026-03-31,WH-ABJ,PRD-0159,61,63,2
2026-03-31,WH-PHC,PRD-0159,47,47,0
2026-03-31,WH-LAG1,PRD-0160,246,246,0
2026-03-31,WH-LAG2,PRD-0160,78,78,0
2026-03-31,WH-IBD,PRD-0160,260,260,0
2026-03-31,WH-ABJ,PRD-0160,243,243,0
2026-03-31,WH-PHC,PRD-0160,43,43,0
2026-03-31,WH-LAG1,PRD-0161,452,433,-19
2026-03-31,WH-LAG2,PRD-0161,0,0,0
2026-03-31,WH-IBD,PRD-0161,304,304,0
2026-03-31,WH-ABJ,PRD-0161,309,309,0
2026-03-31,WH-PHC,PRD-0161,199,199,0
2026-03-31,WH-LAG1,PRD-0162,22,21,-1
2026-03-31,WH-LAG2,PRD-0162,34,35,1
2026-03-31,WH-IBD,PRD-0162,42,42,0
2026-03-31,WH-ABJ,PRD-0162,0,0,0
2026-03-31,WH-PHC,PRD-0162,27,27,0
2026-03-31,WH-LAG1,PRD-0163,127,127,0
2026-03-31,WH-LAG2,PRD-0163,89,89,0
2026-03-31,WH-IBD,PRD-0163,70,70,0
2026-03-31,WH-ABJ,PRD-0163,61,61,0
2026-03-31,WH-PHC,PRD-0163,35,35,0
2026-03-31,WH-LAG1,PRD-0164,92,92,0
2026-03-31,WH-LAG2,PRD-0164,22,22,0
2026-03-31,WH-IBD,PRD-0164,43,43,0
2026-03-31,WH-ABJ,PRD-0164,44,44,0
2026-03-31,WH-PHC,PRD-0164,28,28,0
2026-03-31,WH-LAG1,PRD-0165,136,136,0
2026-03-31,WH-LAG2,PRD-0165,12,11,-1
2026-03-31,WH-IBD,PRD-0165,119,119,0
2026-03-31,WH-ABJ,PRD-0165,168,168,0
2026-03-31,WH-PHC,PRD-0165,100,100,0
2026-03-31,WH-LAG1,PRD-0166,58,58,0
2026-03-31,WH-LAG2,PRD-0166,32,32,0
2026-03-31,WH-IBD,PRD-0166,197,197,0
2026-03-31,WH-ABJ,PRD-0166,132,132,0
2026-03-31,WH-PHC,PRD-0166,67,67,0
2026-03-31,WH-LAG1,PRD-0167,59,59,0
2026-03-31,WH-LAG2,PRD-0167,83,83,0
2026-03-31,WH-IBD,PRD-0167,66,66,0
2026-03-31,WH-ABJ,PRD-0167,72,72,0
2026-03-31,WH-PHC,PRD-0167,83,83,0
2026-03-31,WH-LAG1,PRD-0168,56,57,1
2026-03-31,WH-LAG2,PRD-0168,13,12,-1
2026-03-31,WH-IBD,PRD-0168,35,35,0
2026-03-31,WH-ABJ,PRD-0168,15,15,0
2026-03-31,WH-PHC,PRD-0168,0,0,0
2026-03-31,WH-LAG1,PRD-0169,120,120,0
2026-03-31,WH-LAG2,PRD-0169,22,22,0
2026-03-31,WH-IBD,PRD-0169,53,53,0
2026-03-31,WH-ABJ,PRD-0169,47,47,0
2026-03-31,WH-PHC,PRD-0169,51,53,2
2026-03-31,WH-LAG1,PRD-0170,143,143,0
2026-03-31,WH-LAG2,PRD-0170,32,32,0
2026-03-31,WH-IBD,PRD-0170,62,65,3
2026-03-31,WH-ABJ,PRD-0170,63,65,2
2026-03-31,WH-PHC,PRD-0170,69,69,0
2026-04-30,WH-LAG1,PRD-0001,78,78,0
2026-04-30,WH-LAG2,PRD-0001,25,24,-1
2026-04-30,WH-IBD,PRD-0001,49,49,0
2026-04-30,WH-ABJ,PRD-0001,22,22,0
2026-04-30,WH-PHC,PRD-0001,47,49,2
2026-04-30,WH-LAG1,PRD-0002,14,14,0
2026-04-30,WH-LAG2,PRD-0002,32,31,-1
2026-04-30,WH-IBD,PRD-0002,22,23,1
2026-04-30,WH-ABJ,PRD-0002,25,26,1
2026-04-30,WH-PHC,PRD-0002,23,23,0
2026-04-30,WH-LAG1,PRD-0003,18,18,0
2026-04-30,WH-LAG2,PRD-0003,28,28,0
2026-04-30,WH-IBD,PRD-0003,18,19,1
2026-04-30,WH-ABJ,PRD-0003,12,12,0
2026-04-30,WH-PHC,PRD-0003,18,18,0
2026-04-30,WH-LAG1,PRD-0004,97,97,0
2026-04-30,WH-LAG2,PRD-0004,220,220,0
2026-04-30,WH-IBD,PRD-0004,235,235,0
2026-04-30,WH-ABJ,PRD-0004,88,88,0
2026-04-30,WH-PHC,PRD-0004,92,92,0
2026-04-30,WH-LAG1,PRD-0005,101,104,3
2026-04-30,WH-LAG2,PRD-0005,15,15,0
2026-04-30,WH-IBD,PRD-0005,0,0,0
2026-04-30,WH-ABJ,PRD-0005,62,62,0
2026-04-30,WH-PHC,PRD-0005,63,63,0
2026-04-30,WH-LAG1,PRD-0006,0,0,0
2026-04-30,WH-LAG2,PRD-0006,28,28,0
2026-04-30,WH-IBD,PRD-0006,10,10,0
2026-04-30,WH-ABJ,PRD-0006,30,30,0
2026-04-30,WH-PHC,PRD-0006,29,30,1
2026-04-30,WH-LAG1,PRD-0007,204,204,0
2026-04-30,WH-LAG2,PRD-0007,63,63,0
2026-04-30,WH-IBD,PRD-0007,54,54,0
2026-04-30,WH-ABJ,PRD-0007,96,96,0
2026-04-30,WH-PHC,PRD-0007,91,91,0
2026-04-30,WH-LAG1,PRD-0008,86,86,0
2026-04-30,WH-LAG2,PRD-0008,54,54,0
2026-04-30,WH-IBD,PRD-0008,16,16,0
2026-04-30,WH-ABJ,PRD-0008,36,36,0
2026-04-30,WH-PHC,PRD-0008,23,23,0
2026-04-30,WH-LAG1,PRD-0009,65,65,0
2026-04-30,WH-LAG2,PRD-0009,30,30,0
2026-04-30,WH-IBD,PRD-0009,9,9,0
2026-04-30,WH-ABJ,PRD-0009,19,19,0
2026-04-30,WH-PHC,PRD-0009,19,19,0
2026-04-30,WH-LAG1,PRD-0010,33,33,0
2026-04-30,WH-LAG2,PRD-0010,0,0,0
2026-04-30,WH-IBD,PRD-0010,10,10,0
2026-04-30,WH-ABJ,PRD-0010,21,21,0
2026-04-30,WH-PHC,PRD-0010,21,22,1
2026-04-30,WH-LAG1,PRD-0011,118,118,0
2026-04-30,WH-LAG2,PRD-0011,54,54,0
2026-04-30,WH-IBD,PRD-0011,95,95,0
2026-04-30,WH-ABJ,PRD-0011,99,99,0
2026-04-30,WH-PHC,PRD-0011,61,61,0
2026-04-30,WH-LAG1,PRD-0012,32,31,-1
2026-04-30,WH-LAG2,PRD-0012,34,35,1
2026-04-30,WH-IBD,PRD-0012,46,46,0
2026-04-30,WH-ABJ,PRD-0012,43,43,0
2026-04-30,WH-PHC,PRD-0012,47,46,-1
2026-04-30,WH-LAG1,PRD-0013,5,5,0
2026-04-30,WH-LAG2,PRD-0013,13,14,1
2026-04-30,WH-IBD,PRD-0013,22,22,0
2026-04-30,WH-ABJ,PRD-0013,19,19,0
2026-04-30,WH-PHC,PRD-0013,25,26,1
2026-04-30,WH-LAG1,PRD-0014,26,27,1
2026-04-30,WH-LAG2,PRD-0014,8,8,0
2026-04-30,WH-IBD,PRD-0014,3,3,0
2026-04-30,WH-ABJ,PRD-0014,14,14,0
2026-04-30,WH-PHC,PRD-0014,4,4,0
2026-04-30,WH-LAG1,PRD-0015,101,101,0
2026-04-30,WH-LAG2,PRD-0015,81,81,0
2026-04-30,WH-IBD,PRD-0015,31,30,-1
2026-04-30,WH-ABJ,PRD-0015,28,28,0
2026-04-30,WH-PHC,PRD-0015,31,31,0
2026-04-30,WH-LAG1,PRD-0016,239,239,0
2026-04-30,WH-LAG2,PRD-0016,78,78,0
2026-04-30,WH-IBD,PRD-0016,88,88,0
2026-04-30,WH-ABJ,PRD-0016,83,84,1
2026-04-30,WH-PHC,PRD-0016,64,64,0
2026-04-30,WH-LAG1,PRD-0017,35,35,0
2026-04-30,WH-LAG2,PRD-0017,24,24,0
2026-04-30,WH-IBD,PRD-0017,25,25,0
2026-04-30,WH-ABJ,PRD-0017,16,16,0
2026-04-30,WH-PHC,PRD-0017,29,29,0
2026-04-30,WH-LAG1,PRD-0018,170,170,0
2026-04-30,WH-LAG2,PRD-0018,52,52,0
2026-04-30,WH-IBD,PRD-0018,79,79,0
2026-04-30,WH-ABJ,PRD-0018,38,37,-1
2026-04-30,WH-PHC,PRD-0018,80,80,0
2026-04-30,WH-LAG1,PRD-0019,67,67,0
2026-04-30,WH-LAG2,PRD-0019,100,100,0
2026-04-30,WH-IBD,PRD-0019,40,40,0
2026-04-30,WH-ABJ,PRD-0019,26,26,0
2026-04-30,WH-PHC,PRD-0019,26,26,0
2026-04-30,WH-LAG1,PRD-0020,140,140,0
2026-04-30,WH-LAG2,PRD-0020,70,70,0
2026-04-30,WH-IBD,PRD-0020,113,113,0
2026-04-30,WH-ABJ,PRD-0020,91,91,0
2026-04-30,WH-PHC,PRD-0020,23,23,0
2026-04-30,WH-LAG1,PRD-0021,83,83,0
2026-04-30,WH-LAG2,PRD-0021,43,43,0
2026-04-30,WH-IBD,PRD-0021,39,39,0
2026-04-30,WH-ABJ,PRD-0021,9,9,0
2026-04-30,WH-PHC,PRD-0021,28,28,0
2026-04-30,WH-LAG1,PRD-0022,38,38,0
2026-04-30,WH-LAG2,PRD-0022,16,16,0
2026-04-30,WH-IBD,PRD-0022,25,25,0
2026-04-30,WH-ABJ,PRD-0022,22,22,0
2026-04-30,WH-PHC,PRD-0022,27,27,0
2026-04-30,WH-LAG1,PRD-0023,84,84,0
2026-04-30,WH-LAG2,PRD-0023,67,65,-2
2026-04-30,WH-IBD,PRD-0023,99,99,0
2026-04-30,WH-ABJ,PRD-0023,35,35,0
2026-04-30,WH-PHC,PRD-0023,59,59,0
2026-04-30,WH-LAG1,PRD-0024,14,14,0
2026-04-30,WH-LAG2,PRD-0024,32,32,0
2026-04-30,WH-IBD,PRD-0024,27,27,0
2026-04-30,WH-ABJ,PRD-0024,13,13,0
2026-04-30,WH-PHC,PRD-0024,26,26,0
2026-04-30,WH-LAG1,PRD-0025,54,54,0
2026-04-30,WH-LAG2,PRD-0025,43,43,0
2026-04-30,WH-IBD,PRD-0025,21,21,0
2026-04-30,WH-ABJ,PRD-0025,27,27,0
2026-04-30,WH-PHC,PRD-0025,34,34,0
2026-04-30,WH-LAG1,PRD-0026,58,58,0
2026-04-30,WH-LAG2,PRD-0026,21,21,0
2026-04-30,WH-IBD,PRD-0026,36,37,1
2026-04-30,WH-ABJ,PRD-0026,77,77,0
2026-04-30,WH-PHC,PRD-0026,38,38,0
2026-04-30,WH-LAG1,PRD-0027,15,15,0
2026-04-30,WH-LAG2,PRD-0027,24,24,0
2026-04-30,WH-IBD,PRD-0027,19,19,0
2026-04-30,WH-ABJ,PRD-0027,11,11,0
2026-04-30,WH-PHC,PRD-0027,5,5,0
2026-04-30,WH-LAG1,PRD-0028,45,45,0
2026-04-30,WH-LAG2,PRD-0028,22,23,1
2026-04-30,WH-IBD,PRD-0028,35,35,0
2026-04-30,WH-ABJ,PRD-0028,49,49,0
2026-04-30,WH-PHC,PRD-0028,63,63,0
2026-04-30,WH-LAG1,PRD-0029,38,39,1
2026-04-30,WH-LAG2,PRD-0029,12,12,0
2026-04-30,WH-IBD,PRD-0029,41,41,0
2026-04-30,WH-ABJ,PRD-0029,28,28,0
2026-04-30,WH-PHC,PRD-0029,9,9,0
2026-04-30,WH-LAG1,PRD-0030,14,14,0
2026-04-30,WH-LAG2,PRD-0030,5,6,1
2026-04-30,WH-IBD,PRD-0030,5,5,0
2026-04-30,WH-ABJ,PRD-0030,23,23,0
2026-04-30,WH-PHC,PRD-0030,28,28,0
2026-04-30,WH-LAG1,PRD-0031,143,143,0
2026-04-30,WH-LAG2,PRD-0031,82,82,0
2026-04-30,WH-IBD,PRD-0031,59,59,0
2026-04-30,WH-ABJ,PRD-0031,47,47,0
2026-04-30,WH-PHC,PRD-0031,42,42,0
2026-04-30,WH-LAG1,PRD-0032,33,33,0
2026-04-30,WH-LAG2,PRD-0032,19,19,0
2026-04-30,WH-IBD,PRD-0032,31,31,0
2026-04-30,WH-ABJ,PRD-0032,7,7,0
2026-04-30,WH-PHC,PRD-0032,20,20,0
2026-04-30,WH-LAG1,PRD-0033,121,121,0
2026-04-30,WH-LAG2,PRD-0033,23,23,0
2026-04-30,WH-IBD,PRD-0033,18,18,0
2026-04-30,WH-ABJ,PRD-0033,53,53,0
2026-04-30,WH-PHC,PRD-0033,58,58,0
2026-04-30,WH-LAG1,PRD-0034,62,62,0
2026-04-30,WH-LAG2,PRD-0034,11,11,0
2026-04-30,WH-IBD,PRD-0034,16,16,0
2026-04-30,WH-ABJ,PRD-0034,23,23,0
2026-04-30,WH-PHC,PRD-0034,32,32,0
2026-04-30,WH-LAG1,PRD-0035,105,105,0
2026-04-30,WH-LAG2,PRD-0035,72,72,0
2026-04-30,WH-IBD,PRD-0035,78,78,0
2026-04-30,WH-ABJ,PRD-0035,113,113,0
2026-04-30,WH-PHC,PRD-0035,74,74,0
2026-04-30,WH-LAG1,PRD-0036,51,51,0
2026-04-30,WH-LAG2,PRD-0036,47,47,0
2026-04-30,WH-IBD,PRD-0036,38,38,0
2026-04-30,WH-ABJ,PRD-0036,12,12,0
2026-04-30,WH-PHC,PRD-0036,67,67,0
2026-04-30,WH-LAG1,PRD-0037,14,14,0
2026-04-30,WH-LAG2,PRD-0037,98,98,0
2026-04-30,WH-IBD,PRD-0037,75,75,0
2026-04-30,WH-ABJ,PRD-0037,54,54,0
2026-04-30,WH-PHC,PRD-0037,31,31,0
2026-04-30,WH-LAG1,PRD-0038,36,36,0
2026-04-30,WH-LAG2,PRD-0038,12,12,0
2026-04-30,WH-IBD,PRD-0038,5,5,0
2026-04-30,WH-ABJ,PRD-0038,25,24,-1
2026-04-30,WH-PHC,PRD-0038,15,16,1
2026-04-30,WH-LAG1,PRD-0039,253,253,0
2026-04-30,WH-LAG2,PRD-0039,97,97,0
2026-04-30,WH-IBD,PRD-0039,159,159,0
2026-04-30,WH-ABJ,PRD-0039,109,109,0
2026-04-30,WH-PHC,PRD-0039,155,155,0
2026-04-30,WH-LAG1,PRD-0040,90,90,0
2026-04-30,WH-LAG2,PRD-0040,45,43,-2
2026-04-30,WH-IBD,PRD-0040,56,56,0
2026-04-30,WH-ABJ,PRD-0040,44,45,1
2026-04-30,WH-PHC,PRD-0040,18,17,-1
2026-04-30,WH-LAG1,PRD-0041,125,125,0
2026-04-30,WH-LAG2,PRD-0041,42,41,-1
2026-04-30,WH-IBD,PRD-0041,51,51,0
2026-04-30,WH-ABJ,PRD-0041,30,30,0
2026-04-30,WH-PHC,PRD-0041,29,29,0
2026-04-30,WH-LAG1,PRD-0042,10,10,0
2026-04-30,WH-LAG2,PRD-0042,19,19,0
2026-04-30,WH-IBD,PRD-0042,21,21,0
2026-04-30,WH-ABJ,PRD-0042,0,0,-1
2026-04-30,WH-PHC,PRD-0042,1,1,0
2026-04-30,WH-LAG1,PRD-0043,66,66,0
2026-04-30,WH-LAG2,PRD-0043,51,51,0
2026-04-30,WH-IBD,PRD-0043,43,43,0
2026-04-30,WH-ABJ,PRD-0043,34,34,0
2026-04-30,WH-PHC,PRD-0043,38,38,0
2026-04-30,WH-LAG1,PRD-0044,9,9,0
2026-04-30,WH-LAG2,PRD-0044,8,8,0
2026-04-30,WH-IBD,PRD-0044,2,2,0
2026-04-30,WH-ABJ,PRD-0044,13,13,0
2026-04-30,WH-PHC,PRD-0044,16,16,0
2026-04-30,WH-LAG1,PRD-0045,141,141,0
2026-04-30,WH-LAG2,PRD-0045,20,20,0
2026-04-30,WH-IBD,PRD-0045,61,61,0
2026-04-30,WH-ABJ,PRD-0045,37,37,0
2026-04-30,WH-PHC,PRD-0045,28,28,0
2026-04-30,WH-LAG1,PRD-0046,39,39,0
2026-04-30,WH-LAG2,PRD-0046,67,67,0
2026-04-30,WH-IBD,PRD-0046,32,32,0
2026-04-30,WH-ABJ,PRD-0046,29,29,0
2026-04-30,WH-PHC,PRD-0046,0,0,0
2026-04-30,WH-LAG1,PRD-0047,112,112,0
2026-04-30,WH-LAG2,PRD-0047,58,58,0
2026-04-30,WH-IBD,PRD-0047,45,45,0
2026-04-30,WH-ABJ,PRD-0047,44,44,0
2026-04-30,WH-PHC,PRD-0047,49,49,0
2026-04-30,WH-LAG1,PRD-0048,150,150,0
2026-04-30,WH-LAG2,PRD-0048,29,29,0
2026-04-30,WH-IBD,PRD-0048,18,18,0
2026-04-30,WH-ABJ,PRD-0048,44,44,0
2026-04-30,WH-PHC,PRD-0048,73,73,0
2026-04-30,WH-LAG1,PRD-0049,23,23,0
