Date,WarehouseID,ProductID,QtyLost,CustomerID,Reason
2025-06-22,WH-LAG1,PRD-0026,35,CUS-01451,PARTIAL_FILL
2025-06-23,WH-LAG1,PRD-0097,7,CUS-01711,STOCKOUT
2025-06-24,WH-LAG1,PRD-0080,3,CUS-02493,PARTIAL_FILL
2025-06-24,WH-IBD,PRD-0113,4,CUS-00744,PARTIAL_FILL
2025-06-25,WH-ABJ,PRD-0001,5,CUS-02097,STOCKOUT
2025-06-26,WH-LAG1,PRD-0048,8,CUS-00269,PARTIAL_FILL
2025-06-27,WH-LAG1,PRD-0006,8,CUS-00596,STOCKOUT
2025-06-27,WH-LAG1,PRD-0026,15,CUS-02006,STOCKOUT
2025-06-29,WH-IBD,PRD-0113,21,CUS-00559,STOCKOUT
2025-06-30,WH-LAG1,PRD-0020,9,CUS-02431,PARTIAL_FILL
2025-06-30,WH-LAG2,PRD-0112,4,CUS-00859,PARTIAL_FILL
2025-07-01,WH-LAG2,PRD-0050,9,CUS-01807,PARTIAL_FILL
2025-07-01,WH-ABJ,PRD-0066,3,CUS-00887,PARTIAL_FILL
2025-07-01,WH-IBD,PRD-0110,14,CUS-02009,PARTIAL_FILL
2025-07-03,WH-LAG2,PRD-0050,5,CUS-01079,STOCKOUT
2025-07-04,WH-LAG1,PRD-0047,1,CUS-01982,PARTIAL_FILL
2025-07-04,WH-LAG2,PRD-0139,7,CUS-00729,PARTIAL_FILL
2025-07-05,WH-PHC,PRD-0064,2,CUS-00644,PARTIAL_FILL
2025-07-06,WH-LAG1,PRD-0052,5,CUS-02454,PARTIAL_FILL
2025-07-07,WH-IBD,PRD-0113,23,CUS-01598,STOCKOUT
2025-07-07,WH-PHC,PRD-0169,6,CUS-00783,PARTIAL_FILL
2025-07-08,WH-LAG1,PRD-0003,4,CUS-01458,PARTIAL_FILL
2025-07-08,WH-LAG2,PRD-0014,1,CUS-02277,PARTIAL_FILL
2025-07-08,WH-ABJ,PRD-0113,15,CUS-01097,PARTIAL_FILL
2025-07-08,WH-ABJ,PRD-0142,35,CUS-02190,PARTIAL_FILL
2025-07-09,WH-IBD,PRD-0017,2,CUS-01661,PARTIAL_FILL
2025-07-09,WH-LAG1,PRD-0091,9,CUS-01017,PARTIAL_FILL
2025-07-09,WH-ABJ,PRD-0113,4,CUS-00528,STOCKOUT
2025-07-10,WH-LAG2,PRD-0050,9,CUS-02440,STOCKOUT
2025-07-10,WH-LAG1,PRD-0053,17,CUS-01244,PARTIAL_FILL
2025-07-11,WH-PHC,PRD-0013,2,CUS-00913,PARTIAL_FILL
2025-07-11,WH-PHC,PRD-0025,1,CUS-00531,PARTIAL_FILL
2025-07-11,WH-PHC,PRD-0107,3,CUS-00710,PARTIAL_FILL
2025-07-11,WH-ABJ,PRD-0113,10,CUS-00762,STOCKOUT
2025-07-11,WH-ABJ,PRD-0167,12,CUS-00372,PARTIAL_FILL
2025-07-12,WH-PHC,PRD-0064,2,CUS-02152,STOCKOUT
2025-07-13,WH-IBD,PRD-0017,6,CUS-00925,STOCKOUT
2025-07-14,WH-IBD,PRD-0017,3,CUS-01343,STOCKOUT
2025-07-14,WH-LAG1,PRD-0026,5,CUS-00869,STOCKOUT
2025-07-14,WH-LAG1,PRD-0053,2,CUS-01201,STOCKOUT
2025-07-14,WH-PHC,PRD-0064,7,CUS-01733,STOCKOUT
2025-07-14,WH-PHC,PRD-0103,13,CUS-00549,PARTIAL_FILL
2025-07-15,WH-ABJ,PRD-0113,7,CUS-01036,STOCKOUT
2025-07-16,WH-LAG1,PRD-0017,2,CUS-01556,PARTIAL_FILL
2025-07-16,WH-PHC,PRD-0025,1,CUS-00783,STOCKOUT
2025-07-16,WH-LAG2,PRD-0118,39,CUS-01615,PARTIAL_FILL
2025-07-18,WH-LAG2,PRD-0118,10,CUS-02327,STOCKOUT
2025-07-18,WH-LAG2,PRD-0118,2,CUS-01848,STOCKOUT
2025-07-18,WH-PHC,PRD-0128,4,CUS-01471,PARTIAL_FILL
2025-07-19,WH-PHC,PRD-0052,21,CUS-01926,PARTIAL_FILL
2025-07-19,WH-IBD,PRD-0088,5,CUS-01575,STOCKOUT
2025-07-20,WH-PHC,PRD-0006,2,CUS-00640,PARTIAL_FILL
2025-07-21,WH-ABJ,PRD-0005,7,CUS-00595,PARTIAL_FILL
2025-07-21,WH-IBD,PRD-0017,5,CUS-01541,STOCKOUT
2025-07-21,WH-ABJ,PRD-0072,3,CUS-01670,PARTIAL_FILL
2025-07-21,WH-IBD,PRD-0088,16,CUS-00320,STOCKOUT
2025-07-22,WH-ABJ,PRD-0072,6,CUS-00165,STOCKOUT
2025-07-22,WH-LAG2,PRD-0085,6,CUS-00256,PARTIAL_FILL
2025-07-22,WH-IBD,PRD-0099,5,CUS-00314,PARTIAL_FILL
2025-07-23,WH-LAG1,PRD-0017,2,CUS-01300,STOCKOUT
2025-07-23,WH-ABJ,PRD-0025,4,CUS-00632,PARTIAL_FILL
2025-07-23,WH-PHC,PRD-0050,1,CUS-01930,PARTIAL_FILL
2025-07-23,WH-LAG2,PRD-0118,5,CUS-00452,STOCKOUT
2025-07-24,WH-LAG2,PRD-0001,4,CUS-00547,PARTIAL_FILL
2025-07-24,WH-LAG2,PRD-0044,3,CUS-02448,PARTIAL_FILL
2025-07-24,WH-LAG2,PRD-0095,13,CUS-01565,PARTIAL_FILL
2025-07-24,WH-IBD,PRD-0099,17,CUS-02114,STOCKOUT
2025-07-25,WH-LAG2,PRD-0082,4,CUS-00334,PARTIAL_FILL
2025-07-25,WH-LAG2,PRD-0118,9,CUS-02018,STOCKOUT
2025-07-26,WH-LAG1,PRD-0053,27,CUS-00256,STOCKOUT
2025-07-26,WH-LAG2,PRD-0118,11,CUS-01156,STOCKOUT
2025-07-28,WH-LAG2,PRD-0068,2,CUS-01699,PARTIAL_FILL
2025-07-28,WH-ABJ,PRD-0127,1,CUS-00223,PARTIAL_FILL
2025-07-29,WH-LAG2,PRD-0022,12,CUS-01023,PARTIAL_FILL
2025-07-30,WH-PHC,PRD-0035,2,CUS-01898,PARTIAL_FILL
2025-08-05,WH-IBD,PRD-0008,19,CUS-01973,PARTIAL_FILL
2025-08-05,WH-ABJ,PRD-0042,4,CUS-00117,PARTIAL_FILL
2025-08-06,WH-ABJ,PRD-0148,16,CUS-01182,PARTIAL_FILL
2025-08-07,WH-PHC,PRD-0053,1,CUS-01518,PARTIAL_FILL
2025-08-08,WH-PHC,PRD-0032,13,CUS-02011,PARTIAL_FILL
2025-08-08,WH-PHC,PRD-0092,2,CUS-00845,PARTIAL_FILL
2025-08-08,WH-IBD,PRD-0102,50,CUS-00662,PARTIAL_FILL
2025-08-08,WH-LAG2,PRD-0141,3,CUS-01429,PARTIAL_FILL
2025-08-09,WH-IBD,PRD-0105,7,CUS-02042,PARTIAL_FILL
2025-08-11,WH-ABJ,PRD-0107,2,CUS-01024,PARTIAL_FILL
2025-08-12,WH-LAG1,PRD-0017,5,CUS-00243,STOCKOUT
2025-08-12,WH-PHC,PRD-0032,3,CUS-02423,STOCKOUT
2025-08-12,WH-ABJ,PRD-0130,20,CUS-00212,PARTIAL_FILL
2025-08-12,WH-ABJ,PRD-0130,9,CUS-00030,STOCKOUT
2025-08-13,WH-PHC,PRD-0053,5,CUS-01440,STOCKOUT
2025-08-13,WH-PHC,PRD-0092,17,CUS-00271,STOCKOUT
2025-08-14,WH-LAG1,PRD-0110,11,CUS-01892,PARTIAL_FILL
2025-08-14,WH-ABJ,PRD-0129,5,CUS-00353,PARTIAL_FILL
2025-08-15,WH-ABJ,PRD-0025,9,CUS-01177,STOCKOUT
2025-08-15,WH-ABJ,PRD-0026,25,CUS-02239,PARTIAL_FILL
2025-08-15,WH-LAG1,PRD-0042,5,CUS-00343,PARTIAL_FILL
2025-08-15,WH-LAG1,PRD-0042,14,CUS-00402,STOCKOUT
2025-08-15,WH-IBD,PRD-0056,2,CUS-02185,PARTIAL_FILL
2025-08-15,WH-LAG2,PRD-0102,5,CUS-01746,PARTIAL_FILL
2025-08-16,WH-PHC,PRD-0055,14,CUS-01091,PARTIAL_FILL
2025-08-16,WH-LAG1,PRD-0108,6,CUS-01037,PARTIAL_FILL
2025-08-18,WH-IBD,PRD-0012,8,CUS-01080,PARTIAL_FILL
2025-08-19,WH-LAG2,PRD-0002,9,CUS-01455,PARTIAL_FILL
2025-08-19,WH-ABJ,PRD-0056,4,CUS-00073,STOCKOUT
2025-08-19,WH-LAG2,PRD-0102,22,CUS-01002,STOCKOUT
2025-08-20,WH-LAG1,PRD-0044,1,CUS-00217,PARTIAL_FILL
2025-08-21,WH-PHC,PRD-0086,2,CUS-01200,PARTIAL_FILL
2025-08-22,WH-LAG2,PRD-0017,13,CUS-01026,PARTIAL_FILL
2025-08-22,WH-PHC,PRD-0048,2,CUS-01804,PARTIAL_FILL
2025-08-22,WH-PHC,PRD-0096,5,CUS-01657,PARTIAL_FILL
2025-08-22,WH-ABJ,PRD-0136,21,CUS-01182,PARTIAL_FILL
2025-08-23,WH-PHC,PRD-0120,21,CUS-00433,PARTIAL_FILL
2025-08-24,WH-ABJ,PRD-0033,9,CUS-02497,PARTIAL_FILL
2025-08-25,WH-LAG1,PRD-0055,4,CUS-02398,STOCKOUT
2025-08-26,WH-ABJ,PRD-0033,4,CUS-01150,STOCKOUT
2025-08-26,WH-IBD,PRD-0094,2,CUS-00559,PARTIAL_FILL
2025-08-27,WH-LAG1,PRD-0067,2,CUS-01561,PARTIAL_FILL
2025-08-28,WH-LAG2,PRD-0103,3,CUS-01633,PARTIAL_FILL
2025-08-29,WH-LAG1,PRD-0002,9,CUS-01905,PARTIAL_FILL
2025-08-29,WH-PHC,PRD-0021,2,CUS-01918,PARTIAL_FILL
2025-08-30,WH-ABJ,PRD-0048,4,CUS-00701,PARTIAL_FILL
2025-08-30,WH-LAG1,PRD-0055,12,CUS-00916,STOCKOUT
2025-08-31,WH-LAG1,PRD-0002,15,CUS-01128,STOCKOUT
2025-09-01,WH-LAG2,PRD-0103,4,CUS-01564,STOCKOUT
2025-09-02,WH-PHC,PRD-0065,1,CUS-00805,PARTIAL_FILL
2025-09-02,WH-IBD,PRD-0106,3,CUS-02196,PARTIAL_FILL
2025-09-04,WH-IBD,PRD-0010,28,CUS-01379,PARTIAL_FILL
2025-09-04,WH-PHC,PRD-0065,3,CUS-01199,STOCKOUT
2025-09-06,WH-ABJ,PRD-0099,1,CUS-02402,PARTIAL_FILL
2025-09-08,WH-LAG1,PRD-0002,7,CUS-02468,STOCKOUT
2025-09-08,WH-ABJ,PRD-0033,11,CUS-00865,STOCKOUT
2025-09-08,WH-LAG1,PRD-0055,4,CUS-02491,STOCKOUT
2025-09-08,WH-LAG2,PRD-0075,1,CUS-01729,PARTIAL_FILL
2025-09-09,WH-ABJ,PRD-0158,3,CUS-02158,PARTIAL_FILL
2025-09-10,WH-LAG1,PRD-0002,4,CUS-02305,STOCKOUT
2025-09-10,WH-IBD,PRD-0052,8,CUS-00425,PARTIAL_FILL
2025-09-13,WH-ABJ,PRD-0002,57,CUS-01020,PARTIAL_FILL
2025-09-15,WH-ABJ,PRD-0053,15,CUS-00300,PARTIAL_FILL
2025-09-15,WH-LAG2,PRD-0128,19,CUS-00828,PARTIAL_FILL
2025-09-15,WH-PHC,PRD-0163,1,CUS-00221,PARTIAL_FILL
2025-09-17,WH-LAG2,PRD-0097,14,CUS-01759,PARTIAL_FILL
2025-09-18,WH-LAG1,PRD-0002,7,CUS-00203,STOCKOUT
2025-09-18,WH-IBD,PRD-0070,7,CUS-01810,PARTIAL_FILL
2025-09-18,WH-LAG2,PRD-0128,32,CUS-01399,STOCKOUT
2025-09-19,WH-LAG1,PRD-0055,10,CUS-02209,STOCKOUT
2025-09-20,WH-ABJ,PRD-0002,31,CUS-02359,STOCKOUT
2025-09-20,WH-IBD,PRD-0147,4,CUS-01854,PARTIAL_FILL
2025-09-22,WH-LAG2,PRD-0071,2,CUS-01830,PARTIAL_FILL
2025-09-23,WH-PHC,PRD-0003,6,CUS-02067,PARTIAL_FILL
2025-09-23,WH-LAG1,PRD-0048,3,CUS-00817,PARTIAL_FILL
2025-09-23,WH-LAG1,PRD-0071,8,CUS-02118,STOCKOUT
2025-09-23,WH-PHC,PRD-0163,8,CUS-01559,STOCKOUT
2025-09-24,WH-LAG1,PRD-0048,6,CUS-01643,STOCKOUT
2025-09-26,WH-LAG2,PRD-0002,16,CUS-01068,PARTIAL_FILL
2025-09-26,WH-LAG1,PRD-0057,6,CUS-01132,PARTIAL_FILL
2025-09-26,WH-LAG1,PRD-0071,16,CUS-02493,STOCKOUT
2025-09-26,WH-LAG2,PRD-0119,11,CUS-00576,PARTIAL_FILL
2025-09-27,WH-ABJ,PRD-0052,3,CUS-00962,PARTIAL_FILL
2025-09-27,WH-ABJ,PRD-0070,2,CUS-02439,PARTIAL_FILL
2025-09-27,WH-PHC,PRD-0107,1,CUS-01748,PARTIAL_FILL
2025-09-29,WH-IBD,PRD-0052,1,CUS-00235,PARTIAL_FILL
2025-09-29,WH-IBD,PRD-0085,8,CUS-01333,PARTIAL_FILL
2025-09-29,WH-PHC,PRD-0089,5,CUS-00760,PARTIAL_FILL
2025-09-29,WH-IBD,PRD-0109,18,CUS-02271,PARTIAL_FILL
2025-09-29,WH-LAG2,PRD-0149,2,CUS-01836,PARTIAL_FILL
2025-09-29,WH-LAG1,PRD-0152,3,CUS-01501,PARTIAL_FILL
2025-09-30,WH-ABJ,PRD-0003,6,CUS-00394,PARTIAL_FILL
2025-09-30,WH-ABJ,PRD-0044,6,CUS-02035,PARTIAL_FILL
2025-09-30,WH-LAG2,PRD-0065,3,CUS-01758,PARTIAL_FILL
2025-09-30,WH-PHC,PRD-0130,4,CUS-02052,PARTIAL_FILL
2025-09-30,WH-IBD,PRD-0147,13,CUS-00118,STOCKOUT
2025-10-01,WH-LAG1,PRD-0118,21,CUS-01321,PARTIAL_FILL
2025-10-01,WH-ABJ,PRD-0154,2,CUS-01278,PARTIAL_FILL
2025-10-02,WH-LAG1,PRD-0118,20,CUS-01094,STOCKOUT
2025-10-03,WH-PHC,PRD-0041,3,CUS-01543,PARTIAL_FILL
2025-10-04,WH-LAG1,PRD-0048,9,CUS-01495,STOCKOUT
2025-10-04,WH-ABJ,PRD-0060,8,CUS-00464,PARTIAL_FILL
2025-10-06,WH-IBD,PRD-0085,25,CUS-02284,STOCKOUT
2025-10-06,WH-IBD,PRD-0095,6,CUS-01994,PARTIAL_FILL
2025-10-06,WH-LAG1,PRD-0118,9,CUS-00387,STOCKOUT
2025-10-06,WH-IBD,PRD-0154,9,CUS-00062,PARTIAL_FILL
2025-10-07,WH-ABJ,PRD-0071,3,CUS-00525,PARTIAL_FILL
2025-10-07,WH-ABJ,PRD-0074,5,CUS-00740,PARTIAL_FILL
2025-10-07,WH-IBD,PRD-0085,14,CUS-00861,STOCKOUT
2025-10-08,WH-LAG1,PRD-0048,19,CUS-02124,STOCKOUT
2025-10-08,WH-LAG1,PRD-0052,1,CUS-00325,PARTIAL_FILL
2025-10-08,WH-ABJ,PRD-0070,14,CUS-01934,STOCKOUT
2025-10-08,WH-ABJ,PRD-0071,28,CUS-01373,STOCKOUT
2025-10-08,WH-LAG2,PRD-0074,6,CUS-00108,PARTIAL_FILL
2025-10-08,WH-LAG1,PRD-0118,9,CUS-00781,STOCKOUT
2025-10-09,WH-LAG1,PRD-0009,1,CUS-01943,PARTIAL_FILL
2025-10-09,WH-LAG2,PRD-0066,7,CUS-01333,PARTIAL_FILL
2025-10-09,WH-ABJ,PRD-0071,4,CUS-00575,STOCKOUT
2025-10-09,WH-LAG2,PRD-0090,5,CUS-01857,PARTIAL_FILL
2025-10-09,WH-IBD,PRD-0100,1,CUS-00469,PARTIAL_FILL
2025-10-09,WH-PHC,PRD-0164,1,CUS-01288,PARTIAL_FILL
2025-10-10,WH-LAG1,PRD-0048,5,CUS-00235,STOCKOUT
2025-10-10,WH-IBD,PRD-0055,2,CUS-01843,PARTIAL_FILL
2025-10-10,WH-LAG2,PRD-0090,11,CUS-01207,STOCKOUT
2025-10-10,WH-IBD,PRD-0091,56,CUS-02259,PARTIAL_FILL
2025-10-10,WH-LAG1,PRD-0118,9,CUS-01068,STOCKOUT
2025-10-10,WH-IBD,PRD-0154,6,CUS-00556,STOCKOUT
2025-10-11,WH-LAG1,PRD-0009,3,CUS-01641,STOCKOUT
2025-10-11,WH-LAG2,PRD-0090,19,CUS-00879,STOCKOUT
2025-10-11,WH-LAG2,PRD-0090,11,CUS-01339,STOCKOUT
2025-10-11,WH-LAG2,PRD-0090,8,CUS-00396,STOCKOUT
2025-10-12,WH-ABJ,PRD-0074,14,CUS-01102,STOCKOUT
2025-10-12,WH-LAG1,PRD-0079,73,CUS-01509,PARTIAL_FILL
2025-10-13,WH-LAG2,PRD-0048,10,CUS-00598,PARTIAL_FILL
2025-10-13,WH-PHC,PRD-0075,27,CUS-00968,PARTIAL_FILL
2025-10-13,WH-LAG2,PRD-0090,2,CUS-00405,STOCKOUT
2025-10-13,WH-LAG2,PRD-0090,8,CUS-01362,STOCKOUT
2025-10-14,WH-IBD,PRD-0055,10,CUS-00421,STOCKOUT
2025-10-14,WH-ABJ,PRD-0062,58,CUS-01206,PARTIAL_FILL
2025-10-14,WH-LAG2,PRD-0090,22,CUS-01695,STOCKOUT
2025-10-14,WH-LAG2,PRD-0090,8,CUS-01833,STOCKOUT
2025-10-14,WH-IBD,PRD-0154,4,CUS-01729,STOCKOUT
2025-10-14,WH-IBD,PRD-0163,4,CUS-00704,PARTIAL_FILL
2025-10-15,WH-ABJ,PRD-0022,3,CUS-02442,PARTIAL_FILL
2025-10-15,WH-ABJ,PRD-0070,16,CUS-02026,STOCKOUT
2025-10-15,WH-LAG1,PRD-0073,9,CUS-00737,STOCKOUT
2025-10-15,WH-LAG1,PRD-0079,18,CUS-02454,STOCKOUT
2025-10-15,WH-LAG2,PRD-0090,6,CUS-02000,STOCKOUT
2025-10-15,WH-LAG1,PRD-0117,16,CUS-01903,STOCKOUT
2025-10-16,WH-LAG2,PRD-0049,1,CUS-01452,PARTIAL_FILL
2025-10-16,WH-IBD,PRD-0072,4,CUS-01035,PARTIAL_FILL
2025-10-16,WH-ABJ,PRD-0087,1,CUS-01648,PARTIAL_FILL
2025-10-16,WH-LAG2,PRD-0090,3,CUS-00168,STOCKOUT
2025-10-16,WH-IBD,PRD-0091,17,CUS-00967,STOCKOUT
2025-10-16,WH-PHC,PRD-0130,2,CUS-00092,STOCKOUT
2025-10-17,WH-LAG2,PRD-0013,1,CUS-01263,PARTIAL_FILL
2025-10-17,WH-LAG2,PRD-0035,5,CUS-00943,PARTIAL_FILL
2025-10-17,WH-LAG1,PRD-0079,2,CUS-02226,STOCKOUT
2025-10-17,WH-LAG1,PRD-0115,9,CUS-01317,PARTIAL_FILL
2025-10-17,WH-LAG1,PRD-0117,13,CUS-02283,STOCKOUT
2025-10-18,WH-IBD,PRD-0020,6,CUS-01399,PARTIAL_FILL
2025-10-19,WH-LAG1,PRD-0054,1,CUS-01417,PARTIAL_FILL
2025-10-19,WH-LAG1,PRD-0115,4,CUS-02315,STOCKOUT
2025-10-20,WH-LAG1,PRD-0015,12,CUS-00207,PARTIAL_FILL
2025-10-20,WH-IBD,PRD-0020,7,CUS-01175,STOCKOUT
2025-10-20,WH-LAG1,PRD-0089,5,CUS-01994,PARTIAL_FILL
2025-10-20,WH-LAG1,PRD-0132,8,CUS-01573,PARTIAL_FILL
2025-10-21,WH-PHC,PRD-0074,1,CUS-00822,PARTIAL_FILL
2025-10-22,WH-LAG2,PRD-0035,4,CUS-00479,STOCKOUT
2025-10-22,WH-PHC,PRD-0057,16,CUS-02317,PARTIAL_FILL
2025-10-23,WH-PHC,PRD-0042,7,CUS-02342,PARTIAL_FILL
2025-10-23,WH-LAG1,PRD-0147,6,CUS-01907,PARTIAL_FILL
2025-10-24,WH-LAG1,PRD-0017,1,CUS-00999,PARTIAL_FILL
2025-10-24,WH-PHC,PRD-0020,8,CUS-00809,PARTIAL_FILL
2025-10-24,WH-LAG1,PRD-0021,26,CUS-01035,PARTIAL_FILL
2025-10-24,WH-PHC,PRD-0074,7,CUS-00773,STOCKOUT
2025-10-27,WH-LAG1,PRD-0143,4,CUS-00590,PARTIAL_FILL
2025-10-28,WH-LAG2,PRD-0014,8,CUS-00371,PARTIAL_FILL
2025-10-28,WH-IBD,PRD-0048,6,CUS-00476,PARTIAL_FILL
2025-10-28,WH-LAG2,PRD-0058,5,CUS-02305,PARTIAL_FILL
2025-10-29,WH-PHC,PRD-0057,31,CUS-01256,STOCKOUT
2025-10-30,WH-PHC,PRD-0020,7,CUS-02151,STOCKOUT
2025-10-30,WH-IBD,PRD-0094,15,CUS-01772,PARTIAL_FILL
2025-10-31,WH-IBD,PRD-0012,5,CUS-00862,PARTIAL_FILL
2025-10-31,WH-LAG1,PRD-0037,43,CUS-01546,PARTIAL_FILL
2025-10-31,WH-ABJ,PRD-0100,2,CUS-00172,PARTIAL_FILL
2025-10-31,WH-LAG1,PRD-0105,1,CUS-00588,PARTIAL_FILL
2025-10-31,WH-LAG1,PRD-0143,4,CUS-00016,STOCKOUT
2025-10-31,WH-LAG1,PRD-0147,5,CUS-00900,STOCKOUT
2025-11-01,WH-LAG1,PRD-0037,8,CUS-01743,STOCKOUT
2025-11-01,WH-LAG1,PRD-0037,2,CUS-00891,STOCKOUT
2025-11-01,WH-LAG1,PRD-0037,6,CUS-02110,STOCKOUT
2025-11-01,WH-ABJ,PRD-0106,5,CUS-00657,PARTIAL_FILL
2025-11-02,WH-LAG1,PRD-0105,8,CUS-00356,STOCKOUT
2025-11-02,WH-LAG1,PRD-0121,12,CUS-02247,PARTIAL_FILL
2025-11-02,WH-LAG1,PRD-0121,4,CUS-00189,STOCKOUT
2025-11-03,WH-LAG2,PRD-0014,8,CUS-02169,STOCKOUT
2025-11-03,WH-LAG1,PRD-0121,4,CUS-00960,STOCKOUT
2025-11-04,WH-IBD,PRD-0017,7,CUS-02351,PARTIAL_FILL
2025-11-04,WH-IBD,PRD-0047,2,CUS-00804,STOCKOUT
2025-11-04,WH-LAG2,PRD-0052,10,CUS-01931,PARTIAL_FILL
2025-11-04,WH-PHC,PRD-0057,9,CUS-01100,STOCKOUT
2025-11-05,WH-LAG2,PRD-0010,3,CUS-02172,PARTIAL_FILL
2025-11-05,WH-LAG1,PRD-0121,6,CUS-02241,STOCKOUT
2025-11-05,WH-PHC,PRD-0144,10,CUS-01768,PARTIAL_FILL
2025-11-06,WH-PHC,PRD-0017,2,CUS-02376,PARTIAL_FILL
2025-11-06,WH-LAG2,PRD-0094,3,CUS-00574,PARTIAL_FILL
2025-11-06,WH-LAG1,PRD-0121,3,CUS-01470,STOCKOUT
2025-11-06,WH-LAG1,PRD-0124,21,CUS-02163,PARTIAL_FILL
2025-11-07,WH-LAG1,PRD-0024,7,CUS-01641,PARTIAL_FILL
2025-11-07,WH-PHC,PRD-0057,3,CUS-00130,STOCKOUT
2025-11-07,WH-ABJ,PRD-0079,2,CUS-00441,PARTIAL_FILL
2025-11-07,WH-PHC,PRD-0098,9,CUS-00072,STOCKOUT
2025-11-07,WH-PHC,PRD-0098,13,CUS-02352,STOCKOUT
2025-11-07,WH-LAG2,PRD-0107,8,CUS-00439,PARTIAL_FILL
2025-11-07,WH-LAG2,PRD-0118,11,CUS-02036,PARTIAL_FILL
2025-11-08,WH-PHC,PRD-0144,7,CUS-01318,STOCKOUT
2025-11-10,WH-ABJ,PRD-0005,3,CUS-00890,PARTIAL_FILL
2025-11-10,WH-LAG2,PRD-0014,2,CUS-00752,STOCKOUT
2025-11-11,WH-LAG1,PRD-0124,13,CUS-01597,STOCKOUT
2025-11-12,WH-PHC,PRD-0147,6,CUS-00392,PARTIAL_FILL
2025-11-13,WH-PHC,PRD-0017,10,CUS-00455,STOCKOUT
2025-11-13,WH-PHC,PRD-0032,2,CUS-00471,PARTIAL_FILL
2025-11-13,WH-IBD,PRD-0081,2,CUS-00268,PARTIAL_FILL
2025-11-13,WH-LAG1,PRD-0100,5,CUS-00461,PARTIAL_FILL
2025-11-14,WH-IBD,PRD-0013,7,CUS-01312,PARTIAL_FILL
2025-11-14,WH-LAG1,PRD-0014,3,CUS-01390,PARTIAL_FILL
2025-11-14,WH-IBD,PRD-0017,14,CUS-00407,STOCKOUT
2025-11-14,WH-ABJ,PRD-0053,4,CUS-01008,PARTIAL_FILL
2025-11-14,WH-IBD,PRD-0074,10,CUS-02422,PARTIAL_FILL
2025-11-14,WH-LAG1,PRD-0100,16,CUS-01895,STOCKOUT
2025-11-15,WH-LAG1,PRD-0100,2,CUS-01686,STOCKOUT
2025-11-15,WH-LAG2,PRD-0107,12,CUS-02036,STOCKOUT
2025-11-16,WH-ABJ,PRD-0005,10,CUS-00008,STOCKOUT
2025-11-16,WH-LAG1,PRD-0024,9,CUS-01495,STOCKOUT
2025-11-17,WH-PHC,PRD-0044,17,CUS-00403,PARTIAL_FILL
2025-11-17,WH-PHC,PRD-0090,2,CUS-01921,PARTIAL_FILL
2025-11-17,WH-IBD,PRD-0096,1,CUS-00945,PARTIAL_FILL
2025-11-18,WH-PHC,PRD-0090,5,CUS-00956,STOCKOUT
2025-11-18,WH-PHC,PRD-0102,9,CUS-00025,PARTIAL_FILL
2025-11-18,WH-ABJ,PRD-0115,1,CUS-01110,PARTIAL_FILL
2025-11-19,WH-LAG2,PRD-0001,1,CUS-02121,PARTIAL_FILL
2025-11-19,WH-PHC,PRD-0090,30,CUS-01700,STOCKOUT
2025-11-19,WH-PHC,PRD-0090,18,CUS-00246,STOCKOUT
2025-11-19,WH-PHC,PRD-0090,2,CUS-01698,STOCKOUT
2025-11-19,WH-LAG2,PRD-0130,1,CUS-00826,PARTIAL_FILL
2025-11-20,WH-PHC,PRD-0090,4,CUS-02023,STOCKOUT
2025-11-20,WH-LAG1,PRD-0149,5,CUS-02348,PARTIAL_FILL
2025-11-21,WH-ABJ,PRD-0125,6,CUS-01512,PARTIAL_FILL
2025-11-22,WH-PHC,PRD-0090,4,CUS-01788,STOCKOUT
2025-11-22,WH-PHC,PRD-0090,9,CUS-01422,STOCKOUT
2025-11-22,WH-PHC,PRD-0090,2,CUS-01396,STOCKOUT
2025-11-22,WH-LAG1,PRD-0114,32,CUS-00755,PARTIAL_FILL
2025-11-23,WH-PHC,PRD-0090,4,CUS-00790,STOCKOUT
2025-11-24,WH-ABJ,PRD-0005,11,CUS-00066,STOCKOUT
2025-11-24,WH-PHC,PRD-0069,2,CUS-00840,PARTIAL_FILL
2025-11-25,WH-PHC,PRD-0017,11,CUS-00408,STOCKOUT
2025-11-25,WH-IBD,PRD-0039,2,CUS-01855,PARTIAL_FILL
2025-11-25,WH-LAG2,PRD-0045,5,CUS-01505,PARTIAL_FILL
2025-11-25,WH-LAG2,PRD-0052,20,CUS-00432,STOCKOUT
2025-11-25,WH-ABJ,PRD-0096,2,CUS-02053,PARTIAL_FILL
2025-11-26,WH-LAG2,PRD-0005,8,CUS-01772,STOCKOUT
2025-11-26,WH-PHC,PRD-0075,17,CUS-00765,PARTIAL_FILL
2025-11-27,WH-LAG2,PRD-0005,11,CUS-01454,STOCKOUT
2025-11-27,WH-IBD,PRD-0045,14,CUS-01539,STOCKOUT
2025-11-27,WH-ABJ,PRD-0125,10,CUS-00527,STOCKOUT
2025-11-28,WH-LAG1,PRD-0141,9,CUS-01980,PARTIAL_FILL
2025-11-29,WH-ABJ,PRD-0080,15,CUS-01388,PARTIAL_FILL
2025-11-29,WH-LAG2,PRD-0123,5,CUS-00476,PARTIAL_FILL
2025-12-01,WH-LAG2,PRD-0005,1,CUS-01561,STOCKOUT
