OrderID,OrderDate,CustomerID,ProductID,ProductName,Quantity,UnitPrice,LineTotal
ORD-2025-038831,07/12/2025,CUS-02434,PRD-0039,Grand Malt 33cl x24,3,14770,44310
ORD-2025-038844,07/12/2025,CUS-00774,PRD-0098,Mama Lemon 750ml x12  ,4,15320,61280
ORD-2025-038845,07/12/2025,CUS-02123,PRD-0108,Rambo Insecticide 300ml x24,9,30750,276750
ORD-2025-038847,07/12/2025,CUS-01006,PRD-0121,Mop & Bucket Set x6  ,17,26430,449310
ORD-2025-038854,07/12/2025,CUS-00744,PRD-0163,Cussons Baby Powder 200g x24,8,27790,222320
ORD-2025-038857,08/12/2025,CUS-01243,PRD-0007,Chivita 100% Orange 1L x12,6,17070,102420
ORD-2025-038860,08/12/2025,CUS-02143,PRD-0009,Hollandia Yoghurt 1L x12,6,18390,110340
ORD-2025-038861,08/12/2025,CUS-00346,PRD-0009,Hollandia Yoghurt 1L x12,7,18390,128730
ORD-2025-038862,08/12/2025,CUS-01286,PRD-0011,Maltina Can 33cl x24,3,17170,51510
ORD-2025-038863,08/12/2025,CUS-00586,PRD-0011,Maltina Can 33cl x24,4,17170,68680
ORD-2025-038870,08/12/2025,CUS-00664,PRD-0020,Three Crowns Evap 160g x48,3,29210,87630
ORD-2025-038877,08/12/2025,CUS-01613,PRD-0036,Capri-Sun Orange 20cl x40,3,20500,61500
ORD-2025-038900,08/12/2025,CUS-01371,PRD-0074,Semovita 2kg x10,11,38390,422290
ORD-2025-038909,08/12/2025,CUS-02381,PRD-0081,Kelloggs Cornflakes 500g x10  ,7,42190,295330
ORD-2025-038911,08/12/2025,CUS-00356,PRD-0082,Uncle Palm Oil 1L x12,2,30730,61460
ORD-2025-038928,08/12/2025,CUS-02101,PRD-0090,Dano Milk Refill 360g x12,20,37690,753800
ORD-2025-038929,08/12/2025,CUS-00402,PRD-0090,Dano Milk Refill 360g x12,51,37690,1922190
ORD-2025-038930,08/12/2025,CUS-01640,PRD-0090,Dano Milk Refill 360g x12,9,37690,339210
ORD-2025-038934,08/12/2025,CUS-02030,PRD-0098,Mama Lemon 750ml x12,3,15320,45960
ORD-2025-038935,08/12/2025,CUS-00565,PRD-0098,Mama Lemon 750ml x12,11,15320,168520
ORD-2025-038958,08/12/2025,CUS-01533,PRD-0125,Insecticide Coil 10pk x30,9,15380,138420
ORD-2025-038959,08/12/2025,CUS-01759,PRD-0125,Insecticide Coil 10pk x30,4,15380,61520
ORD-2025-038967,08/12/2025,CUS-01234,PRD-0131,Close-Up Red Hot 140g x36,4,31140,124560
ORD-2025-038969,08/12/2025,CUS-00518,PRD-0135,Lux Soap 170g x48,3,32900,98700
ORD-2025-038975,08/12/2025,CUS-01482,PRD-0146,Nivea Roll-On 50ml x24,6,34820,208920
ORD-2025-038980,08/12/2025,CUS-02140,PRD-0151,Molfix Diapers 44pc x4,6,42840,257040
ORD-2025-038981,08/12/2025,CUS-02166,PRD-0151,Molfix Diapers 44pc x4,2,42840,85680
ORD-2025-038997,08/12/2025,CUS-01742,PRD-0166,Aboniki Balm 25g x48,8,25650,205200
ORD-2025-039006,09/12/2025,CUS-01298,PRD-0022,Top Tea 100 Bags x12,16,11680,186880
ORD-2025-039008,09/12/2025,CUS-01080,PRD-0032,Viju Milk Drink 40cl x24,9,20370,183330
ORD-2025-039012,09/12/2025,CUS-00236,PRD-0039,Grand Malt 33cl x24  ,15,14770,221550
ORD-2025-039022,09/12/2025,CUS-01846,PRD-0060,Geisha Mackerel 155g x50,8,57540,460320
ORD-2025-039029,09/12/2025,CUS-00650,PRD-0064,Devon Kings Oil 3L x4,3,36350,109050
ORD-2025-039032,09/12/2025,CUS-00006,PRD-0065,Power Oil 1L x12,2,34000,68000
ORD-2025-039036,09/12/2025,CUS-00206,PRD-0070,Ijebu Garri 2kg x10,5,19240,96200
ORD-2025-039039,09/12/2025,CUS-02488,PRD-0074,Semovita 2kg x10,3,38390,115170
ORD-2025-039043,09/12/2025,CUS-02192,PRD-0077,Checkers Custard 2kg x6,1,31120,31120
ORD-2025-039053,09/12/2025,CUS-02375,PRD-0086,Blue Band Spread 450g x12,4,28180,112720
ORD-2025-039055,09/12/2025,CUS-00896,PRD-0088,Golden Penny Noodles 70g x40,10,15290,152900
ORD-2025-039061,09/12/2025,CUS-00936,PRD-0090,Dano Milk Refill 360g x12  ,3,37690,113070
ORD-2025-039062,09/12/2025,CUS-02372,PRD-0090,Dano Milk Refill 360g x12,4,37690,150760
ORD-2025-039063,09/12/2025,CUS-01103,PRD-0090,Dano Milk Refill 360g x12,6,37690,226140
ORD-2025-039064,09/12/2025,CUS-00530,PRD-0090,Dano Milk Refill 360g x12,3,37690,113070
ORD-2025-039065,09/12/2025,CUS-01425,PRD-0090,Dano Milk Refill 360g x12,8,37690,301520
ORD-2025-039076,09/12/2025,CUS-01689,PRD-0100,Jik Bleach 500ml x24,12,20780,249360
ORD-2025-039092,09/12/2025,CUS-00900,PRD-0121,Mop & Bucket Set x6  ,2,26430,52860
ORD-2025-039093,09/12/2025,CUS-01955,PRD-0121,Mop & Bucket Set x6,13,26430,343590
ORD-2025-039094,09/12/2025,CUS-01289,PRD-0122,Bin Liners 50pc Roll x24,11,19140,210540
ORD-2025-039096,09/12/2025,CUS-01892,PRD-0125,Insecticide Coil 10pk x30,5,15380,76900
ORD-2025-039097,09/12/2025,CUS-01227,PRD-0125,Insecticide Coil 10pk x30,6,15380,92280
ORD-2025-039098,09/12/2025,CUS-02019,PRD-0125,Insecticide Coil 10pk x30,17,15380,261460
ORD-2025-039103,09/12/2025,CUS-00486,PRD-0131,Close-Up Red Hot 140g x36,3,31140,93420
ORD-2025-039115,09/12/2025,CUS-01839,PRD-0151,Molfix Diapers 44pc x4,6,42840,257040
ORD-2025-039116,09/12/2025,CUS-00883,PRD-0151,Molfix Diapers 44pc x4,2,42840,85680
ORD-2025-039126,09/12/2025,CUS-01235,PRD-0158,Sporting Waves 200g x24,4,33720,134880
ORD-2025-039139,10/12/2025,CUS-01011,PRD-0006,Aquafina Water 75cl x12,7,3060,21420
ORD-2025-039156,10/12/2025,CUS-01141,PRD-0060,Geisha Mackerel 155g x50,10,57540,575400
ORD-2025-039157,10/12/2025,CUS-02254,PRD-0061,Gino Tomato Paste 70g x50,10,16320,163200
ORD-2025-039159,10/12/2025,CUS-01653,PRD-0062,Gino Pepper & Onion 70g x50,10,17890,178900
ORD-2025-039160,10/12/2025,CUS-01520,PRD-0064,Devon Kings Oil 3L x4,11,36350,399850
ORD-2025-039162,10/12/2025,CUS-00115,PRD-0067,Knorr Chicken Cubes 50x8g x24,6,12380,74280
ORD-2025-039168,10/12/2025,CUS-01697,PRD-0076,Ola-Ola Poundo 0.9kg x12  ,2,28050,56100
ORD-2025-039169,10/12/2025,CUS-02143,PRD-0077,Checkers Custard 2kg x6,10,31120,311200
ORD-2025-039175,10/12/2025,CUS-02034,PRD-0086,Blue Band Spread 450g x12,18,28180,507240
ORD-2025-039183,10/12/2025,CUS-01495,PRD-0090,Dano Milk Refill 360g x12,12,37690,452280
ORD-2025-039186,10/12/2025,CUS-00690,PRD-0093,Sunlight Detergent 900g x12,4,23080,92320
ORD-2025-039196,10/12/2025,CUS-01333,PRD-0100,Jik Bleach 500ml x24,9,20780,187020
ORD-2025-039203,10/12/2025,CUS-01042,PRD-0108,Rambo Insecticide 300ml x24,7,30750,215250
ORD-2025-039227,10/12/2025,CUS-01463,PRD-0136,Dove Beauty Bar 135g x48,9,54950,494550
ORD-2025-039231,10/12/2025,CUS-02080,PRD-0143,Jergens Lotion 400ml x12,8,48640,389120
ORD-2025-039235,10/12/2025,CUS-02458,PRD-0147,Always Ultra 8pads x24,7,32330,226310
ORD-2025-039236,10/12/2025,CUS-00430,PRD-0150,Huggies Gold 44pc x4,17,47850,813450
ORD-2025-039239,10/12/2025,CUS-01862,PRD-0151,Molfix Diapers 44pc x4,3,42840,128520
ORD-2025-039245,10/12/2025,CUS-01949,PRD-0156,ORS Relaxer Kit x12  ,45,58570,2635650
ORD-2025-039248,10/12/2025,CUS-02116,PRD-0160,Safeguard Soap 175g x48,2,32940,65880
ORD-2025-039250,10/12/2025,CUS-00168,PRD-0161,Irish Spring 105g x48  ,17,32640,554880
ORD-2025-039267,11/12/2025,CUS-01905,PRD-0017,Bournvita Refill 500g x12,6,39680,238080
ORD-2025-039286,11/12/2025,CUS-01573,PRD-0077,Checkers Custard 2kg x6,22,31120,684640
ORD-2025-039289,11/12/2025,CUS-00902,PRD-0079,Golden Morn 900g x10,12,46870,562440
ORD-2025-039312,11/12/2025,CUS-02266,PRD-0107,Baygon Spray 600ml x12,25,39590,989750
ORD-2025-039318,11/12/2025,CUS-01140,PRD-0121,Mop & Bucket Set x6,3,26430,79290
ORD-2025-039326,11/12/2025,CUS-02009,PRD-0135,Lux Soap 170g x48,14,32900,460600
ORD-2025-039332,11/12/2025,CUS-00785,PRD-0146,Nivea Roll-On 50ml x24,4,34820,139280
ORD-2025-039344,11/12/2025,CUS-02041,PRD-0155,Cantu Curling Cream 340g x12,2,65880,131760
ORD-2025-039352,11/12/2025,CUS-02199,PRD-0162,Cussons Baby Jelly 200ml x24,5,28900,144500
ORD-2025-039357,11/12/2025,CUS-01446,PRD-0166,Aboniki Balm 25g x48,8,25650,205200
ORD-2025-039361,12/12/2025,CUS-00801,PRD-0004,Pepsi 50cl PET x12,3,4490,13470
ORD-2025-039377,12/12/2025,CUS-02340,PRD-0039,Grand Malt 33cl x24,6,14770,88620
ORD-2025-039380,12/12/2025,CUS-00524,PRD-0045,Predator Energy 40cl x12,8,7340,58720
ORD-2025-039385,12/12/2025,CUS-02487,PRD-0057,Honeywell Semolina 1kg x10,5,18040,90200
ORD-2025-039390,12/12/2025,CUS-01400,PRD-0060,Geisha Mackerel 155g x50,5,57540,287700
ORD-2025-039398,12/12/2025,CUS-02123,PRD-0064,Devon Kings Oil 3L x4,16,36350,581600
ORD-2025-039401,12/12/2025,CUS-02458,PRD-0067,Knorr Chicken Cubes 50x8g x24,9,12380,111420
ORD-2025-039403,12/12/2025,CUS-01068,PRD-0072,Honey Beans (Oloyin) 2kg x10,6,42600,255600
ORD-2025-039408,12/12/2025,CUS-00551,PRD-0077,Checkers Custard 2kg x6  ,15,31120,466800
ORD-2025-039411,12/12/2025,CUS-01103,PRD-0080,Nasco Cornflakes 350g x12,3,23900,71700
ORD-2025-039414,12/12/2025,CUS-02192,PRD-0082,Uncle Palm Oil 1L x12,15,30730,460950
ORD-2025-039430,12/12/2025,CUS-00819,PRD-0090,Dano Milk Refill 360g x12,11,37690,414590
ORD-2025-039452,12/12/2025,CUS-00207,PRD-0119,Domestos Bleach 500ml x12,20,21950,439000
ORD-2025-039459,12/12/2025,CUS-00810,PRD-0123,Ola Candles 6pk x24,2,14410,28820
ORD-2025-039464,12/12/2025,CUS-02408,PRD-0131,Close-Up Red Hot 140g x36,7,31140,217980
ORD-2025-039471,12/12/2025,CUS-01684,PRD-0146,Nivea Roll-On 50ml x24,11,34820,383020
ORD-2025-039473,12/12/2025,CUS-02254,PRD-0147,Always Ultra 8pads x24,6,32330,193980
ORD-2025-039476,12/12/2025,CUS-01886,PRD-0151,Molfix Diapers 44pc x4,6,42840,257040
ORD-2025-039479,12/12/2025,CUS-01610,PRD-0153,Schick Razor Twin x48,14,24220,339080
ORD-2025-039481,12/12/2025,CUS-01248,PRD-0155,Cantu Curling Cream 340g x12  ,6,65880,395280
ORD-2025-039484,12/12/2025,CUS-02208,PRD-0156,ORS Relaxer Kit x12,6,58570,351420
ORD-2025-039491,12/12/2025,CUS-02283,PRD-0161,Irish Spring 105g x48,8,32640,261120
ORD-2025-039494,12/12/2025,CUS-01501,PRD-0165,Robb Ointment 23ml x48,15,23380,350700
ORD-2025-039505,13/12/2025,CUS-00303,PRD-0028,Teem Bitter Lemon 50cl x12,9,4910,44190
ORD-2025-039509,13/12/2025,CUS-00718,PRD-0038,Hi-Malt 33cl x24,4,15680,62720
ORD-2025-039510,13/12/2025,CUS-01443,PRD-0039,Grand Malt 33cl x24,23,14770,339710
ORD-2025-039517,13/12/2025,CUS-01747,PRD-0060,Geisha Mackerel 155g x50,4,57540,230160
ORD-2025-039518,13/12/2025,CUS-02171,PRD-0064,Devon Kings Oil 3L x4,17,36350,617950
ORD-2025-039519,13/12/2025,CUS-02269,PRD-0065,Power Oil 1L x12,3,34000,102000
ORD-2025-039520,13/12/2025,CUS-02284,PRD-0074,Semovita 2kg x10,4,38390,153560
ORD-2025-039535,13/12/2025,CUS-00862,PRD-0090,Dano Milk Refill 360g x12,25,37690,942250
ORD-2025-039536,13/12/2025,CUS-01379,PRD-0090,Dano Milk Refill 360g x12,8,37690,301520
ORD-2025-039537,13/12/2025,CUS-01787,PRD-0090,Dano Milk Refill 360g x12,6,37690,226140
ORD-2025-039538,13/12/2025,CUS-00069,PRD-0091,Omo Multi-Active 900g x12  ,5,27010,135050
ORD-2025-039539,13/12/2025,CUS-00730,PRD-0092,Ariel Detergent 900g x12,1,30260,30260
ORD-2025-039541,13/12/2025,CUS-00662,PRD-0100,Jik Bleach 500ml x24  ,8,20780,166240
ORD-2025-039545,13/12/2025,CUS-00292,PRD-0108,Rambo Insecticide 300ml x24,4,30750,123000
ORD-2025-039550,13/12/2025,CUS-01158,PRD-0116,Key Bar Soap 200g x36,3,17680,53040
ORD-2025-039555,13/12/2025,CUS-00801,PRD-0125,Insecticide Coil 10pk x30,6,15380,92280
ORD-2025-039561,13/12/2025,CUS-00839,PRD-0130,Serviettes 100pc x24,1,13600,13600
ORD-2025-039576,13/12/2025,CUS-01905,PRD-0153,Schick Razor Twin x48,4,24220,96880
ORD-2025-039578,13/12/2025,CUS-02448,PRD-0156,ORS Relaxer Kit x12,6,58570,351420
ORD-2025-039582,13/12/2025,CUS-01105,PRD-0160,Safeguard Soap 175g x48,16,32940,527040
ORD-2025-039585,13/12/2025,CUS-01521,PRD-0165,Robb Ointment 23ml x48,6,23380,140280
ORD-2025-039586,14/12/2025,CUS-01503,PRD-0004,Pepsi 50cl PET x12,14,4490,62860
ORD-2025-039591,14/12/2025,CUS-00832,PRD-0018,Peak Milk Powder 400g Tin x12,8,62570,500560
ORD-2025-039597,14/12/2025,CUS-02327,PRD-0061,Gino Tomato Paste 70g x50,8,16320,130560
ORD-2025-039606,14/12/2025,CUS-01939,PRD-0084,Bonita Baked Beans 400g x24,6,27760,166560
ORD-2025-039609,14/12/2025,CUS-02271,PRD-0090,Dano Milk Refill 360g x12,15,37690,565350
ORD-2025-039613,14/12/2025,CUS-00115,PRD-0115,Canoe Bar Soap 190g x48,30,21210,636300
ORD-2025-039616,14/12/2025,CUS-01613,PRD-0120,Scrubbing Brush Heavy x24,4,14740,58960
ORD-2025-039624,14/12/2025,CUS-01931,PRD-0141,Vaseline Blue Seal 250ml x24,21,38600,810600
ORD-2025-039626,14/12/2025,CUS-00804,PRD-0151,Molfix Diapers 44pc x4,12,42840,514080
ORD-2025-039631,15/12/2025,CUS-01013,PRD-0015,Nescafe Classic 50x2g Sachet,20,8500,170000
ORD-2025-039632,15/12/2025,CUS-00063,PRD-0016,Milo Refill 500g x12,13,42680,554840
ORD-2025-039633,15/12/2025,CUS-02024,PRD-0018,Peak Milk Powder 400g Tin x12,7,62570,437990
ORD-2025-039639,15/12/2025,CUS-01239,PRD-0031,Power Horse 25cl x24,20,36660,733200
ORD-2025-039642,15/12/2025,CUS-02299,PRD-0039,Grand Malt 33cl x24,4,14770,59080
ORD-2025-039663,15/12/2025,CUS-01596,PRD-0085,Peak Butter 250g x24,10,32580,325800
ORD-2025-039672,15/12/2025,CUS-00738,PRD-0090,Dano Milk Refill 360g x12,5,37690,188450
ORD-2025-039673,15/12/2025,CUS-00557,PRD-0090,Dano Milk Refill 360g x12,3,37690,113070
ORD-2025-039674,15/12/2025,CUS-00732,PRD-0090,Dano Milk Refill 360g x12,5,37690,188450
ORD-2025-039684,15/12/2025,CUS-00059,PRD-0100,Jik Bleach 500ml x24,2,20780,41560
ORD-2025-039688,15/12/2025,CUS-01882,PRD-0102,Izal Disinfectant 500ml x12,3,17050,51150
ORD-2025-039704,15/12/2025,CUS-00776,PRD-0125,Insecticide Coil 10pk x30,5,15380,76900
ORD-2025-039705,15/12/2025,CUS-00292,PRD-0125,Insecticide Coil 10pk x30,5,15380,76900
ORD-2025-039706,15/12/2025,CUS-00098,PRD-0125,Insecticide Coil 10pk x30,15,15380,230700
ORD-2025-039708,15/12/2025,CUS-02194,PRD-0131,Close-Up Red Hot 140g x36,10,31140,311400
ORD-2025-039709,15/12/2025,CUS-00709,PRD-0131,Close-Up Red Hot 140g x36,11,31140,342540
ORD-2025-039710,15/12/2025,CUS-00185,PRD-0135,Lux Soap 170g x48,15,32900,493500
ORD-2025-039715,15/12/2025,CUS-01895,PRD-0142,Nivea Body Lotion 400ml x12,3,52030,156090
ORD-2025-039718,15/12/2025,CUS-01885,PRD-0144,Sure Deodorant 150ml x12,11,31990,351890
ORD-2025-039723,15/12/2025,CUS-01439,PRD-0151,Molfix Diapers 44pc x4,3,42840,128520
ORD-2025-039724,15/12/2025,CUS-02139,PRD-0151,Molfix Diapers 44pc x4,9,42840,385560
ORD-2025-039734,15/12/2025,CUS-00756,PRD-0160,Safeguard Soap 175g x48,11,32940,362340
ORD-2025-039742,15/12/2025,CUS-02416,PRD-0165,Robb Ointment 23ml x48,6,23380,140280
ORD-2025-039746,15/12/2025,CUS-00933,PRD-0169,Sanitary Wipes 10pc x48,14,15310,214340
ORD-2025-039747,15/12/2025,CUS-01295,PRD-0170,Shaving Powder 90g x36,12,17370,208440
ORD-2025-039751,16/12/2025,CUS-00050,PRD-0007,Chivita 100% Orange 1L x12,9,17070,153630
ORD-2025-039756,16/12/2025,CUS-01901,PRD-0017,Bournvita Refill 500g x12,8,39680,317440
ORD-2025-039773,16/12/2025,CUS-01229,PRD-0057,Honeywell Semolina 1kg x10,21,18040,378840
ORD-2025-039781,16/12/2025,CUS-00547,PRD-0068,Maggi Star Cubes 100x4g x12,7,16320,114240
ORD-2025-039790,16/12/2025,CUS-01572,PRD-0078,Quaker Oats 500g x12,4,33720,134880
ORD-2025-039795,16/12/2025,CUS-02466,PRD-0086,Blue Band Spread 450g x12,13,28180,366340
ORD-2025-039802,16/12/2025,CUS-00070,PRD-0090,Dano Milk Refill 360g x12,23,37690,866870
ORD-2025-039803,16/12/2025,CUS-02487,PRD-0090,Dano Milk Refill 360g x12,5,37690,188450
ORD-2025-039815,16/12/2025,CUS-00698,PRD-0103,Dettol Liquid 500ml x12,4,38480,153920
ORD-2025-039816,16/12/2025,CUS-01546,PRD-0108,Rambo Insecticide 300ml x24,3,30750,92250
ORD-2025-039837,16/12/2025,CUS-00447,PRD-0145,Rexona Roll-On 50ml x24,38,31800,1208400
ORD-2025-039845,16/12/2025,CUS-02200,PRD-0151,Molfix Diapers 44pc x4,25,42840,1071000
ORD-2025-039846,16/12/2025,CUS-00189,PRD-0151,Molfix Diapers 44pc x4,6,42840,257040
ORD-2025-039847,16/12/2025,CUS-02340,PRD-0151,Molfix Diapers 44pc x4,9,42840,385560
ORD-2025-039852,16/12/2025,CUS-01418,PRD-0153,Schick Razor Twin x48,12,24220,290640
ORD-2025-039854,16/12/2025,CUS-00361,PRD-0156,ORS Relaxer Kit x12,17,58570,995690
ORD-2025-039856,16/12/2025,CUS-00712,PRD-0157,Venus Hair Cream 260ml x12,5,24810,124050
ORD-2025-039863,16/12/2025,CUS-01227,PRD-0167,Cotton Buds 200pc x36,4,14020,56080
ORD-2025-039866,17/12/2025,CUS-01265,PRD-0001,Coca-Cola 50cl PET x12  ,6,4970,29820
ORD-2025-039880,17/12/2025,CUS-02298,PRD-0019,Peak Evap 160g x48,20,31240,624800
ORD-2025-039884,17/12/2025,CUS-01469,PRD-0025,La Casera Apple 50cl x12,1,5090,5090
ORD-2025-039897,17/12/2025,CUS-01654,PRD-0051,Mama Gold Rice 5kg x4  ,5,43070,215350
ORD-2025-039901,17/12/2025,CUS-02295,PRD-0064,Devon Kings Oil 3L x4,7,36350,254450
ORD-2025-039907,17/12/2025,CUS-00483,PRD-0076,Ola-Ola Poundo 0.9kg x12,2,28050,56100
ORD-2025-039908,17/12/2025,CUS-01570,PRD-0076,Ola-Ola Poundo 0.9kg x12,10,28050,280500
ORD-2025-039917,17/12/2025,CUS-00781,PRD-0081,Kelloggs Cornflakes 500g x10,7,42190,295330
ORD-2025-039919,17/12/2025,CUS-01903,PRD-0085,Peak Butter 250g x24,4,32580,130320
ORD-2025-039928,17/12/2025,CUS-00777,PRD-0090,Dano Milk Refill 360g x12,4,37690,150760
ORD-2025-039939,17/12/2025,CUS-00452,PRD-0100,Jik Bleach 500ml x24,6,20780,124680
ORD-2025-039940,17/12/2025,CUS-01645,PRD-0100,Jik Bleach 500ml x24,2,20780,41560
ORD-2025-039943,17/12/2025,CUS-01979,PRD-0103,Dettol Liquid 500ml x12,2,38480,76960
ORD-2025-039966,17/12/2025,CUS-01280,PRD-0135,Lux Soap 170g x48,6,32900,197400
ORD-2025-039979,17/12/2025,CUS-01060,PRD-0151,Molfix Diapers 44pc x4  ,6,42840,257040
ORD-2025-039980,17/12/2025,CUS-00711,PRD-0151,Molfix Diapers 44pc x4,6,42840,257040
ORD-2025-039995,17/12/2025,CUS-00601,PRD-0161,Irish Spring 105g x48,3,32640,97920
ORD-2025-039996,17/12/2025,CUS-02017,PRD-0161,Irish Spring 105g x48  ,4,32640,130560
ORD-2025-039999,17/12/2025,CUS-00506,PRD-0163,Cussons Baby Powder 200g x24,6,27790,166740
ORD-2025-040002,17/12/2025,CUS-00063,PRD-0166,Aboniki Balm 25g x48,13,25650,333450
ORD-2025-040003,18/12/2025,CUS-01018,PRD-0001,Coca-Cola 50cl PET x12,6,4970,29820
ORD-2025-040019,18/12/2025,CUS-01310,PRD-0033,Nutri Milk Choco 18cl x24,2,11040,22080
ORD-2025-040022,18/12/2025,CUS-00718,PRD-0037,Vitamilk Soy 30cl x24,5,25650,128250
ORD-2025-040040,18/12/2025,CUS-00892,PRD-0065,Power Oil 1L x12,12,34000,408000
ORD-2025-040041,18/12/2025,CUS-00367,PRD-0067,Knorr Chicken Cubes 50x8g x24,8,12380,99040
ORD-2025-040048,18/12/2025,CUS-00265,PRD-0079,Golden Morn 900g x10,8,46870,374960
ORD-2025-040053,18/12/2025,CUS-01730,PRD-0083,Tomato Mix Tin 400g x24,8,23690,189520
ORD-2025-040054,18/12/2025,CUS-01060,PRD-0086,Blue Band Spread 450g x12,3,28180,84540
ORD-2025-040055,18/12/2025,CUS-00040,PRD-0086,Blue Band Spread 450g x12,6,28180,169080
ORD-2025-040062,18/12/2025,CUS-01065,PRD-0090,Dano Milk Refill 360g x12,2,37690,75380
ORD-2025-040075,18/12/2025,CUS-00621,PRD-0100,Jik Bleach 500ml x24,14,20780,290920
ORD-2025-040088,18/12/2025,CUS-00646,PRD-0120,Scrubbing Brush Heavy x24  ,12,14740,176880
ORD-2025-040093,18/12/2025,CUS-02107,PRD-0125,Insecticide Coil 10pk x30,11,15380,169180
ORD-2025-040094,18/12/2025,CUS-01375,PRD-0125,Insecticide Coil 10pk x30,5,15380,76900
ORD-2025-040096,18/12/2025,CUS-01596,PRD-0135,Lux Soap 170g x48,8,32900,263200
ORD-2025-040100,18/12/2025,CUS-01699,PRD-0143,Jergens Lotion 400ml x12,7,48640,340480
ORD-2025-040103,18/12/2025,CUS-02226,PRD-0149,Pampers Baby Dry 44pc x4,5,45880,229400
ORD-2025-040106,18/12/2025,CUS-01065,PRD-0151,Molfix Diapers 44pc x4  ,19,42840,813960
ORD-2025-040116,18/12/2025,CUS-01886,PRD-0160,Safeguard Soap 175g x48,2,32940,65880
ORD-2025-040122,18/12/2025,CUS-01552,PRD-0165,Robb Ointment 23ml x48,14,23380,327320
ORD-2025-040125,18/12/2025,CUS-00943,PRD-0166,Aboniki Balm 25g x48  ,6,25650,153900
ORD-2025-040129,18/12/2025,CUS-01103,PRD-0170,Shaving Powder 90g x36,1,17370,17370
ORD-2025-040146,19/12/2025,CUS-01932,PRD-0025,La Casera Apple 50cl x12,1,5090,5090
ORD-2025-040152,19/12/2025,CUS-00565,PRD-0042,Nescafe 3in1 30 Sachets x12,12,26200,314400
ORD-2025-040154,19/12/2025,CUS-01409,PRD-0051,Mama Gold Rice 5kg x4,6,43070,258420
ORD-2025-040159,19/12/2025,CUS-01970,PRD-0060,Geisha Mackerel 155g x50,1,57540,57540
ORD-2025-040166,19/12/2025,CUS-01291,PRD-0065,Power Oil 1L x12,18,34000,612000
ORD-2025-040171,19/12/2025,CUS-01248,PRD-0077,Checkers Custard 2kg x6,4,31120,124480
ORD-2025-040177,19/12/2025,CUS-01419,PRD-0079,Golden Morn 900g x10,8,46870,374960
ORD-2025-040182,19/12/2025,CUS-00207,PRD-0084,Bonita Baked Beans 400g x24,4,27760,111040
ORD-2025-040213,19/12/2025,CUS-02196,PRD-0113,Zip Detergent Sachet 60x40g,8,10420,83360
ORD-2025-040237,19/12/2025,CUS-01807,PRD-0138,Joy Soap 175g x48,9,27020,243180
ORD-2025-040238,19/12/2025,CUS-00586,PRD-0139,Dudu Osun Black Soap 150g x48,6,33360,200160
ORD-2025-040243,19/12/2025,CUS-02050,PRD-0150,Huggies Gold 44pc x4  ,19,47850,909150
ORD-2025-040245,19/12/2025,CUS-00581,PRD-0151,Molfix Diapers 44pc x4,10,42840,428400
ORD-2025-040246,19/12/2025,CUS-01026,PRD-0151,Molfix Diapers 44pc x4,18,42840,771120
ORD-2025-040254,19/12/2025,CUS-01506,PRD-0156,ORS Relaxer Kit x12,2,58570,117140
ORD-2025-040260,19/12/2025,CUS-00501,PRD-0161,Irish Spring 105g x48,7,32640,228480
ORD-2025-040262,19/12/2025,CUS-00681,PRD-0163,Cussons Baby Powder 200g x24,4,27790,111160
ORD-2025-040275,20/12/2025,CUS-01048,PRD-0025,La Casera Apple 50cl x12,5,5090,25450
ORD-2025-040276,20/12/2025,CUS-02469,PRD-0025,La Casera Apple 50cl x12,5,5090,25450
ORD-2025-040279,20/12/2025,CUS-02356,PRD-0034,Exotic Multifruit 1L x12,2,15350,30700
ORD-2025-040282,20/12/2025,CUS-02434,PRD-0041,Smoov Chapman 40cl x12,2,6830,13660
ORD-2025-040283,20/12/2025,CUS-00896,PRD-0056,Indomie Hungry Man 200g x24,3,25020,75060
ORD-2025-040285,20/12/2025,CUS-01653,PRD-0061,Gino Tomato Paste 70g x50  ,4,16320,65280
ORD-2025-040287,20/12/2025,CUS-02238,PRD-0062,Gino Pepper & Onion 70g x50,28,17890,500920
ORD-2025-040299,20/12/2025,CUS-02058,PRD-0082,Uncle Palm Oil 1L x12  ,4,30730,122920
ORD-2025-040322,20/12/2025,CUS-02393,PRD-0116,Key Bar Soap 200g x36  ,5,17680,88400
ORD-2025-040323,20/12/2025,CUS-00742,PRD-0120,Scrubbing Brush Heavy x24,6,14740,88440
ORD-2025-040324,20/12/2025,CUS-01046,PRD-0122,Bin Liners 50pc Roll x24,11,19140,210540
ORD-2025-040336,20/12/2025,CUS-00664,PRD-0147,Always Ultra 8pads x24,7,32330,226310
ORD-2025-040339,20/12/2025,CUS-00893,PRD-0151,Molfix Diapers 44pc x4,13,42840,556920
ORD-2025-040347,20/12/2025,CUS-00476,PRD-0161,Irish Spring 105g x48,13,32640,424320
ORD-2025-040348,20/12/2025,CUS-02283,PRD-0161,Irish Spring 105g x48,3,32640,97920
ORD-2025-040357,21/12/2025,CUS-00101,PRD-0039,Grand Malt 33cl x24,2,14770,29540
ORD-2025-040366,21/12/2025,CUS-01094,PRD-0082,Uncle Palm Oil 1L x12,3,30730,92190
