OrderID,OrderDate,CustomerID,ProductID,Qty,UOM,UnitPrice,LineTotal
ORD-2026-041602,2026-01-02,CUS-01725,prd-0090,1.25,CARTON,452280,565350.0
ORD-2026-041603,2026-01-02,CUS-00361,prd-0090,0.67,CARTON,452280,303027.60000000003
ORD-2026-041610,2026-01-02,CUS-00817,prd-0098,4,EACH,15320,61280
ORD-2026-041618,2026-01-02,CUS-02216,prd-0108,0.29,CARTON,738000,214020.0
ORD-2026-041630,2026-01-02,CUS-00662,prd-0127,8,EACH,16760,134080
ORD-2026-041632,2026-01-02,CUS-01358,prd-0131,0.17,CARTON,1121040,190576.80000000002
ORD-2026-041636,2026-01-02,CUS-01955,prd-0138,0.15,CARTON,1296960,194544.0
ORD-2026-041659,2026-01-03,CUS-02241,prd-0004,0.75,CARTON,53880,40410.0
ORD-2026-041676,2026-01-03,CUS-01407,prd-0077,0.5,CARTON,186720,93360.0
ORD-2026-041680,2026-01-03,CUS-01823,prd-0086,10,EACH,28180,281800
ORD-2026-041683,2026-01-03,CUS-02353,prd-0090,10,EACH,37690,376900
ORD-2026-041699,2026-01-03,CUS-01276,prd-0139,0.31,CARTON,1601280,496396.80000000005
ORD-2026-041710,2026-01-03,CUS-01777,prd-0163,0.5,CARTON,666960,333480.0
ORD-2026-041723,2026-01-04,CUS-02356,prd-0113,0.1,CARTON,625200,62520.0
ORD-2026-041747,2026-01-05,CUS-01002,prd-0051,3.0,CARTON,172280,516840.0
ORD-2026-041748,2026-01-05,CUS-00302,prd-0057,1.4,CARTON,180400,252560.0
ORD-2026-041759,2026-01-05,CUS-02360,prd-0077,2.17,CARTON,186720,405182.39999999997
ORD-2026-041760,2026-01-05,CUS-00452,prd-0077,1.17,CARTON,186720,218462.39999999997
ORD-2026-041761,2026-01-05,CUS-00900,prd-0077,1.0,CARTON,186720,186720.0
ORD-2026-041765,2026-01-05,CUS-01597,prd-0082,13,EACH,30730,399490
ORD-2026-041779,2026-01-05,CUS-00062,prd-0093,0.25,CARTON,276960,69240.0
ORD-2026-041800,2026-01-05,CUS-00584,prd-0142,7,EACH,52030,364210
ORD-2026-041813,2026-01-05,CUS-00157,prd-0161,7,EACH,32640,228480
ORD-2026-041817,2026-01-05,CUS-01211,prd-0166,0.04,CARTON,1231200,49248.0
ORD-2026-041840,2026-01-06,CUS-01718,prd-0065,0.75,CARTON,408000,306000.0
ORD-2026-041841,2026-01-06,CUS-00362,prd-0069,0.5,CARTON,206520,103260.0
ORD-2026-041845,2026-01-06,CUS-00540,prd-0077,1.0,CARTON,186720,186720.0
ORD-2026-041850,2026-01-06,CUS-01737,prd-0084,0.17,CARTON,666240,113260.80000000002
ORD-2026-041855,2026-01-06,CUS-01573,prd-0090,0.25,CARTON,452280,113070.0
ORD-2026-041865,2026-01-06,CUS-02059,prd-0100,3,EACH,20780,62340
ORD-2026-041870,2026-01-06,CUS-02124,prd-0111,0.12,CARTON,587520,70502.4
ORD-2026-041878,2026-01-06,CUS-01076,prd-0127,1.0,CARTON,201120,201120.0
ORD-2026-041891,2026-01-06,CUS-01965,prd-0151,5,EACH,42840,214200
ORD-2026-041895,2026-01-06,CUS-00315,prd-0154,0.62,CARTON,1019280,631953.6000000001
ORD-2026-041896,2026-01-06,CUS-02060,prd-0154,26,EACH,42470,1104220
ORD-2026-041904,2026-01-07,CUS-00516,prd-0004,0.25,CARTON,53880,13470.0
ORD-2026-041908,2026-01-07,CUS-01501,prd-0016,0.5,CARTON,512160,256080.0
ORD-2026-041917,2026-01-07,CUS-02199,prd-0042,0.33,CARTON,314400,103752.0
ORD-2026-041930,2026-01-07,CUS-00832,prd-0076,7,EACH,28050,196350
ORD-2026-041944,2026-01-07,CUS-02015,prd-0090,0.42,CARTON,452280,189957.59999999998
ORD-2026-041948,2026-01-07,CUS-01390,prd-0093,6,EACH,23080,138480
ORD-2026-041952,2026-01-07,CUS-00659,prd-0100,0.58,CARTON,498720,289257.6
ORD-2026-041955,2026-01-07,CUS-00005,prd-0115,4,EACH,21210,84840
ORD-2026-041961,2026-01-07,CUS-00633,prd-0125,0.5,CARTON,461400,230700.0
ORD-2026-041975,2026-01-07,CUS-00037,prd-0151,15,EACH,42840,642600
ORD-2026-041983,2026-01-07,CUS-00497,prd-0165,0.06,CARTON,1122240,67334.4
ORD-2026-041986,2026-01-07,CUS-02381,prd-0170,0.14,CARTON,625320,87544.8
ORD-2026-041992,2026-01-08,CUS-00239,prd-0018,0.92,CARTON,750840,690772.8
ORD-2026-041995,2026-01-08,CUS-00413,prd-0049,13,EACH,18190,236470
ORD-2026-041997,2026-01-08,CUS-01147,prd-0053,7,EACH,38950,272650
ORD-2026-042003,2026-01-08,CUS-01443,prd-0074,0.4,CARTON,383900,153560.0
ORD-2026-042009,2026-01-08,CUS-00756,prd-0081,0.7,CARTON,421900,295329.99999999994
ORD-2026-042029,2026-01-08,CUS-00879,prd-0100,0.5,CARTON,498720,249360.0
ORD-2026-042032,2026-01-08,CUS-01563,prd-0108,0.12,CARTON,738000,88560.0
ORD-2026-042039,2026-01-08,CUS-01953,prd-0120,2,EACH,14740,29480
ORD-2026-042044,2026-01-08,CUS-00738,prd-0140,5,EACH,27740,138700
ORD-2026-042048,2026-01-08,CUS-01539,prd-0154,0.12,CARTON,1019280,122313.59999999999
ORD-2026-042051,2026-01-08,CUS-02293,prd-0160,0.46,CARTON,1581120,727315.2000000001
ORD-2026-042053,2026-01-08,CUS-01519,prd-0161,0.1,CARTON,1566720,156672.0
ORD-2026-042063,2026-01-09,CUS-02236,prd-0007,0.5,CARTON,204840,102420.0
ORD-2026-042064,2026-01-09,CUS-02241,prd-0007,8,EACH,17070,136560
ORD-2026-042066,2026-01-09,CUS-01749,prd-0012,0.21,CARTON,441840,92786.4
ORD-2026-042070,2026-01-09,CUS-00638,prd-0018,0.58,CARTON,750840,435487.19999999995
ORD-2026-042071,2026-01-09,CUS-00610,prd-0020,0.1,CARTON,1402080,140208.0
ORD-2026-042077,2026-01-09,CUS-00069,prd-0047,2,EACH,19060,38120
ORD-2026-042088,2026-01-09,CUS-01216,prd-0082,5,EACH,30730,153650
ORD-2026-042090,2026-01-09,CUS-01587,prd-0084,0.21,CARTON,666240,139910.4
ORD-2026-042096,2026-01-09,CUS-02300,prd-0090,0.5,CARTON,452280,226140.0
ORD-2026-042100,2026-01-09,CUS-01873,prd-0100,2,EACH,20780,41560
ORD-2026-042102,2026-01-09,CUS-02403,prd-0102,0.75,CARTON,204600,153450.0
ORD-2026-042103,2026-01-09,CUS-00629,prd-0118,11,EACH,23110,254210
ORD-2026-042104,2026-01-09,CUS-00220,prd-0120,0.08,CARTON,353760,28300.800000000003
ORD-2026-042114,2026-01-09,CUS-02064,prd-0142,9,EACH,52030,468270
ORD-2026-042117,2026-01-09,CUS-02446,prd-0148,4,EACH,27270,109080
ORD-2026-042136,2026-01-10,CUS-01320,prd-0016,0.33,CARTON,512160,169012.80000000002
ORD-2026-042148,2026-01-10,CUS-01308,prd-0068,5,EACH,16320,81600
ORD-2026-042150,2026-01-10,CUS-01416,prd-0077,1.5,CARTON,186720,280080.0
ORD-2026-042153,2026-01-10,CUS-01418,prd-0080,0.17,CARTON,286800,48756.00000000001
ORD-2026-042163,2026-01-10,CUS-00091,prd-0109,3,EACH,30700,92100
ORD-2026-042173,2026-01-10,CUS-01685,prd-0156,0.25,CARTON,702840,175710.0
ORD-2026-042182,2026-01-11,CUS-01320,prd-0019,0.35,CARTON,1499520,524832.0
ORD-2026-042189,2026-01-11,CUS-00158,prd-0059,3,EACH,50810,152430
ORD-2026-042197,2026-01-11,CUS-01321,prd-0125,28,EACH,15380,430640
ORD-2026-042207,2026-01-12,CUS-01098,prd-0009,2.17,CARTON,220680,478875.6
ORD-2026-042226,2026-01-12,CUS-00696,prd-0057,0.2,CARTON,180400,36080.0
ORD-2026-042236,2026-01-12,CUS-02476,prd-0083,0.21,CARTON,568560,119397.59999999999
ORD-2026-042238,2026-01-12,CUS-01329,prd-0086,0.17,CARTON,338160,57487.200000000004
ORD-2026-042239,2026-01-12,CUS-00578,prd-0086,0.5,CARTON,338160,169080.0
ORD-2026-042250,2026-01-12,CUS-00486,prd-0098,0.17,CARTON,183840,31252.800000000003
ORD-2026-042257,2026-01-12,CUS-02284,prd-0108,0.25,CARTON,738000,184500.0
ORD-2026-042264,2026-01-12,CUS-01405,prd-0125,7,EACH,15380,107660
ORD-2026-042265,2026-01-12,CUS-02469,prd-0125,13,EACH,15380,199940
ORD-2026-042267,2026-01-12,CUS-01613,prd-0131,0.14,CARTON,1121040,156945.6
ORD-2026-042272,2026-01-12,CUS-01716,prd-0145,0.42,CARTON,763200,320544.0
ORD-2026-042276,2026-01-12,CUS-02153,prd-0151,4,EACH,42840,171360
ORD-2026-042287,2026-01-12,CUS-02491,prd-0161,0.08,CARTON,1566720,125337.6
ORD-2026-042290,2026-01-12,CUS-00432,prd-0164,14,EACH,19920,278880
ORD-2026-042293,2026-01-13,CUS-00474,prd-0014,0.25,CARTON,165480,41370.0
ORD-2026-042298,2026-01-13,CUS-00431,prd-0019,2,EACH,31240,62480
ORD-2026-042301,2026-01-13,CUS-00791,prd-0026,0.33,CARTON,49800,16434.0
ORD-2026-042303,2026-01-13,CUS-00588,prd-0034,1.25,CARTON,184200,230250.0
ORD-2026-042305,2026-01-13,CUS-00179,prd-0041,0.58,CARTON,81960,47536.799999999996
ORD-2026-042309,2026-01-13,CUS-01719,prd-0048,0.2,CARTON,84350,16870.0
ORD-2026-042310,2026-01-13,CUS-01611,prd-0057,0.6,CARTON,180400,108240.0
ORD-2026-042314,2026-01-13,CUS-02500,prd-0072,9,EACH,42600,383400
ORD-2026-042318,2026-01-13,CUS-01391,prd-0083,0.5,CARTON,568560,284280.0
ORD-2026-042328,2026-01-13,CUS-02103,prd-0090,0.25,CARTON,452280,113070.0
ORD-2026-042332,2026-01-13,CUS-01063,prd-0095,10,EACH,20290,202900
ORD-2026-042344,2026-01-13,CUS-00869,prd-0125,0.07,CARTON,461400,32298.000000000004
ORD-2026-042351,2026-01-13,CUS-01336,prd-0145,18,EACH,31800,572400
ORD-2026-042370,2026-01-14,CUS-02430,prd-0039,16,EACH,14770,236320
ORD-2026-042379,2026-01-14,CUS-00507,prd-0086,0.75,CARTON,338160,253620.0
ORD-2026-042388,2026-01-14,CUS-02065,prd-0100,3,EACH,20780,62340
ORD-2026-042389,2026-01-14,CUS-02304,prd-0102,11,EACH,17050,187550
ORD-2026-042392,2026-01-14,CUS-01535,prd-0108,0.17,CARTON,738000,125460.0
ORD-2026-042405,2026-01-14,CUS-01697,prd-0125,0.17,CARTON,461400,78438.00000000001
ORD-2026-042407,2026-01-14,CUS-00578,prd-0143,0.83,CARTON,583680,484454.39999999997
ORD-2026-042411,2026-01-14,CUS-01043,prd-0149,2.0,CARTON,183520,367040.0
ORD-2026-042415,2026-01-14,CUS-01446,prd-0151,7,EACH,42840,299880
ORD-2026-042417,2026-01-14,CUS-00653,prd-0153,0.1,CARTON,1162560,116256.0
ORD-2026-042426,2026-01-15,CUS-00430,prd-0007,1.58,CARTON,204840,323647.2
ORD-2026-042432,2026-01-15,CUS-01082,prd-0057,12,EACH,18040,216480
ORD-2026-042436,2026-01-15,CUS-00361,prd-0060,4,EACH,57540,230160
ORD-2026-042437,2026-01-15,CUS-01713,prd-0062,13,EACH,17890,232570
ORD-2026-042439,2026-01-15,CUS-00594,prd-0068,6,EACH,16320,97920
ORD-2026-042446,2026-01-15,CUS-00160,prd-0082,1.0,CARTON,368760,368760.0
ORD-2026-042448,2026-01-15,CUS-00314,prd-0083,0.12,CARTON,568560,68227.2
ORD-2026-042483,2026-01-15,CUS-02103,prd-0154,3,EACH,42470,127410
ORD-2026-042492,2026-01-15,CUS-01629,prd-0166,12,EACH,25650,307800
ORD-2026-042500,2026-01-16,CUS-00265,prd-0022,0.42,CARTON,140160,58867.2
ORD-2026-042533,2026-01-16,CUS-00621,prd-0100,8,EACH,20780,166240
ORD-2026-042537,2026-01-16,CUS-00159,prd-0109,1.08,CARTON,368400,397872.0
ORD-2026-042538,2026-01-16,CUS-02226,prd-0111,0.15,CARTON,587520,88128.0
ORD-2026-042540,2026-01-16,CUS-02180,prd-0121,1,EACH,26430,26430
ORD-2026-042544,2026-01-16,CUS-00536,prd-0125,0.13,CARTON,461400,59982.0
ORD-2026-042551,2026-01-16,CUS-02202,prd-0149,0.25,CARTON,183520,45880.0
ORD-2026-042554,2026-01-16,CUS-02469,prd-0151,0.5,CARTON,171360,85680.0
ORD-2026-042555,2026-01-16,CUS-02482,prd-0151,4,EACH,42840,171360
ORD-2026-042559,2026-01-16,CUS-02004,prd-0158,6,EACH,33720,202320
ORD-2026-042563,2026-01-16,CUS-02127,prd-0160,0.12,CARTON,1581120,189734.4
ORD-2026-042570,2026-01-16,CUS-00362,prd-0165,0.19,CARTON,1122240,213225.59999999998
ORD-2026-042572,2026-01-16,CUS-01596,prd-0167,11,EACH,14020,154220
ORD-2026-042575,2026-01-17,CUS-00292,prd-0016,1.08,CARTON,512160,553132.8
ORD-2026-042576,2026-01-17,CUS-02445,prd-0018,1.92,CARTON,750840,1441612.7999999998
ORD-2026-042577,2026-01-17,CUS-01295,prd-0023,0.83,CARTON,203280,168722.4
ORD-2026-042588,2026-01-17,CUS-02003,prd-0060,0.16,CARTON,2877000,460320.0
ORD-2026-042602,2026-01-17,CUS-02269,prd-0090,1.08,CARTON,452280,488462.4
ORD-2026-042603,2026-01-17,CUS-00049,prd-0090,1,EACH,37690,37690
ORD-2026-042608,2026-01-17,CUS-01633,prd-0098,1.5,CARTON,183840,275760.0
ORD-2026-042612,2026-01-17,CUS-00604,prd-0106,0.58,CARTON,502680,291554.39999999997
ORD-2026-042619,2026-01-17,CUS-00430,prd-0128,1.83,CARTON,123540,226078.2
ORD-2026-042623,2026-01-17,CUS-02437,prd-0137,0.08,CARTON,1327200,106176.0
ORD-2026-042646,2026-01-18,CUS-00399,prd-0090,0.83,CARTON,452280,375392.39999999997
ORD-2026-042660,2026-01-19,CUS-02237,prd-0018,27,EACH,62570,1689390
ORD-2026-042664,2026-01-19,CUS-01919,prd-0039,3,EACH,14770,44310
ORD-2026-042673,2026-01-19,CUS-00387,prd-0061,9,EACH,16320,146880
ORD-2026-042674,2026-01-19,CUS-01885,prd-0062,0.22,CARTON,894500,196790.0
ORD-2026-042679,2026-01-19,CUS-00658,prd-0074,0.7,CARTON,383900,268730.0
ORD-2026-042695,2026-01-19,CUS-00533,prd-0090,0.42,CARTON,452280,189957.59999999998
ORD-2026-042704,2026-01-19,CUS-02351,prd-0100,0.21,CARTON,498720,104731.20000000001
ORD-2026-042705,2026-01-19,CUS-01649,prd-0100,0.42,CARTON,498720,209462.40000000002
ORD-2026-042706,2026-01-19,CUS-01892,prd-0100,9,EACH,20780,187020
ORD-2026-042711,2026-01-19,CUS-02111,prd-0106,0.25,CARTON,502680,125670.0
ORD-2026-042734,2026-01-19,CUS-00244,prd-0151,3,EACH,42840,128520
ORD-2026-042740,2026-01-19,CUS-01541,prd-0162,0.54,CARTON,693600,374544.00000000006
ORD-2026-042749,2026-01-20,CUS-02049,prd-0031,15,EACH,36660,549900
ORD-2026-042752,2026-01-20,CUS-01411,prd-0035,0.83,CARTON,163920,136053.59999999998
ORD-2026-042754,2026-01-20,CUS-00873,prd-0037,0.29,CARTON,615600,178523.99999999997
ORD-2026-042770,2026-01-20,CUS-01234,prd-0078,1.0,CARTON,404640,404640.0
ORD-2026-042771,2026-01-20,CUS-02403,prd-0079,0.6,CARTON,468700,281220.0
ORD-2026-042780,2026-01-20,CUS-01573,prd-0090,1.0,CARTON,452280,452280.0
ORD-2026-042787,2026-01-20,CUS-02299,prd-0098,0.75,CARTON,183840,137880.0
ORD-2026-042799,2026-01-20,CUS-01776,prd-0123,0.33,CARTON,345840,114127.20000000001
ORD-2026-042818,2026-01-20,CUS-00654,prd-0165,0.12,CARTON,1122240,134668.8
ORD-2026-042820,2026-01-20,CUS-00725,prd-0166,0.08,CARTON,1231200,98496.0
ORD-2026-042824,2026-01-21,CUS-00506,prd-0006,0.25,CARTON,36720,9180.0
ORD-2026-042850,2026-01-21,CUS-01015,prd-0090,6,EACH,37690,226140
ORD-2026-042851,2026-01-21,CUS-00736,prd-0090,1.67,CARTON,452280,755307.6
ORD-2026-042863,2026-01-21,CUS-00854,prd-0130,0.54,CARTON,326400,176256.00000000003
ORD-2026-042869,2026-01-21,CUS-00690,prd-0151,4.25,CARTON,171360,728280.0
ORD-2026-042870,2026-01-21,CUS-02431,prd-0151,31,EACH,42840,1328040
ORD-2026-042890,2026-01-22,CUS-02139,prd-0025,2.67,CARTON,61080,163083.59999999998
ORD-2026-042905,2026-01-22,CUS-01982,prd-0085,0.96,CARTON,781920,750643.2
ORD-2026-042913,2026-01-22,CUS-00803,prd-0090,0.42,CARTON,452280,189957.59999999998
ORD-2026-042914,2026-01-22,CUS-02388,prd-0090,1.08,CARTON,452280,488462.4
ORD-2026-042915,2026-01-22,CUS-00516,prd-0090,6,EACH,37690,226140
ORD-2026-042924,2026-01-22,CUS-00152,prd-0113,0.1,CARTON,625200,62520.0
ORD-2026-042927,2026-01-22,CUS-00323,prd-0125,6,EACH,15380,92280
ORD-2026-042928,2026-01-22,CUS-01957,prd-0128,5.17,CARTON,123540,638701.8
ORD-2026-042933,2026-01-22,CUS-00516,prd-0145,0.54,CARTON,763200,412128.0
ORD-2026-042937,2026-01-22,CUS-00991,prd-0161,0.19,CARTON,1566720,297676.80000000005
ORD-2026-042938,2026-01-22,CUS-01948,prd-0162,0.46,CARTON,693600,319056.0
ORD-2026-042939,2026-01-22,CUS-02414,prd-0163,0.54,CARTON,666960,360158.4
ORD-2026-042945,2026-01-22,CUS-01554,prd-0170,0.08,CARTON,625320,50025.600000000006
ORD-2026-042958,2026-01-23,CUS-01445,prd-0051,7,EACH,43070,301490
ORD-2026-042960,2026-01-23,CUS-01787,prd-0057,42,EACH,18040,757680
ORD-2026-042961,2026-01-23,CUS-00063,prd-0060,0.1,CARTON,2877000,287700.0
ORD-2026-042962,2026-01-23,CUS-01433,prd-0061,0.14,CARTON,816000,114240.00000000001
ORD-2026-042965,2026-01-23,CUS-01459,prd-0065,0.42,CARTON,408000,171360.0
ORD-2026-042972,2026-01-23,CUS-01928,prd-0086,0.33,CARTON,338160,111592.79999999999
ORD-2026-042973,2026-01-23,CUS-02198,prd-0086,1.17,CARTON,338160,395647.19999999995
ORD-2026-042987,2026-01-23,CUS-00928,prd-0094,0.17,CARTON,268320,45614.4
ORD-2026-042995,2026-01-23,CUS-00453,prd-0103,0.25,CARTON,461760,115440.0
ORD-2026-042997,2026-01-23,CUS-00880,prd-0108,8,EACH,30750,246000
ORD-2026-042998,2026-01-23,CUS-01431,prd-0111,0.08,CARTON,587520,47001.600000000006
ORD-2026-043005,2026-01-23,CUS-02213,prd-0120,0.83,CARTON,353760,293620.8
ORD-2026-043009,2026-01-23,CUS-01310,prd-0125,0.07,CARTON,461400,32298.000000000004
ORD-2026-043010,2026-01-23,CUS-02171,prd-0125,0.03,CARTON,461400,13842.0
ORD-2026-043013,2026-01-23,CUS-00009,prd-0131,0.11,CARTON,1121040,123314.40000000001
ORD-2026-043018,2026-01-23,CUS-01029,prd-0151,3.0,CARTON,171360,514080.0
ORD-2026-043020,2026-01-23,CUS-02107,prd-0153,0.38,CARTON,1162560,441772.80000000005
ORD-2026-043021,2026-01-23,CUS-01710,prd-0154,0.12,CARTON,1019280,122313.59999999999
ORD-2026-043022,2026-01-23,CUS-00686,prd-0155,0.33,CARTON,790560,260884.80000000002
ORD-2026-043028,2026-01-23,CUS-00307,prd-0161,0.1,CARTON,1566720,156672.0
ORD-2026-043031,2026-01-23,CUS-01506,prd-0170,0.25,CARTON,625320,156330.0
ORD-2026-043037,2026-01-24,CUS-00083,prd-0018,0.58,CARTON,750840,435487.19999999995
ORD-2026-043067,2026-01-24,CUS-00687,prd-0120,0.29,CARTON,353760,102590.4
ORD-2026-043068,2026-01-24,CUS-01653,prd-0125,9,EACH,15380,138420
ORD-2026-043069,2026-01-24,CUS-01488,prd-0125,0.17,CARTON,461400,78438.00000000001
ORD-2026-043072,2026-01-24,CUS-01135,prd-0145,0.33,CARTON,763200,251856.0
ORD-2026-043080,2026-01-24,CUS-00200,prd-0166,3,EACH,25650,76950
ORD-2026-043084,2026-01-25,CUS-00766,prd-0009,0.33,CARTON,220680,72824.40000000001
ORD-2026-043089,2026-01-25,CUS-00552,prd-0057,2.3,CARTON,180400,414920.0
ORD-2026-043092,2026-01-25,CUS-01963,prd-0090,1.42,CARTON,452280,642237.6
ORD-2026-043097,2026-01-25,CUS-00899,prd-0151,1.25,CARTON,171360,214200.0
ORD-2026-043102,2026-01-26,CUS-00290,prd-0001,3,EACH,4970,14910
ORD-2026-043109,2026-01-26,CUS-01970,prd-0022,1.58,CARTON,140160,221452.80000000002
ORD-2026-043125,2026-01-26,CUS-01213,prd-0067,0.21,CARTON,297120,62395.2
ORD-2026-043129,2026-01-26,CUS-01892,prd-0077,7,EACH,31120,217840
ORD-2026-043140,2026-01-26,CUS-02262,prd-0090,1.17,CARTON,452280,529167.6
ORD-2026-043141,2026-01-26,CUS-01962,prd-0090,1.0,CARTON,452280,452280.0
ORD-2026-043145,2026-01-26,CUS-00722,prd-0100,33,EACH,20780,685740
ORD-2026-043150,2026-01-26,CUS-00907,prd-0110,0.75,CARTON,364200,273150.0
ORD-2026-043152,2026-01-26,CUS-00899,prd-0112,8,EACH,15500,124000
ORD-2026-043169,2026-01-26,CUS-01565,prd-0144,0.67,CARTON,383880,257199.60000000003
ORD-2026-043175,2026-01-26,CUS-01153,prd-0154,0.46,CARTON,1019280,468868.80000000005
ORD-2026-043176,2026-01-26,CUS-02099,prd-0155,0.83,CARTON,790560,656164.7999999999
ORD-2026-043178,2026-01-26,CUS-02199,prd-0161,0.06,CARTON,1566720,94003.2
ORD-2026-043179,2026-01-26,CUS-01807,prd-0161,0.25,CARTON,1566720,391680.0
ORD-2026-043204,2026-01-27,CUS-00728,prd-0052,4,EACH,43630,174520
ORD-2026-043206,2026-01-27,CUS-00290,prd-0060,0.2,CARTON,2877000,575400.0
ORD-2026-043221,2026-01-27,CUS-01849,prd-0090,1,EACH,37690,37690
ORD-2026-043239,2026-01-27,CUS-02060,prd-0137,0.19,CARTON,1327200,252168.0
ORD-2026-043242,2026-01-27,CUS-02415,prd-0142,0.67,CARTON,624360,418321.19999999995
ORD-2026-043243,2026-01-27,CUS-02045,prd-0142,0.75,CARTON,624360,468270.0
ORD-2026-043245,2026-01-27,CUS-01079,prd-0143,1.25,CARTON,583680,729600.0
ORD-2026-043248,2026-01-27,CUS-02477,prd-0153,0.27,CARTON,1162560,313891.2
ORD-2026-043252,2026-01-27,CUS-00315,prd-0161,5,EACH,32640,163200
ORD-2026-043261,2026-01-28,CUS-01562,prd-0031,0.17,CARTON,879840,149572.80000000002
ORD-2026-043265,2026-01-28,CUS-01407,prd-0051,16,EACH,43070,689120
ORD-2026-043271,2026-01-28,CUS-02196,prd-0074,0.5,CARTON,383900,191950.0
ORD-2026-043287,2026-01-28,CUS-01843,prd-0091,0.75,CARTON,324120,243090.0
ORD-2026-043296,2026-01-28,CUS-01483,prd-0100,3,EACH,20780,62340
ORD-2026-043300,2026-01-28,CUS-00610,prd-0103,0.42,CARTON,461760,193939.19999999998
ORD-2026-043304,2026-01-28,CUS-00621,prd-0111,0.12,CARTON,587520,70502.4
ORD-2026-043313,2026-01-28,CUS-00407,prd-0135,0.1,CARTON,1579200,157920.0
ORD-2026-043317,2026-01-28,CUS-00653,prd-0145,0.08,CARTON,763200,61056.0
ORD-2026-043324,2026-01-28,CUS-01599,prd-0159,0.17,CARTON,1240320,210854.40000000002
ORD-2026-043340,2026-01-29,CUS-01596,prd-0057,5,EACH,18040,90200
ORD-2026-043343,2026-01-29,CUS-00802,prd-0068,9,EACH,16320,146880
ORD-2026-043350,2026-01-29,CUS-01689,prd-0080,0.33,CARTON,286800,94644.0
ORD-2026-043353,2026-01-29,CUS-01417,prd-0084,13,EACH,27760,360880
ORD-2026-043354,2026-01-29,CUS-01532,prd-0084,0.08,CARTON,666240,53299.200000000004
ORD-2026-043378,2026-01-29,CUS-02458,prd-0122,1.17,CARTON,459360,537451.2
ORD-2026-043381,2026-01-29,CUS-02044,prd-0125,0.1,CARTON,461400,46140.0
ORD-2026-043382,2026-01-29,CUS-01708,prd-0135,0.17,CARTON,1579200,268464.0
ORD-2026-043400,2026-01-30,CUS-01333,prd-0007,0.75,CARTON,204840,153630.0
ORD-2026-043413,2026-01-30,CUS-00450,prd-0061,9,EACH,16320,146880
ORD-2026-043432,2026-01-30,CUS-01524,prd-0090,5,EACH,37690,188450
ORD-2026-043433,2026-01-30,CUS-00839,prd-0090,0.33,CARTON,452280,149252.40000000002
ORD-2026-043436,2026-01-30,CUS-01464,prd-0091,0.25,CARTON,324120,81030.0
ORD-2026-043440,2026-01-30,CUS-02080,prd-0098,0.58,CARTON,183840,106627.19999999998
ORD-2026-043443,2026-01-30,CUS-00732,prd-0103,2,EACH,38480,76960
ORD-2026-043450,2026-01-30,CUS-01069,prd-0122,0.17,CARTON,459360,78091.20000000001
ORD-2026-043454,2026-01-30,CUS-02295,prd-0125,0.1,CARTON,461400,46140.0
ORD-2026-043457,2026-01-30,CUS-00589,prd-0136,0.04,CARTON,2637600,105504.0
ORD-2026-043464,2026-01-30,CUS-02228,prd-0156,2,EACH,58570,117140
ORD-2026-043466,2026-01-30,CUS-00111,prd-0160,39,EACH,32940,1284660
ORD-2026-043467,2026-01-30,CUS-02295,prd-0160,4,EACH,32940,131760
ORD-2026-043474,2026-01-31,CUS-01649,prd-0010,0.83,CARTON,192600,159858.0
ORD-2026-043481,2026-01-31,CUS-01469,prd-0051,1.25,CARTON,172280,215350.0
ORD-2026-043490,2026-01-31,CUS-00535,prd-0086,0.25,CARTON,338160,84540.0
ORD-2026-043501,2026-01-31,CUS-01120,prd-0125,0.17,CARTON,461400,78438.00000000001
ORD-2026-043503,2026-01-31,CUS-01855,prd-0128,10,EACH,20590,205900
ORD-2026-043505,2026-01-31,CUS-01016,prd-0144,9,EACH,31990,287910
ORD-2026-043510,2026-01-31,CUS-01006,prd-0151,0.25,CARTON,171360,42840.0
ORD-2026-043528,2026-02-01,CUS-02209,prd-0113,14,EACH,10420,145880
ORD-2026-043544,2026-02-02,CUS-01752,prd-0008,0.75,CARTON,196320,147240.0
ORD-2026-043546,2026-02-02,CUS-01006,prd-0032,0.33,CARTON,488880,161330.40000000002
ORD-2026-043558,2026-02-02,CUS-01157,prd-0063,0.04,CARTON,753500,30140.000000000004
ORD-2026-043571,2026-02-02,CUS-00939,prd-0086,0.17,CARTON,338160,57487.200000000004
ORD-2026-043576,2026-02-02,CUS-02147,prd-0090,0.5,CARTON,452280,226140.0
ORD-2026-043577,2026-02-02,CUS-01713,prd-0090,4,EACH,37690,150760
ORD-2026-043578,2026-02-02,CUS-00385,prd-0090,17,EACH,37690,640730
ORD-2026-043579,2026-02-02,CUS-00192,prd-0090,0.42,CARTON,452280,189957.59999999998
ORD-2026-043584,2026-02-02,CUS-01043,prd-0093,0.42,CARTON,276960,116323.20000000001
ORD-2026-043585,2026-02-02,CUS-02058,prd-0098,0.42,CARTON,183840,77212.79999999999
ORD-2026-043592,2026-02-02,CUS-01565,prd-0118,2.0,CARTON,277320,554640.0
ORD-2026-043597,2026-02-02,CUS-02015,prd-0125,5,EACH,15380,76900
ORD-2026-043606,2026-02-02,CUS-01499,prd-0153,8,EACH,24220,193760
ORD-2026-043609,2026-02-02,CUS-01037,prd-0156,5,EACH,58570,292850
