OrderID,OrderDate,CustomerID,ProductID,Quantity,UnitPrice,LineTotal,Notes
ORD-2026-047052,2026-03-25,CUS-01739,PRD-0161,8,"32,640","261,120",
ORD-2026-047053,2026-03-25,CUS-01198,PRD-0161,2,"32,640","65,280",
ORD-2026-047058,2026-03-26,CUS-00463,PRD-0004,5,"4,490","22,450",
ORD-2026-047059,2026-03-26,CUS-00234,PRD-0004,9,"4,490","40,410",
ORD-2026-047081,2026-03-26,CUS-01100,PRD-0090,8,"37,690","301,520",
ORD-2026-047082,2026-03-26,CUS-01200,PRD-0090,10,"37,690","376,900",
ORD-2026-047083,2026-03-26,CUS-00635,PRD-0090,15,"37,690","565,350",
ORD-2026-047084,2026-03-26,CUS-01139,PRD-0090,5,"37,690","188,450",
ORD-2026-047085,2026-03-26,CUS-00895,PRD-0090,7,"37,690","263,830",
ORD-2026-047094,2026-03-26,CUS-01261,PRD-0121,6,"26,430","158,580",
ORD-2026-047099,2026-03-26,CUS-02113,PRD-0125,14,"15,380","215,320",
ORD-2026-047100,2026-03-26,CUS-02312,PRD-0125,4,"15,380","61,520",
ORD-2026-047102,2026-03-26,,PRD-0128,16,"20,590","329,440",
ORD-2026-047113,2026-03-26,CUS-01316,PRD-0156,18,"58,570","1,054,260",
ORD-2026-047114,2026-03-26,CUS-00617,PRD-0157,1,"24,810","24,810",
ORD-2026-047115,2026-03-26,CUS-00837,PRD-0157,2,"24,810","49,620",
ORD-2026-047116,2026-03-26,CUS-00085,PRD-0163,6,"27,790","166,740",
ORD-2026-047119,2026-03-26,CUS-01462,PRD-0168,15,"19,490","292,350",
ORD-2026-047121,2026-03-27,CUS-00867,PRD-0004,12,"4,490","53,880",
ORD-2026-047127,2026-03-27,CUS-01071,PRD-0027,26,"4,920","127,920",
ORD-2026-047133,2026-03-27,CUS-00404,PRD-0045,14,"7,340","102,760",
ORD-2026-047141,2026-03-27,CUS-01093,PRD-0061,8,"16,320","130,560",
ORD-2026-047156,2026-03-27,CUS-02355,PRD-0093,9,"23,080","207,720",
ORD-2026-047161,2026-03-27,CUS-00786,PRD-0098,6,"15,320","91,920",
ORD-2026-047165,2026-03-27,CUS-01266,PRD-0105,2,"41,060","82,120",
ORD-2026-047169,2026-03-27,CUS-00348,PRD-0118,11,"23,110","254,210",
ORD-2026-047170,2026-03-27,CUS-01179,PRD-0118,6,"23,110","138,660",
ORD-2026-047177,2026-03-27,CUS-02152,PRD-0125,5,"15,380","76,900",
ORD-2026-047178,2026-03-27,CUS-02391,PRD-0126,4,"29,270","117,080",
ORD-2026-047185,2026-03-27,CUS-01387,PRD-0146,4,"34,820","139,280",
ORD-2026-047194,2026-03-27,CUS-00783,PRD-0151,12,"42,840","514,080",
ORD-2026-047195,2026-03-27,CUS-02274,PRD-0151,4,"42,840","171,360",
ORD-2026-047218,2026-03-28,CUS-00024,PRD-0055,14,"16,990","237,860",
ORD-2026-047227,2026-03-28,CUS-00163,PRD-0074,9,"38,390","345,510",
ORD-2026-047241,2026-03-28,CUS-00227,PRD-0100,8,"20,780","166,240",
ORD-2026-047254,2026-03-28,CUS-00885,PRD-0125,4,"15,380","61,520",
ORD-2026-047261,2026-03-28,CUS-01793,PRD-0139,13,"33,360","433,680",
ORD-2026-047271,2026-03-28,CUS-01092,PRD-0156,7,"58,570","409,990",
ORD-2026-047272,2026-03-28,CUS-01100,PRD-0156,10,"58,570","585,700",
ORD-2026-047274,2026-03-28,CUS-01367,PRD-0160,14,"32,940","461,160",
ORD-2026-047286,2026-03-29,CUS-02115,PRD-0081,6,"42,190","253,140",
ORD-2026-047295,2026-03-30,CUS-00758,PRD-0009,5,"18,390","91,950",
ORD-2026-047304,2026-03-30,CUS-00702,PRD-0048,12,"16,870","202,440",
ORD-2026-047325,2026-03-30,CUS-00433,PRD-0117,9,"17,520","157,680",
ORD-2026-047330,2026-03-30,CUS-02462,PRD-0128,14,"20,590","288,260",
ORD-2026-047350,2026-03-30,CUS-00739,PRD-0163,9,"27,790","250,110",
ORD-2026-047352,2026-03-31,CUS-01095,PRD-0004,6,"4,490","26,940",
ORD-2026-047356,2026-03-31,CUS-02474,PRD-0029,4,"11,070","44,280",
ORD-2026-047359,2026-03-31,CUS-01318,PRD-0031,14,"36,660","513,240",
ORD-2026-047365,2026-03-31,CUS-01856,PRD-0057,22,"18,040","396,880",
ORD-2026-047366,2026-03-31,CUS-01325,PRD-0057,11,"18,040","198,440",
ORD-2026-047370,2026-03-31,CUS-01293,PRD-0068,7,"16,320","114,240",
ORD-2026-047373,2026-03-31,CUS-02149,PRD-0077,5,"31,120","155,600",
ORD-2026-047380,2026-03-31,CUS-00770,PRD-0086,2,"28,180","56,360",
ORD-2026-047390,2026-03-31,CUS-00473,PRD-0093,4,"23,080","92,320",
ORD-2026-047398,2026-03-31,CUS-02407,PRD-0111,8,"12,240","97,920",
ORD-2026-047402,2026-03-31,CUS-00345,PRD-0120,7,"14,740","103,180",
ORD-2026-047404,2026-03-31,CUS-00395,PRD-0122,20,"19,140","382,800",
ORD-2026-047415,2026-03-31,CUS-00644,PRD-0145,11,"31,800","349,800",
ORD-2026-047422,2026-03-31,CUS-01768,PRD-0151,15,"42,840","642,600",
ORD-2026-047427,2026-03-31,CUS-02274,PRD-0160,5,"32,940","164,700",
ORD-2026-047442,2026-04-01,CUS-01688,PRD-0048,10,"16,870","168,700",
ORD-2026-047449,2026-04-01,CUS-00134,PRD-0060,33,"57,540","1,898,820",
ORD-2026-047468,2026-04-01,CUS-01163,PRD-0086,10,"28,180","281,800",
ORD-2026-047474,2026-04-01,CUS-02032,PRD-0090,7,"37,690","263,830",
ORD-2026-047477,2026-04-01,CUS-00840,PRD-0098,15,"15,320","229,800",
ORD-2026-047484,2026-04-01,CUS-00860,PRD-0118,2,"23,110","46,220",
ORD-2026-047486,2026-04-01,CUS-01476,PRD-0121,5,"26,430","132,150",
ORD-2026-047492,2026-04-01,CUS-01881,PRD-0125,11,"15,380","169,180",
ORD-2026-047493,2026-04-01,CUS-01440,PRD-0130,8,"13,600","108,800",
ORD-2026-047498,2026-04-01,CUS-00515,PRD-0135,10,"32,900","329,000",
ORD-2026-047516,2026-04-01,CUS-02032,PRD-0157,11,"24,810","272,910",
ORD-2026-047517,2026-04-01,CUS-02227,PRD-0158,11,"33,720","370,920",
ORD-2026-047518,2026-04-01,CUS-00284,PRD-0160,8,"32,940","263,520",
ORD-2026-047525,2026-04-01,CUS-01059,PRD-0161,9,"32,640","293,760",
ORD-2026-047528,2026-04-01,CUS-01009,PRD-0170,3,"17,370","52,110",
ORD-2026-047533,2026-04-02,CUS-01773,PRD-0015,8,"8,500","68,000",
ORD-2026-047545,2026-04-02,CUS-01304,PRD-0045,4,"7,340","29,360",
ORD-2026-047546,2026-04-02,CUS-01799,PRD-0045,7,"7,340","51,380",
ORD-2026-047554,2026-04-02,CUS-02023,PRD-0080,11,"23,900","262,900",
ORD-2026-047558,2026-04-02,CUS-00903,PRD-0086,12,"28,180","338,160",
ORD-2026-047566,2026-04-02,CUS-01430,PRD-0090,14,"37,690","527,660",
ORD-2026-047569,2026-04-02,CUS-02444,PRD-0097,4,"21,780","87,120",
ORD-2026-047577,2026-04-02,CUS-02317,PRD-0125,16,"15,380","246,080",
ORD-2026-047579,2026-04-02,CUS-01821,PRD-0128,4,"20,590","82,360",
ORD-2026-047581,2026-04-02,CUS-00198,PRD-0135,10,"32,900","329,000",
ORD-2026-047583,2026-04-02,CUS-01453,PRD-0138,5,"27,020","135,100",
ORD-2026-047593,2026-04-02,CUS-01389,PRD-0151,4,"42,840","171,360",
ORD-2026-047597,2026-04-02,CUS-00553,PRD-0163,25,"27,790","694,750",
ORD-2026-047601,2026-04-03,CUS-00025,PRD-0004,9,"4,490","40,410",
ORD-2026-047608,2026-04-03,CUS-01319,PRD-0031,8,"36,660","293,280",
ORD-2026-047612,2026-04-03,CUS-00198,PRD-0051,25,"43,070","1,076,750",
ORD-2026-047616,2026-04-03,CUS-00342,PRD-0064,4,"36,350","145,400",
ORD-2026-047619,2026-04-03,CUS-01672,PRD-0068,3,"16,320","48,960",
ORD-2026-047620,2026-04-03,CUS-01845,PRD-0077,4,"31,120","124,480",
ORD-2026-047627,2026-04-03,CUS-00408,PRD-0090,9,"37,690","339,210",
ORD-2026-047628,2026-04-03,CUS-01148,PRD-0090,23,"37,690","866,870",
ORD-2026-047644,2026-04-03,CUS-01748,PRD-0109,8,"30,700","245,600",
ORD-2026-047646,2026-04-03,CUS-01938,PRD-0111,7,"12,240","85,680",
ORD-2026-047678,2026-04-03,CUS-00359,PRD-0156,13,"58,570","761,410",
ORD-2026-047682,2026-04-04,CUS-01031,PRD-0001,3,"4,970","14,910",
ORD-2026-047688,2026-04-04,CUS-01007,PRD-0031,8,"36,660","293,280",
ORD-2026-047690,2026-04-04,CUS-01832,PRD-0037,5,"25,650","128,250",
ORD-2026-047693,2026-04-04,CUS-02265,PRD-0042,4,"26,200","104,800",
ORD-2026-047694,2026-04-04,CUS-00898,PRD-0046,8,"17,360","138,880",
ORD-2026-047705,2026-04-04,CUS-00109,PRD-0080,13,"23,900","310,700",
ORD-2026-047708,2026-04-04,CUS-00617,PRD-0082,5,"30,730","153,650",
ORD-2026-047711,2026-04-04,CUS-01926,PRD-0086,19,"28,180","535,420",
ORD-2026-047717,2026-04-04,CUS-02383,PRD-0090,10,"37,690","376,900",
ORD-2026-047718,2026-04-04,CUS-01981,PRD-0090,6,"37,690","226,140",
ORD-2026-047719,2026-04-04,CUS-00080,PRD-0090,27,"37,690","1,017,630",
ORD-2026-047720,2026-04-04,CUS-00258,PRD-0090,2,"37,690","75,380",
ORD-2026-047721,2026-04-04,CUS-01430,PRD-0090,5,"37,690","188,450",
ORD-2026-047722,2026-04-04,CUS-02496,PRD-0091,12,"27,010","324,120",
ORD-2026-047723,2026-04-04,CUS-00024,PRD-0094,11,"22,360","245,960",
ORD-2026-047728,2026-04-04,CUS-02342,PRD-0103,11,"38,480","423,280",
ORD-2026-047736,2026-04-04,CUS-00914,PRD-0121,11,"26,430","290,730",
ORD-2026-047745,2026-04-04,CUS-02332,PRD-0147,18,"32,330","581,940",
ORD-2026-047748,2026-04-04,CUS-00643,PRD-0153,6,"24,220","145,320",
ORD-2026-047750,2026-04-04,CUS-01498,PRD-0157,13,"24,810","322,530",
ORD-2026-047752,2026-04-04,CUS-01763,PRD-0161,4,"32,640","130,560",
ORD-2026-047754,2026-04-05,CUS-01010,PRD-0017,7,"39,680","277,760",
ORD-2026-047755,2026-04-05,CUS-00480,PRD-0018,3,"62,570","187,710",
ORD-2026-047761,2026-04-05,CUS-01389,PRD-0051,11,"43,070","473,770",
ORD-2026-047766,2026-04-05,CUS-02370,PRD-0080,5,"23,900","119,500",
ORD-2026-047790,2026-04-06,CUS-01620,PRD-0018,12,"62,570","750,840",
ORD-2026-047806,2026-04-06,CUS-01788,PRD-0068,14,"16,320","228,480",
ORD-2026-047808,2026-04-06,CUS-01313,PRD-0077,12,"31,120","373,440",
ORD-2026-047811,2026-04-06,CUS-01319,PRD-0081,3,"42,190","126,570",
ORD-2026-047828,2026-04-06,CUS-00404,PRD-0090,14,"37,690","527,660",
ORD-2026-047847,2026-04-06,CUS-01325,PRD-0138,5,"27,020","135,100",
ORD-2026-047859,2026-04-06,CUS-02133,PRD-0153,1,"24,220","24,220",
ORD-2026-047867,2026-04-06,CUS-00092,PRD-0161,1,"32,640","32,640",
ORD-2026-047880,2026-04-07,CUS-00608,PRD-0018,9,"62,570","563,130",
ORD-2026-047886,2026-04-07,CUS-01637,PRD-0026,7,"4,150","29,050",
ORD-2026-047889,2026-04-07,CUS-02093,PRD-0039,8,"14,770","118,160",
ORD-2026-047898,2026-04-07,CUS-01367,PRD-0057,13,"18,040","234,520",
ORD-2026-047900,2026-04-07,CUS-00913,PRD-0064,4,"36,350","145,400",
ORD-2026-047905,2026-04-07,CUS-01844,PRD-0074,9,"38,390","345,510",
ORD-2026-047915,2026-04-07,CUS-00488,PRD-0083,22,"23,690","521,180",
ORD-2026-047916,2026-04-07,CUS-00221,PRD-0084,6,"27,760","166,560",
ORD-2026-047917,2026-04-07,CUS-00196,PRD-0084,7,"27,760","194,320",
ORD-2026-047929,2026-04-07,CUS-00753,PRD-0090,11,"37,690","414,590",
ORD-2026-047932,2026-04-07,CUS-02072,PRD-0100,2,"20,780","41,560",
ORD-2026-047933,2026-04-07,CUS-00951,PRD-0100,9,"20,780","187,020",
ORD-2026-047937,2026-04-07,CUS-02436,PRD-0114,7,"15,730","110,110",
ORD-2026-047938,2026-04-07,CUS-00311,PRD-0118,16,"23,110","369,760",
ORD-2026-047941,2026-04-07,CUS-01092,PRD-0123,19,"14,410","273,790",
ORD-2026-047942,2026-04-07,CUS-01315,PRD-0123,8,"14,410","115,280",
ORD-2026-047946,2026-04-07,CUS-01277,PRD-0131,14,"31,140","435,960",
ORD-2026-047950,2026-04-07,CUS-02326,PRD-0145,5,"31,800","159,000",
ORD-2026-047951,2026-04-07,CUS-01897,PRD-0147,5,"32,330","161,650",
ORD-2026-047966,2026-04-07,CUS-01401,PRD-0165,7,"23,380","163,660",
ORD-2026-047967,2026-04-08,,PRD-0001,5,"4,970","24,850",
ORD-2026-047972,2026-04-08,CUS-00151,PRD-0019,3,"31,240","93,720",
ORD-2026-047975,2026-04-08,CUS-01163,PRD-0026,2,"4,150","8,300",
ORD-2026-047980,2026-04-08,CUS-01033,PRD-0039,5,"14,770","73,850",
ORD-2026-047981,2026-04-08,CUS-01268,PRD-0040,19,"14,100","267,900",
ORD-2026-047994,2026-04-08,CUS-00836,PRD-0077,10,"31,120","311,200",
ORD-2026-047995,2026-04-08,CUS-02278,PRD-0077,2,"31,120","62,240",
ORD-2026-048002,2026-04-08,CUS-00634,PRD-0082,10,"30,730","307,300",
ORD-2026-048009,2026-04-08,CUS-00196,PRD-0090,6,"37,690","226,140",
ORD-2026-048010,2026-04-08,CUS-01551,PRD-0090,9,"37,690","339,210",
ORD-2026-048011,2026-04-08,CUS-01748,PRD-0090,18,"37,690","678,420",
ORD-2026-048027,2026-04-08,CUS-00199,PRD-0125,6,"15,380","92,280",
ORD-2026-048030,2026-04-08,CUS-00837,PRD-0131,15,"31,140","467,100",
ORD-2026-048031,2026-04-08,CUS-02207,PRD-0132,2,"38,360","76,720",
ORD-2026-048046,2026-04-09,CUS-01620,PRD-0002,5,"5,180","25,900",
ORD-2026-048050,2026-04-09,CUS-01164,PRD-0007,11,"17,070","187,770",
ORD-2026-048052,2026-04-09,CUS-00644,PRD-0008,5,"16,360","81,800",
ORD-2026-048066,2026-04-09,CUS-01748,PRD-0061,11,"16,320","179,520",
ORD-2026-048086,2026-04-09,CUS-00837,PRD-0089,2,"13,010","26,020",
ORD-2026-048089,2026-04-09,CUS-02261,PRD-0090,16,"37,690","603,040",
ORD-2026-048090,2026-04-09,CUS-01450,PRD-0090,8,"37,690","301,520",
ORD-2026-048095,2026-04-09,CUS-02175,PRD-0106,6,"41,890","251,340",
ORD-2026-048100,2026-04-09,CUS-01551,PRD-0118,2,"23,110","46,220",
ORD-2026-048103,2026-04-09,,PRD-0121,11,"26,430","290,730",
ORD-2026-048113,2026-04-09,CUS-02311,PRD-0138,2,"27,020","54,040",
ORD-2026-048115,2026-04-09,CUS-00550,PRD-0143,29,"48,640","1,410,560",
ORD-2026-048121,2026-04-09,CUS-00080,PRD-0151,2,"42,840","85,680",
ORD-2026-048126,2026-04-09,CUS-01266,PRD-0166,9,"25,650","230,850",
ORD-2026-048136,2026-04-10,CUS-00789,PRD-0018,2,"62,570","125,140",
ORD-2026-048142,2026-04-10,CUS-00154,PRD-0045,4,"7,340","29,360",
ORD-2026-048143,2026-04-10,CUS-00198,PRD-0048,5,"16,870","84,350",
ORD-2026-048150,2026-04-10,CUS-00798,PRD-0057,18,"18,040","324,720",
ORD-2026-048153,2026-04-10,CUS-01700,PRD-0058,4,"17,980","71,920",
ORD-2026-048155,2026-04-10,CUS-01226,PRD-0063,18,"15,070","271,260",
ORD-2026-048159,2026-04-10,CUS-00488,PRD-0065,2,"34,000","68,000",
ORD-2026-048162,2026-04-10,CUS-01087,PRD-0077,18,"31,120","560,160",
ORD-2026-048165,2026-04-10,CUS-00404,PRD-0084,10,"27,760","277,600",
ORD-2026-048167,2026-04-10,CUS-00359,PRD-0089,33,"13,010","429,330",
ORD-2026-048172,2026-04-10,CUS-01422,PRD-0090,2,"37,690","75,380",
ORD-2026-048173,2026-04-10,CUS-01938,PRD-0090,8,"37,690","301,520",
ORD-2026-048174,2026-04-10,CUS-01268,PRD-0090,7,"37,690","263,830",
ORD-2026-048185,2026-04-10,CUS-01033,PRD-0120,7,"14,740","103,180",
ORD-2026-048187,2026-04-10,CUS-02081,PRD-0122,11,"19,140","210,540",
ORD-2026-048188,2026-04-10,CUS-02311,PRD-0126,3,"29,270","87,810",
ORD-2026-048190,2026-04-10,CUS-01768,PRD-0131,7,"31,140","217,980",
ORD-2026-048206,2026-04-10,CUS-02055,PRD-0161,5,"32,640","163,200",
ORD-2026-048209,2026-04-10,CUS-01009,PRD-0164,10,"19,920","199,200",
ORD-2026-048211,2026-04-11,CUS-00553,PRD-0001,9,"4,970","44,730",
ORD-2026-048215,2026-04-11,CUS-00424,PRD-0018,2,"62,570","125,140",
ORD-2026-048234,2026-04-11,CUS-02387,PRD-0083,3,"23,690","71,070",
ORD-2026-048239,2026-04-11,CUS-00885,PRD-0090,7,"37,690","263,830",
ORD-2026-048248,2026-04-11,CUS-01844,PRD-0118,3,"23,110","69,330",
ORD-2026-048252,2026-04-11,CUS-01003,PRD-0125,10,"15,380","153,800",
ORD-2026-048275,2026-04-12,CUS-00780,PRD-0090,7,"37,690","263,830",
ORD-2026-048276,2026-04-12,CUS-01121,PRD-0099,13,"14,380","186,940",
ORD-2026-048280,2026-04-12,CUS-01203,PRD-0140,16,"27,740","443,840",
ORD-2026-048297,2026-04-13,CUS-00424,PRD-0026,4,"4,150","16,600",
ORD-2026-048308,2026-04-13,CUS-01001,PRD-0061,12,"16,320","195,840",
ORD-2026-048312,2026-04-13,CUS-00754,PRD-0068,4,"16,320","65,280",
ORD-2026-048320,2026-04-13,CUS-02316,PRD-0077,2,"31,120","62,240",
ORD-2026-048331,2026-04-13,CUS-00092,PRD-0086,4,"28,180","112,720",
ORD-2026-048332,2026-04-13,CUS-01111,PRD-0086,4,"28,180","112,720",
ORD-2026-048340,2026-04-13,CUS-00634,PRD-0090,4,"37,690","150,760",
ORD-2026-048341,2026-04-13,CUS-01783,PRD-0090,10,"37,690","376,900",
ORD-2026-048345,2026-04-13,CUS-01091,PRD-0094,2,"22,360","44,720",
ORD-2026-048347,2026-04-13,CUS-01364,PRD-0100,7,"20,780","145,460",
ORD-2026-048357,2026-04-13,CUS-02324,PRD-0120,3,"14,740","44,220",
ORD-2026-048359,2026-04-13,CUS-02278,PRD-0121,2,"26,430","52,860",
ORD-2026-048361,2026-04-13,CUS-02052,PRD-0125,14,"15,380","215,320",
ORD-2026-048362,2026-04-13,CUS-02214,PRD-0131,3,"31,140","93,420",
ORD-2026-048366,2026-04-13,CUS-01821,PRD-0139,12,"33,360","400,320",
ORD-2026-048371,2026-04-13,CUS-00271,PRD-0145,6,"31,800","190,800",
ORD-2026-048376,2026-04-13,CUS-00193,PRD-0151,5,"42,840","214,200",
ORD-2026-048377,2026-04-13,CUS-02046,PRD-0151,13,"42,840","556,920",
ORD-2026-048383,2026-04-13,CUS-01525,PRD-0160,6,"32,940","197,640",
ORD-2026-048386,2026-04-13,CUS-00582,PRD-0166,11,"25,650","282,150",
ORD-2026-048389,2026-04-14,CUS-01389,PRD-0004,2,"4,490","8,980",
ORD-2026-048395,2026-04-14,CUS-01191,PRD-0029,10,"11,070","110,700",
ORD-2026-048399,2026-04-14,CUS-00151,PRD-0047,3,"19,060","57,180",
ORD-2026-048404,2026-04-14,CUS-01022,PRD-0057,4,"18,040","72,160",
ORD-2026-048414,2026-04-14,CUS-00395,PRD-0078,22,"33,720","741,840",
ORD-2026-048426,2026-04-14,CUS-00018,PRD-0090,7,"37,690","263,830",
ORD-2026-048430,2026-04-14,CUS-00820,PRD-0104,4,"17,130","68,520",
ORD-2026-048434,2026-04-14,CUS-01200,PRD-0108,8,"30,750","246,000",
ORD-2026-048439,2026-04-14,CUS-02417,PRD-0141,11,"38,600","424,600",
ORD-2026-048440,2026-04-14,CUS-01996,PRD-0142,4,"52,030","208,120",
ORD-2026-048453,2026-04-14,CUS-01477,PRD-0165,7,"23,380","163,660",
ORD-2026-048459,2026-04-15,CUS-00267,PRD-0008,19,"16,360","310,840",
ORD-2026-048460,2026-04-15,CUS-01511,PRD-0008,5,"16,360","81,800",
ORD-2026-048469,2026-04-15,CUS-00809,PRD-0039,15,"14,770","221,550",
ORD-2026-048475,2026-04-15,CUS-01620,PRD-0060,6,"57,540","345,240",
ORD-2026-048491,2026-04-15,CUS-00531,PRD-0090,18,"37,690","678,420",
ORD-2026-048498,2026-04-15,CUS-01732,PRD-0118,14,"23,110","323,540",
ORD-2026-048509,2026-04-15,CUS-01221,PRD-0131,4,"31,140","124,560",
ORD-2026-048519,2026-04-15,CUS-01462,PRD-0151,11,"42,840","471,240",
ORD-2026-048524,2026-04-15,CUS-01831,PRD-0157,7,"24,810","173,670",
ORD-2026-048546,2026-04-16,CUS-01269,PRD-0045,4,"7,340","29,360",
ORD-2026-048547,2026-04-16,CUS-00272,PRD-0051,4,"43,070","172,280",
ORD-2026-048570,2026-04-16,CUS-00867,PRD-0090,3,"37,690","113,070",
ORD-2026-048576,2026-04-16,CUS-01148,PRD-0098,6,"15,320","91,920",
ORD-2026-048582,2026-04-16,CUS-01293,PRD-0102,7,"17,050","119,350",
ORD-2026-048591,2026-04-16,CUS-01946,PRD-0122,7,"19,140","133,980",
ORD-2026-048604,2026-04-16,CUS-01879,PRD-0151,11,"42,840","471,240",
ORD-2026-048611,2026-04-16,CUS-00272,PRD-0161,1,"32,640","32,640",
ORD-2026-048612,2026-04-16,CUS-01981,PRD-0161,7,"32,640","228,480",
ORD-2026-048624,2026-04-17,CUS-01693,PRD-0025,28,"5,090","142,520",
ORD-2026-048631,2026-04-17,CUS-01698,PRD-0046,6,"17,360","104,160",
ORD-2026-048632,2026-04-17,CUS-02161,PRD-0049,1,"18,190","18,190",
ORD-2026-048634,2026-04-17,CUS-02167,PRD-0057,5,"18,040","90,200",
ORD-2026-048659,2026-04-17,CUS-01283,PRD-0090,10,"37,690","376,900",
ORD-2026-048660,2026-04-17,CUS-00386,PRD-0090,5,"37,690","188,450",
ORD-2026-048676,2026-04-17,CUS-01720,PRD-0118,38,"23,110","878,180",
ORD-2026-048686,2026-04-17,,PRD-0135,15,"32,900","493,500",
ORD-2026-048701,2026-04-17,CUS-01912,PRD-0161,1,"32,640","32,640",
ORD-2026-048714,2026-04-18,CUS-00139,PRD-0027,3,"4,920","14,760",
ORD-2026-048722,2026-04-18,CUS-02421,PRD-0046,10,"17,360","173,600",
ORD-2026-048724,2026-04-18,CUS-00377,PRD-0048,30,"16,870","506,100",
ORD-2026-048727,2026-04-18,CUS-00042,PRD-0070,14,"19,240","269,360",
ORD-2026-048736,2026-04-18,CUS-02417,PRD-0090,9,"37,690","339,210",
ORD-2026-048738,2026-04-18,CUS-00429,PRD-0098,5,"15,320","76,600",
ORD-2026-048740,2026-04-18,CUS-00488,PRD-0117,10,"17,520","175,200",
ORD-2026-048757,2026-04-18,,PRD-0156,3,"58,570","175,710",
ORD-2026-048762,2026-04-19,CUS-00271,PRD-0035,4,"13,660","54,640",
ORD-2026-048765,2026-04-19,CUS-01732,PRD-0047,5,"19,060","95,300",
ORD-2026-048767,2026-04-19,CUS-02161,PRD-0057,5,"18,040","90,200",
ORD-2026-048769,2026-04-19,CUS-00753,PRD-0079,5,"46,870","234,350",
ORD-2026-048774,2026-04-19,CUS-00882,PRD-0111,6,"12,240","73,440",
ORD-2026-048777,2026-04-19,CUS-01021,PRD-0125,10,"15,380","153,800",
ORD-2026-048791,2026-04-20,CUS-02399,PRD-0020,10,"29,210","292,100",
ORD-2026-048792,2026-04-20,CUS-02176,PRD-0023,8,"16,940","135,520",
ORD-2026-048795,2026-04-20,CUS-02436,PRD-0037,3,"25,650","76,950",
ORD-2026-048812,2026-04-20,CUS-01092,PRD-0068,4,"16,320","65,280",
ORD-2026-048830,2026-04-20,CUS-00231,PRD-0090,10,"37,690","376,900",
ORD-2026-048831,2026-04-20,CUS-01620,PRD-0090,3,"37,690","113,070",
ORD-2026-048832,2026-04-20,,PRD-0090,6,"37,690","226,140",
ORD-2026-048839,2026-04-20,CUS-01582,PRD-0103,7,"38,480","269,360",
ORD-2026-048841,2026-04-20,CUS-00608,PRD-0123,10,"14,410","144,100",
ORD-2026-048844,2026-04-20,CUS-01988,PRD-0125,2,"15,380","30,760",
ORD-2026-048845,2026-04-20,CUS-00427,PRD-0125,1,"15,380","15,380",
ORD-2026-048846,2026-04-20,CUS-02344,PRD-0126,9,"29,270","263,430",
ORD-2026-048857,2026-04-20,CUS-01783,PRD-0150,10,"47,850","478,500",
ORD-2026-048877,2026-04-20,CUS-01021,PRD-0165,3,"23,380","70,140",
ORD-2026-048879,2026-04-20,CUS-00478,PRD-0167,5,"14,020","70,100",
ORD-2026-048898,2026-04-21,CUS-00112,PRD-0050,1,"5,420","5,420",
ORD-2026-048902,2026-04-21,CUS-01318,PRD-0067,6,"12,380","74,280",
ORD-2026-048906,2026-04-21,CUS-01769,PRD-0072,4,"42,600","170,400",
ORD-2026-048911,2026-04-21,CUS-01511,PRD-0083,5,"23,690","118,450",
ORD-2026-048915,2026-04-21,CUS-00492,PRD-0086,1,"28,180","28,180",
ORD-2026-048922,2026-04-21,CUS-01450,PRD-0090,4,"37,690","150,760",
ORD-2026-048925,2026-04-21,CUS-00765,PRD-0093,4,"23,080","92,320",
ORD-2026-048927,2026-04-21,CUS-02151,PRD-0108,3,"30,750","92,250",
ORD-2026-048928,2026-04-21,CUS-01753,PRD-0108,32,"30,750","984,000",
ORD-2026-048935,2026-04-21,CUS-00876,PRD-0125,10,"15,380","153,800",
ORD-2026-048940,2026-04-21,CUS-01764,PRD-0147,5,"32,330","161,650",
ORD-2026-048954,2026-04-21,CUS-01457,PRD-0161,29,"32,640","946,560",
ORD-2026-048955,2026-04-21,CUS-01119,PRD-0161,3,"32,640","97,920",
ORD-2026-048967,2026-04-22,CUS-00720,PRD-0021,6,"19,390","116,340",
ORD-2026-048968,2026-04-22,CUS-01055,PRD-0029,4,"11,070","44,280",
ORD-2026-048981,2026-04-22,CUS-01450,PRD-0058,6,"17,980","107,880",
ORD-2026-048983,2026-04-22,CUS-00359,PRD-0061,17,"16,320","277,440",
ORD-2026-048992,2026-04-22,CUS-01883,PRD-0083,4,"23,690","94,760",
ORD-2026-049003,2026-04-22,CUS-01303,PRD-0090,2,"37,690","75,380",
ORD-2026-049004,2026-04-22,CUS-00514,PRD-0090,20,"37,690","753,800",
ORD-2026-049005,2026-04-22,CUS-01481,PRD-0090,8,"37,690","301,520",
ORD-2026-049011,2026-04-22,CUS-00798,PRD-0108,7,"30,750","215,250",
ORD-2026-049014,2026-04-22,CUS-01804,PRD-0118,11,"23,110","254,210",
ORD-2026-049015,2026-04-22,CUS-01354,PRD-0118,6,"23,110","138,660",
ORD-2026-049018,2026-04-22,CUS-02091,PRD-0121,4,"26,430","105,720",
ORD-2026-049024,2026-04-22,CUS-02399,PRD-0128,18,"20,590","370,620",
ORD-2026-049025,2026-04-22,CUS-00468,PRD-0128,6,"20,590","123,540",
ORD-2026-049026,2026-04-22,,PRD-0134,5,"34,970","174,850",
ORD-2026-049032,2026-04-22,CUS-01657,PRD-0142,3,"52,030","156,090",
